"subj" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"8060" 37 1 "d" 3 411 1 0 1294 1294 1294 1294 2079 0 0 0 0 0 1294
"8061" 37 1 "d" 4 299 1 299 299 299 299 299 2378 0 0 0 0 0 299
"8062" 37 1 "d" 5 0 0 0 0 0 0 0 2378 0 0 0 0 0 0
"8063" 37 1 "d" 6 230 1 0 396 396 396 396 2774 0 0 0 0 0 396
"8064" 37 1 "d" 7 0 0 0 0 0 0 0 2774 0 0 0 0 0 0
"8065" 37 2 "c" 1 148 1 0 378 378 378 378 378 0 0 0 0 0 378
"8066" 37 2 "c" 2 183 1 0 449 449 856 449 827 407 0 407 0 0 407
"8067" 37 2 "c" 3 168 1 0 168 168 529 168 995 361 0 361 0 1 168
"8068" 37 2 "c" 4 316 1 0 316 506 506 1274 2269 190 190 0 1 1 190
"8069" 37 2 "c" 5 0 0 0 0 0 0 0 2269 0 0 0 0 0 0
"8070" 37 2 "c" 6 188 1 0 919 919 919 919 3188 0 0 0 0 0 919
"8071" 37 2 "c" 7 0 0 0 0 0 0 0 3188 0 0 0 0 0 0
"8072" 37 3 "b" 1 168 1 0 574 574 574 574 574 0 0 0 0 0 574
"8073" 37 3 "b" 2 308 1 0 308 308 549 308 882 241 0 241 0 0 241
"8074" 37 3 "b" 3 452 1 0 996 2114 2114 2355 3237 1118 1118 0 1 1 1118
"8075" 37 3 "b" 4 320 1 320 320 320 320 320 3557 0 0 0 0 0 320
"8076" 37 3 "b" 5 0 0 0 0 0 0 0 3557 0 0 0 0 0 0
"8077" 37 3 "b" 6 203 1 0 1101 1101 1101 1101 4658 0 0 0 0 0 1101
"8078" 37 3 "b" 7 0 0 0 0 0 0 0 4658 0 0 0 0 0 0
"8079" 37 4 "a" 1 128 1 0 347 347 347 347 347 0 0 0 0 0 347
"8080" 37 4 "a" 2 372 1 0 614 614 614 614 961 0 0 0 0 0 614
"8081" 37 4 "a" 3 289 1 289 289 289 289 289 1250 0 0 0 0 0 289
"8082" 37 4 "a" 4 275 1 275 275 275 275 275 1525 0 0 0 0 0 275
"8083" 37 4 "a" 5 0 0 0 0 0 0 0 1525 0 0 0 0 0 0
"8084" 37 4 "a" 6 230 1 0 817 817 817 817 2342 0 0 0 0 0 817
"8085" 37 4 "a" 7 0 0 0 0 0 0 0 2342 0 0 0 0 0 0
"8086" 37 6 "d" 1 0 0 0 0 0 667 0 0 667 0 667 0 0 300
"8087" 37 6 "d" 2 0 0 0 0 0 1175 0 0 1175 0 1175 0 1 456
"8088" 37 6 "d" 3 0 0 0 0 0 1374 0 0 1374 0 1374 0 0 1374
"8089" 37 6 "d" 4 187 1 0 187 445 445 3661 3661 258 258 0 1 1 258
"8090" 37 6 "d" 5 0 0 0 0 0 0 0 3661 0 0 0 0 0 0
"8091" 37 6 "d" 6 242 1 0 1195 1195 1195 1195 4856 0 0 0 0 0 1195
"8092" 37 6 "d" 7 0 0 0 0 0 0 0 4856 0 0 0 0 0 0
"8093" 37 7 "c" 1 319 1 0 584 584 1885 584 584 1301 0 1301 0 0 1301
"8094" 37 7 "c" 2 177 1 0 338 584 584 1885 2469 246 246 0 1 1 246
"8095" 37 7 "c" 3 406 1 406 406 406 406 406 2875 0 0 0 0 0 406
"8096" 37 7 "c" 4 417 1 417 417 417 417 417 3292 0 0 0 0 0 417
"8097" 37 7 "c" 5 0 0 0 0 0 0 0 3292 0 0 0 0 0 0
"8098" 37 7 "c" 6 260 1 0 1178 1178 1178 1178 4470 0 0 0 0 0 1178
"8099" 37 7 "c" 7 0 0 0 0 0 0 0 4470 0 0 0 0 0 0
"8100" 37 8 "b" 1 198 1 0 384 384 384 384 384 0 0 0 0 0 384
"8101" 37 8 "b" 2 181 1 0 447 447 447 447 831 0 0 0 0 0 447
"8102" 37 8 "b" 3 168 1 0 1325 1325 1325 1325 2156 0 0 0 0 0 1325
"8103" 37 8 "b" 4 192 1 192 192 192 192 192 2348 0 0 0 0 0 192
"8104" 37 8 "b" 5 0 0 0 0 0 0 0 2348 0 0 0 0 0 0
"8105" 37 8 "b" 6 246 1 0 1179 1179 1179 1179 3527 0 0 0 0 0 1179
"8106" 37 8 "b" 7 0 0 0 0 0 0 0 3527 0 0 0 0 0 0
"8107" 37 10 "a" 1 206 1 0 481 481 481 481 481 0 0 0 0 0 481
"8108" 37 10 "a" 2 553 1 553 553 553 553 553 1034 0 0 0 0 0 553
"8109" 37 10 "a" 3 189 1 0 465 465 465 465 1499 0 0 0 0 0 465
"8110" 37 10 "a" 4 203 1 203 203 203 203 203 1702 0 0 0 0 0 203
"8111" 37 10 "a" 5 0 0 0 0 0 0 0 1702 0 0 0 0 0 0
"8112" 37 10 "a" 6 237 1 0 1325 1325 1325 1325 3027 0 0 0 0 0 1325
"8113" 37 10 "a" 7 0 0 0 0 0 0 0 3027 0 0 0 0 0 0
"8114" 37 11 "d" 1 190 1 0 604 604 604 604 604 0 0 0 0 0 604
"8115" 37 11 "d" 2 483 1 483 483 483 483 483 1087 0 0 0 0 0 483
"8116" 37 11 "d" 3 194 1 0 1180 1180 1180 1180 2267 0 0 0 0 0 1180
"8117" 37 11 "d" 4 234 1 234 234 234 234 234 2501 0 0 0 0 0 234
"8118" 37 11 "d" 5 0 0 0 0 0 0 0 2501 0 0 0 0 0 0
"8119" 37 11 "d" 6 236 1 0 1332 1332 1332 1332 3833 0 0 0 0 0 1332
"8120" 37 11 "d" 7 0 0 0 0 0 0 0 3833 0 0 0 0 0 0
"8121" 37 12 "c" 1 181 1 0 322 322 584 322 322 262 0 262 0 0 262
"8122" 37 12 "c" 2 219 1 0 219 395 625 657 979 406 176 230 1 1 230
"8123" 37 12 "c" 3 193 1 0 193 432 432 662 1641 239 239 0 1 1 239
"8124" 37 12 "c" 4 252 1 252 252 252 252 252 1893 0 0 0 0 0 252
"8125" 37 12 "c" 5 0 0 0 0 0 0 0 1893 0 0 0 0 0 0
"8126" 37 12 "c" 6 270 1 0 1183 1183 1183 1183 3076 0 0 0 0 0 1183
"8127" 37 12 "c" 7 0 0 0 0 0 0 0 3076 0 0 0 0 0 0
"8128" 37 13 "b" 1 176 1 176 176 176 176 176 176 0 0 0 0 0 176
"8129" 37 13 "b" 2 360 1 0 786 786 786 786 962 0 0 0 0 0 786
"8130" 37 13 "b" 3 288 1 0 1595 1595 1595 1595 2557 0 0 0 0 0 1595
"8131" 37 13 "b" 4 239 1 239 239 239 239 239 2796 0 0 0 0 0 239
"8132" 37 13 "b" 5 0 0 0 0 0 0 0 2796 0 0 0 0 0 0
"8133" 37 13 "b" 6 217 1 0 1090 1090 1090 1090 3886 0 0 0 0 0 1090
"8134" 37 13 "b" 7 0 0 0 0 0 0 0 3886 0 0 0 0 0 0
"8135" 37 14 "a" 1 179 1 0 872 872 872 872 872 0 0 0 0 0 872
"8136" 37 14 "a" 2 234 1 0 448 448 448 448 1320 0 0 0 0 0 448
"8137" 37 14 "a" 3 286 1 286 286 286 286 286 1606 0 0 0 0 0 286
"8138" 37 14 "a" 4 0 0 0 0 0 0 0 1606 0 0 0 0 0 0
"8139" 37 14 "a" 5 334 1 334 334 334 334 334 1940 0 0 0 0 0 334
"8140" 37 14 "a" 6 231 1 0 1284 1284 1284 1284 3224 0 0 0 0 0 1284
"8141" 37 14 "a" 7 0 0 0 0 0 0 0 3224 0 0 0 0 0 0
"8142" 37 15 "d" 1 201 1 0 533 533 533 533 533 0 0 0 0 0 533
"8143" 37 15 "d" 2 238 1 0 904 904 904 904 1437 0 0 0 0 0 904
"8144" 37 15 "d" 3 162 1 0 617 617 617 617 2054 0 0 0 0 0 617
"8145" 37 15 "d" 4 110 1 110 110 110 110 110 2164 0 0 0 0 0 110
"8146" 37 15 "d" 5 0 0 0 0 0 0 0 2164 0 0 0 0 0 0
"8147" 37 15 "d" 6 161 1 0 421 421 421 421 2585 0 0 0 0 0 421
"8148" 37 15 "d" 7 0 0 0 0 0 0 0 2585 0 0 0 0 0 0
"8149" 37 16 "c" 1 366 1 0 568 568 568 568 568 0 0 0 0 0 568
"8150" 37 16 "c" 2 0 0 0 0 0 0 0 568 0 0 0 0 0 0
"8151" 37 16 "c" 3 300 1 300 300 300 300 300 868 0 0 0 0 0 300
"8152" 37 16 "c" 4 290 1 290 290 290 290 290 1158 0 0 0 0 0 290
"8153" 37 16 "c" 5 0 0 0 0 0 0 0 1158 0 0 0 0 0 0
"8154" 37 16 "c" 6 235 1 0 1327 1327 1327 1327 2485 0 0 0 0 0 1327
"8155" 37 16 "c" 7 0 0 0 0 0 0 0 2485 0 0 0 0 0 0
"8156" 37 17 "b" 1 205 1 0 876 876 876 876 876 0 0 0 0 0 876
"8157" 37 17 "b" 2 217 1 0 463 463 463 463 1339 0 0 0 0 0 463
"8158" 37 17 "b" 3 214 1 0 994 994 994 994 2333 0 0 0 0 0 994
"8159" 37 17 "b" 4 236 1 236 236 236 236 236 2569 0 0 0 0 0 236
"8160" 37 17 "b" 5 0 0 0 0 0 0 0 2569 0 0 0 0 0 0
"8161" 37 17 "b" 6 307 1 0 921 921 921 921 3490 0 0 0 0 0 921
"8162" 37 17 "b" 7 0 0 0 0 0 0 0 3490 0 0 0 0 0 0
"8163" 37 18 "a" 1 147 1 0 320 320 664 320 320 344 0 344 0 0 344
"8164" 37 18 "a" 2 237 1 0 420 420 620 420 740 200 0 200 0 0 200
"8165" 37 18 "a" 3 263 1 0 263 263 539 263 1003 276 0 276 0 0 276
"8166" 37 18 "a" 4 0 0 0 0 0 0 0 1003 0 0 0 0 0 0
"8167" 37 18 "a" 5 258 1 258 258 258 258 258 1261 0 0 0 0 0 258
"8168" 37 18 "a" 6 214 1 0 985 2199 2199 3019 4280 1214 1214 0 1 1 1214
"8169" 37 18 "a" 7 0 0 0 0 0 0 0 4280 0 0 0 0 0 0
"8170" 37 19 "d" 1 569 1 569 569 569 569 569 569 0 0 0 0 0 569
"8171" 37 19 "d" 2 537 1 537 537 537 537 537 1106 0 0 0 0 0 537
"8172" 37 19 "d" 3 215 1 0 684 684 684 684 1790 0 0 0 0 0 684
"8173" 37 19 "d" 4 0 0 0 0 0 0 0 1790 0 0 0 0 0 0
"8174" 37 19 "d" 5 0 0 0 0 0 0 0 1790 0 0 0 0 0 0
"8175" 37 19 "d" 6 32 1 0 884 884 884 884 2674 0 0 0 0 0 884
"8176" 37 19 "d" 7 0 0 0 0 0 0 0 2674 0 0 0 0 0 0
"8177" 37 20 "c" 1 206 1 0 754 754 754 754 754 0 0 0 0 0 754
"8178" 37 20 "c" 2 193 1 0 453 453 524 453 1207 71 0 71 0 0 71
"8179" 37 20 "c" 3 208 1 208 208 208 208 208 1415 0 0 0 0 0 208
"8180" 37 20 "c" 4 264 1 264 264 264 264 264 1679 0 0 0 0 0 264
"8181" 37 20 "c" 5 0 0 0 0 0 0 0 1679 0 0 0 0 0 0
"8182" 37 20 "c" 6 245 1 0 1737 1737 1737 1808 3487 0 0 0 1 1 1737
"8183" 37 20 "c" 7 0 0 0 0 0 0 0 3487 0 0 0 0 0 0
"8184" 37 21 "b" 1 199 1 0 1194 1194 1423 1194 1194 229 0 229 0 0 229
"8185" 37 21 "b" 2 586 1 0 858 858 1269 858 2052 411 0 411 0 0 411
"8186" 37 21 "b" 3 268 1 0 1103 1103 2524 1103 3155 1421 0 1421 0 0 1421
"8187" 37 21 "b" 4 204 1 0 204 588 588 2649 5804 384 384 0 1 1 384
"8188" 37 21 "b" 5 0 0 0 0 0 0 0 5804 0 0 0 0 0 0
"8189" 37 21 "b" 6 405 1 0 1855 1855 1855 1855 7659 0 0 0 0 0 1855
"8190" 37 21 "b" 7 0 0 0 0 0 0 0 7659 0 0 0 0 0 0
"8191" 37 22 "a" 1 514 1 0 803 803 803 803 803 0 0 0 0 0 803
"8192" 37 22 "a" 2 0 0 0 0 0 0 0 803 0 0 0 0 0 0
"8193" 37 22 "a" 3 523 1 523 523 523 523 523 1326 0 0 0 0 0 523
"8194" 37 22 "a" 4 186 1 186 186 186 186 186 1512 0 0 0 0 0 186
"8195" 37 22 "a" 5 0 0 0 0 0 0 0 1512 0 0 0 0 0 0
"8196" 37 22 "a" 6 193 1 0 2247 2247 2247 2247 3759 0 0 0 0 0 2247
"8197" 37 22 "a" 7 0 0 0 0 0 0 0 3759 0 0 0 0 0 0
"8198" 37 23 "d" 1 578 1 0 897 897 897 897 897 0 0 0 0 0 897
"8199" 37 23 "d" 2 448 1 448 448 448 448 448 1345 0 0 0 0 0 448
"8200" 37 23 "d" 3 225 1 0 1510 1510 1510 1510 2855 0 0 0 0 0 1510
"8201" 37 23 "d" 4 214 1 214 214 214 214 214 3069 0 0 0 0 0 214
"8202" 37 23 "d" 5 0 0 0 0 0 0 0 3069 0 0 0 0 0 0
"8203" 37 23 "d" 6 241 1 0 1045 1045 1045 1045 4114 0 0 0 0 0 1045
"8204" 37 23 "d" 7 0 0 0 0 0 0 0 4114 0 0 0 0 0 0
"8205" 37 24 "c" 1 350 1 350 350 350 350 350 350 0 0 0 0 0 350
"8206" 37 24 "c" 2 0 0 0 0 0 0 0 350 0 0 0 0 0 0
"8207" 37 24 "c" 3 341 1 0 609 609 609 609 959 0 0 0 0 0 609
"8208" 37 24 "c" 4 246 1 246 246 246 246 246 1205 0 0 0 0 0 246
"8209" 37 24 "c" 5 0 0 0 0 0 0 0 1205 0 0 0 0 0 0
"8210" 37 24 "c" 6 260 1 0 1321 1321 1321 1321 2526 0 0 0 0 0 1321
"8211" 37 24 "c" 7 0 0 0 0 0 0 0 2526 0 0 0 0 0 0
"8212" 37 25 "b" 1 194 1 0 664 664 664 664 664 0 0 0 0 0 664
"8213" 37 25 "b" 2 525 1 525 525 525 525 525 1189 0 0 0 0 0 525
"8214" 37 25 "b" 3 245 1 0 563 563 563 563 1752 0 0 0 0 0 563
"8215" 37 25 "b" 4 120 1 120 120 120 120 120 1872 0 0 0 0 0 120
"8216" 37 25 "b" 5 0 0 0 0 0 0 0 1872 0 0 0 0 0 0
"8217" 37 25 "b" 6 0 0 0 0 0 0 0 1872 0 0 0 0 0 0
"8218" 37 25 "b" 7 0 0 0 0 0 0 0 1872 0 0 0 0 0 0
"8219" 37 27 "a" 1 175 1 0 175 175 1017 175 175 842 0 842 0 0 842
"8220" 37 27 "a" 2 0 0 0 0 0 432 0 175 432 0 432 0 0 432
"8221" 37 27 "a" 3 0 0 0 0 0 530 0 175 530 0 530 0 0 530
"8222" 37 27 "a" 4 0 0 0 0 0 0 0 175 0 0 0 0 0 0
"8223" 37 27 "a" 5 0 0 0 0 0 217 0 175 217 0 217 0 0 217
"8224" 37 27 "a" 6 158 1 0 158 1304 1304 3325 3500 1146 1146 0 1 1 1146
"8225" 37 27 "a" 7 0 0 0 0 0 0 0 3500 0 0 0 0 0 0
"8226" 37 28 "d" 1 202 1 202 202 202 202 202 202 0 0 0 0 0 202
"8227" 37 28 "d" 2 661 1 0 1137 1137 1137 1137 1339 0 0 0 0 0 1137
"8228" 37 28 "d" 3 184 1 0 1215 1215 1215 1215 2554 0 0 0 0 0 1215
"8229" 37 28 "d" 4 372 1 0 663 663 663 663 3217 0 0 0 0 0 663
"8230" 37 28 "d" 5 0 0 0 0 0 169 0 3217 169 0 169 0 0 169
"8231" 37 28 "d" 6 269 1 0 269 1963 1963 2132 5349 1694 1694 0 1 1 1694
"8232" 37 28 "d" 7 0 0 0 0 0 0 0 5349 0 0 0 0 0 0
"8233" 37 29 "c" 1 216 1 0 771 771 1255 771 771 484 0 484 0 0 484
"8234" 37 29 "c" 2 227 1 0 667 667 1566 667 1438 899 0 899 0 1 621
"8235" 37 29 "c" 3 261 1 0 978 978 1720 978 2416 742 0 742 0 0 742
"8236" 37 29 "c" 4 468 1 0 468 729 729 2854 5270 261 261 0 1 1 261
"8237" 37 29 "c" 5 0 0 0 0 0 0 0 5270 0 0 0 0 0 0
"8238" 37 29 "c" 6 357 1 0 1687 1687 1687 1687 6957 0 0 0 0 0 1687
"8239" 37 29 "c" 7 0 0 0 0 0 0 0 6957 0 0 0 0 0 0
"8240" 37 30 "b" 1 182 1 0 340 340 340 340 340 0 0 0 0 0 340
"8241" 37 30 "b" 2 428 1 0 458 458 458 458 798 0 0 0 0 0 458
"8242" 37 30 "b" 3 47 1 0 115 115 115 115 913 0 0 0 0 0 115
"8243" 37 30 "b" 4 0 0 0 0 0 0 0 913 0 0 0 0 0 0
"8244" 37 30 "b" 5 0 0 0 0 0 0 0 913 0 0 0 0 0 0
"8245" 37 30 "b" 6 174 1 0 1546 1546 1546 1546 2459 0 0 0 0 0 1546
"8246" 37 30 "b" 7 0 0 0 0 0 0 0 2459 0 0 0 0 0 0
"8247" 37 31 "a" 1 195 1 0 628 628 628 628 628 0 0 0 0 0 628
"8248" 37 31 "a" 2 219 1 0 474 474 474 474 1102 0 0 0 0 0 474
"8249" 37 31 "a" 3 250 1 0 705 705 705 705 1807 0 0 0 0 0 705
"8250" 37 31 "a" 4 0 0 0 0 0 0 0 1807 0 0 0 0 0 0
"8251" 37 31 "a" 5 373 1 373 373 373 373 373 2180 0 0 0 0 0 373
"8252" 37 31 "a" 6 192 1 0 1062 1062 1062 1062 3242 0 0 0 0 0 1062
"8253" 37 31 "a" 7 0 0 0 0 0 0 0 3242 0 0 0 0 0 0
"8254" 37 33 "d" 1 228 1 0 656 656 656 656 656 0 0 0 0 0 656
"8255" 37 33 "d" 2 200 1 0 357 357 357 357 1013 0 0 0 0 0 357
"8256" 37 33 "d" 3 279 1 0 1789 1789 1789 1789 2802 0 0 0 0 0 1789
"8257" 37 33 "d" 4 456 1 456 456 456 456 456 3258 0 0 0 0 0 456
"8258" 37 33 "d" 5 0 0 0 0 0 0 0 3258 0 0 0 0 0 0
"8259" 37 33 "d" 6 234 1 0 1118 1118 1118 1118 4376 0 0 0 0 0 1118
"8260" 37 33 "d" 7 0 0 0 0 0 0 0 4376 0 0 0 0 0 0
"8261" 37 34 "c" 1 505 1 505 505 505 505 505 505 0 0 0 0 0 505
"8262" 37 34 "c" 2 64 1 0 341 341 341 341 846 0 0 0 0 0 341
"8263" 37 34 "c" 3 240 1 0 874 874 874 874 1720 0 0 0 0 0 874
"8264" 37 34 "c" 4 477 1 477 477 477 477 477 2197 0 0 0 0 0 477
"8265" 37 34 "c" 5 0 0 0 0 0 0 0 2197 0 0 0 0 0 0
"8266" 37 34 "c" 6 230 1 0 1969 1969 1969 1969 4166 0 0 0 0 0 1969
"8267" 37 34 "c" 7 0 0 0 0 0 0 0 4166 0 0 0 0 0 0
"8268" 37 35 "b" 1 472 1 472 472 472 472 472 472 0 0 0 0 0 472
"8269" 37 35 "b" 2 345 1 345 345 345 345 345 817 0 0 0 0 0 345
"8270" 37 35 "b" 3 263 1 0 1480 1480 1480 1480 2297 0 0 0 0 0 1480
"8271" 37 35 "b" 4 340 1 340 340 340 340 340 2637 0 0 0 0 0 340
"8272" 37 35 "b" 5 0 0 0 0 0 0 0 2637 0 0 0 0 0 0
"8273" 37 35 "b" 6 263 1 0 2025 2025 2025 2025 4662 0 0 0 0 0 2025
"8274" 37 35 "b" 7 0 0 0 0 0 0 0 4662 0 0 0 0 0 0
"8275" 37 36 "a" 1 238 1 0 423 423 423 423 423 0 0 0 0 0 423
"8276" 37 36 "a" 2 318 1 0 531 531 531 531 954 0 0 0 0 0 531
"8277" 37 36 "a" 3 251 1 251 251 251 251 251 1205 0 0 0 0 0 251
"8278" 37 36 "a" 4 250 1 250 250 250 250 250 1455 0 0 0 0 0 250
"8279" 37 36 "a" 5 0 0 0 0 0 0 0 1455 0 0 0 0 0 0
"8280" 37 36 "a" 6 240 1 0 1131 1131 1131 1131 2586 0 0 0 0 0 1131
"8281" 37 36 "a" 7 0 0 0 0 0 0 0 2586 0 0 0 0 0 0
"8282" 38 1 "c" 1 385 1 385 385 385 385 385 385 0 0 0 0 0 385
"8283" 38 1 "c" 2 388 1 388 388 388 388 388 773 0 0 0 0 0 388
"8284" 38 1 "c" 3 349 1 349 349 349 349 349 1122 0 0 0 0 0 349
"8285" 38 1 "c" 4 0 0 0 0 0 0 0 1122 0 0 0 0 0 0
"8286" 38 1 "c" 5 359 1 359 359 359 359 359 1481 0 0 0 0 0 359
"8287" 38 1 "c" 6 362 1 0 1585 1585 1585 1585 3066 0 0 0 0 0 1585
"8288" 38 1 "c" 7 0 0 0 0 0 0 0 3066 0 0 0 0 0 0
"8289" 38 2 "b" 1 361 1 361 361 361 361 361 361 0 0 0 0 0 361
"8290" 38 2 "b" 2 326 1 326 326 326 326 326 687 0 0 0 0 0 326
"8291" 38 2 "b" 3 215 1 0 1172 1172 1331 1172 1859 159 0 159 0 0 159
"8292" 38 2 "b" 4 0 0 0 0 0 0 0 1859 0 0 0 0 0 0
"8293" 38 2 "b" 5 299 1 0 299 607 607 766 2625 308 308 0 1 1 308
"8294" 38 2 "b" 6 302 1 0 1678 1678 1678 1678 4303 0 0 0 0 0 1678
"8295" 38 2 "b" 7 0 0 0 0 0 0 0 4303 0 0 0 0 0 0
"8296" 38 3 "a" 1 373 1 0 373 373 683 373 373 310 0 310 0 0 310
"8297" 38 3 "a" 2 0 0 0 0 0 0 0 373 0 0 0 0 0 0
"8298" 38 3 "a" 3 210 1 0 210 859 859 1169 1542 649 649 0 1 1 649
"8299" 38 3 "a" 4 0 0 0 0 0 0 0 1542 0 0 0 0 0 0
"8300" 38 3 "a" 5 262 1 262 262 262 262 262 1804 0 0 0 0 0 262
"8301" 38 3 "a" 6 321 1 0 1844 1844 1844 1844 3648 0 0 0 0 0 1844
"8302" 38 3 "a" 7 0 0 0 0 0 0 0 3648 0 0 0 0 0 0
"8303" 38 4 "d" 1 225 1 0 225 225 454 225 225 229 0 229 0 0 229
"8304" 38 4 "d" 2 395 1 0 685 685 1118 685 910 433 0 433 0 1 278
"8305" 38 4 "d" 3 0 0 0 0 0 0 0 910 0 0 0 0 0 0
"8306" 38 4 "d" 4 499 1 0 1729 1729 3478 1729 2639 1749 0 1749 0 0 278
"8307" 38 4 "d" 5 388 1 0 388 388 643 388 3027 255 0 255 0 0 255
"8308" 38 4 "d" 6 0 0 0 0 0 269 0 3027 269 0 269 0 1 269
"8309" 38 4 "d" 7 901 1 0 1636 1845 1845 4780 7807 209 209 0 1 1 209
"8310" 38 6 "c" 1 218 1 0 856 856 856 856 856 0 0 0 0 0 856
"8311" 38 6 "c" 2 511 1 0 511 511 1164 511 1367 653 0 653 0 0 653
"8312" 38 6 "c" 3 230 1 0 230 776 776 1429 2796 546 546 0 1 1 546
"8313" 38 6 "c" 4 955 1 955 955 955 955 955 3751 0 0 0 0 0 955
"8314" 38 6 "c" 5 0 0 0 0 0 0 0 3751 0 0 0 0 0 0
"8315" 38 6 "c" 6 410 1 0 988 988 988 988 4739 0 0 0 0 0 988
"8316" 38 6 "c" 7 0 0 0 0 0 0 0 4739 0 0 0 0 0 0
"8317" 38 7 "b" 1 406 1 0 406 406 1091 406 406 685 0 685 0 0 685
"8318" 38 7 "b" 2 541 1 541 541 541 541 541 947 0 0 0 0 0 541
"8319" 38 7 "b" 3 481 1 0 2867 2867 2867 2867 3814 0 0 0 0 0 2867
"8320" 38 7 "b" 4 0 0 0 0 0 0 0 3814 0 0 0 0 0 0
"8321" 38 7 "b" 5 0 0 0 0 0 0 0 3814 0 0 0 0 0 0
"8322" 38 7 "b" 6 470 1 0 1819 1819 1819 2504 6318 0 0 0 1 1 1819
"8323" 38 7 "b" 7 0 0 0 0 0 0 0 6318 0 0 0 0 0 0
"8324" 38 8 "a" 1 243 1 0 243 243 409 243 243 166 0 166 0 0 166
"8325" 38 8 "a" 2 690 1 0 690 690 965 690 933 275 0 275 0 0 275
"8326" 38 8 "a" 3 349 1 0 349 349 624 349 1282 275 0 275 0 0 275
"8327" 38 8 "a" 4 263 1 263 263 263 263 263 1545 0 0 0 0 0 263
"8328" 38 8 "a" 5 0 0 0 0 0 0 0 1545 0 0 0 0 0 0
"8329" 38 8 "a" 6 369 1 0 3118 4539 4539 5255 6800 1421 1421 0 1 1 1421
"8330" 38 8 "a" 7 0 0 0 0 0 0 0 6800 0 0 0 0 0 0
"8331" 38 10 "d" 1 221 1 0 221 221 769 221 221 548 0 548 0 0 304
"8332" 38 10 "d" 2 190 1 0 190 190 476 434 655 286 0 286 1 1 286
"8333" 38 10 "d" 3 199 1 0 2325 2325 3420 2325 2980 1095 0 1095 0 0 1095
"8334" 38 10 "d" 4 309 1 0 309 309 467 309 3289 158 0 158 0 0 158
"8335" 38 10 "d" 5 0 0 0 0 0 0 0 3289 0 0 0 0 0 0
"8336" 38 10 "d" 6 326 1 0 1078 1078 1078 2921 6210 0 0 0 1 1 1078
"8337" 38 10 "d" 7 0 0 0 0 0 0 0 6210 0 0 0 0 0 0
"8338" 38 11 "c" 1 298 1 0 665 665 665 665 665 0 0 0 0 0 665
"8339" 38 11 "c" 2 535 1 535 535 535 535 535 1200 0 0 0 0 0 535
"8340" 38 11 "c" 3 392 1 0 662 662 662 662 1862 0 0 0 0 0 662
"8341" 38 11 "c" 4 303 1 303 303 303 303 303 2165 0 0 0 0 0 303
"8342" 38 11 "c" 5 0 0 0 0 0 0 0 2165 0 0 0 0 0 0
"8343" 38 11 "c" 6 330 1 0 1949 1949 1949 1949 4114 0 0 0 0 0 1949
"8344" 38 11 "c" 7 0 0 0 0 0 0 0 4114 0 0 0 0 0 0
"8345" 38 12 "b" 1 211 1 0 376 376 376 376 376 0 0 0 0 0 376
"8346" 38 12 "b" 2 275 1 275 275 275 275 275 651 0 0 0 0 0 275
"8347" 38 12 "b" 3 165 1 0 2678 2678 2678 2678 3329 0 0 0 0 0 2678
"8348" 38 12 "b" 4 0 0 0 0 0 0 0 3329 0 0 0 0 0 0
"8349" 38 12 "b" 5 0 0 0 0 0 0 0 3329 0 0 0 0 0 0
"8350" 38 12 "b" 6 267 1 0 757 757 757 757 4086 0 0 0 0 0 757
"8351" 38 12 "b" 7 0 0 0 0 0 0 0 4086 0 0 0 0 0 0
"8352" 38 13 "a" 1 242 1 242 242 242 242 242 242 0 0 0 0 0 242
"8353" 38 13 "a" 2 185 1 0 397 397 397 397 639 0 0 0 0 0 397
"8354" 38 13 "a" 3 454 1 454 454 454 454 454 1093 0 0 0 0 0 454
"8355" 38 13 "a" 4 0 0 0 0 0 0 0 1093 0 0 0 0 0 0
"8356" 38 13 "a" 5 0 0 0 0 0 0 0 1093 0 0 0 0 0 0
"8357" 38 13 "a" 6 241 1 0 1509 1509 1509 1509 2602 0 0 0 0 0 1509
"8358" 38 13 "a" 7 0 0 0 0 0 0 0 2602 0 0 0 0 0 0
"8359" 38 14 "d" 1 231 1 0 393 393 393 393 393 0 0 0 0 0 393
"8360" 38 14 "d" 2 187 1 0 427 427 427 427 820 0 0 0 0 0 427
"8361" 38 14 "d" 3 289 1 0 1323 1323 1323 1323 2143 0 0 0 0 0 1323
"8362" 38 14 "d" 4 305 1 305 305 305 305 305 2448 0 0 0 0 0 305
"8363" 38 14 "d" 5 0 0 0 0 0 0 0 2448 0 0 0 0 0 0
"8364" 38 14 "d" 6 354 1 0 1506 1506 1506 1506 3954 0 0 0 0 0 1506
"8365" 38 14 "d" 7 0 0 0 0 0 0 0 3954 0 0 0 0 0 0
"8366" 38 15 "c" 1 206 1 0 457 457 457 457 457 0 0 0 0 0 457
"8367" 38 15 "c" 2 271 1 271 271 271 271 271 728 0 0 0 0 0 271
"8368" 38 15 "c" 3 202 1 0 1310 1310 1310 1310 2038 0 0 0 0 0 1310
"8369" 38 15 "c" 4 0 0 0 0 0 0 0 2038 0 0 0 0 0 0
"8370" 38 15 "c" 5 0 0 0 0 0 0 0 2038 0 0 0 0 0 0
