"subject" "trial" "experiment" "item" "condition" "accuracy" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "FPRC" "TRC" "LPRT"
32 32 "gug" 2 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 38 "gug" 7 "b" 0 1 288 1 0 464 464 1028 464 464 564 0 564 0 0 140
32 38 "gug" 7 "b" 0 2 0 0 0 260 260 568 260 724 308 0 308 0 0 308
32 38 "gug" 7 "b" 0 3 108 1 0 108 108 552 368 1092 444 0 444 1 2 240
32 38 "gug" 7 "b" 0 4 0 0 0 216 216 364 216 1308 148 0 148 0 1 148
32 38 "gug" 7 "b" 0 5 168 1 0 168 296 716 512 1820 548 128 420 1 1 420
32 38 "gug" 7 "b" 0 9 0 0 0 172 172 412 172 1992 240 0 240 0 0 240
32 38 "gug" 7 "b" 0 10 172 1 0 172 576 1448 748 2740 1276 404 872 1 2 204
32 38 "gug" 7 "b" 0 11 192 1 0 192 192 800 192 2932 608 0 608 0 1 128
32 38 "gug" 7 "b" 0 12 172 1 172 172 172 172 952 3884 0 0 0 1 1 172
32 38 "gug" 7 "b" 0 13 196 1 0 196 532 532 3356 7240 336 336 0 3 3 164
32 38 "gug" 7 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 38 "gug" 7 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 43 "gug" 3 "b" 0 1 132 1 0 132 132 1544 132 132 1412 0 1412 0 0 760
32 43 "gug" 3 "b" 0 2 184 1 0 184 184 340 184 316 156 0 156 0 0 156
32 43 "gug" 3 "b" 0 3 216 1 0 216 216 1560 372 688 1344 0 1344 1 2 368
32 43 "gug" 3 "b" 0 4 0 0 0 276 276 632 276 964 356 0 356 0 0 356
32 43 "gug" 3 "b" 0 5 176 1 0 176 412 1944 688 1652 1768 236 1532 1 3 496
32 43 "gug" 3 "b" 0 9 400 1 0 400 400 1412 400 2052 1012 0 1012 0 2 76
32 43 "gug" 3 "b" 0 10 0 0 136 136 136 136 1312 3364 0 0 0 1 1 136
32 43 "gug" 3 "b" 0 11 216 1 0 416 488 2464 1796 5160 2048 72 1976 1 3 400
32 43 "gug" 3 "b" 0 12 192 1 0 388 388 2064 388 5548 1676 0 1676 0 3 200
32 43 "gug" 3 "b" 0 13 0 0 0 96 96 256 2428 7976 160 0 160 1 1 160
32 43 "gug" 3 "b" 0 14 92 1 0 92 688 688 9080 17056 596 596 0 3 3 40
32 43 "gug" 3 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 48 "gug" 15 "b" 1 1 284 1 0 284 284 1948 284 284 1664 0 1664 0 0 1368
32 48 "gug" 15 "b" 1 2 0 0 304 304 304 304 304 588 0 0 0 0 0 304
32 48 "gug" 15 "b" 1 3 524 1 0 716 716 2160 716 1304 1444 0 1444 0 1 224
32 48 "gug" 15 "b" 1 4 236 1 0 236 236 776 236 1540 540 0 540 0 1 148
32 48 "gug" 15 "b" 1 5 136 1 0 136 136 1128 136 1676 992 0 992 0 2 136
32 48 "gug" 15 "b" 1 9 380 1 0 380 380 1828 380 2056 1448 0 1448 0 3 252
32 48 "gug" 15 "b" 1 10 436 1 0 436 436 1436 436 2492 1000 0 1000 0 3 124
32 48 "gug" 15 "b" 1 11 168 1 0 168 416 1764 1080 3572 1596 248 1348 1 4 340
32 48 "gug" 15 "b" 1 12 0 0 320 320 320 320 7460 11032 0 0 0 1 1 320
32 48 "gug" 15 "b" 1 13 248 1 0 428 940 940 9336 20368 512 512 0 2 2 512
32 48 "gug" 15 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 48 "gug" 15 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 55 "gug" 16 "c" 1 1 128 1 0 352 352 2048 352 352 1696 0 1696 0 0 124
32 55 "gug" 16 "c" 1 2 0 0 0 132 132 464 132 484 332 0 332 0 1 200
32 55 "gug" 16 "c" 1 3 432 1 0 432 432 4192 564 1048 3760 0 3760 1 5 680
32 55 "gug" 16 "c" 1 4 424 1 0 424 424 616 424 1472 192 0 192 0 0 192
32 55 "gug" 16 "c" 1 5 232 1 0 232 232 2268 232 1704 2036 0 2036 0 3 416
32 55 "gug" 16 "c" 1 9 568 1 0 568 568 1692 568 2272 1124 0 1124 0 1 456
32 55 "gug" 16 "c" 1 10 220 1 0 220 220 1164 220 2492 944 0 944 0 2 168
32 55 "gug" 16 "c" 1 11 0 0 188 188 188 188 5668 8160 0 0 0 1 1 188
32 55 "gug" 16 "c" 1 12 168 1 0 168 528 528 10800 18960 360 360 0 3 3 120
32 55 "gug" 16 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 55 "gug" 16 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 55 "gug" 16 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 58 "gug" 11 "b" 1 1 0 0 0 188 188 1148 188 188 960 0 960 0 0 252
32 58 "gug" 11 "b" 1 2 140 1 0 140 140 1072 328 516 932 0 932 1 4 216
32 58 "gug" 11 "b" 1 3 360 1 0 592 592 2004 592 1108 1412 0 1412 0 1 344
32 58 "gug" 11 "b" 1 4 92 1 0 92 556 1144 908 2016 1052 464 588 1 1 88
32 58 "gug" 11 "b" 1 5 132 1 0 132 560 728 768 2784 596 428 168 1 2 168
32 58 "gug" 11 "b" 1 9 220 1 0 220 220 948 220 3004 728 0 728 0 1 144
32 58 "gug" 11 "b" 1 10 372 1 0 372 372 1960 372 3376 1588 0 1588 0 2 100
32 58 "gug" 11 "b" 1 11 0 0 0 384 384 1560 384 3760 1176 0 1176 0 3 164
32 58 "gug" 11 "b" 1 12 240 1 0 240 472 1696 856 4616 1456 232 1224 1 4 232
32 58 "gug" 11 "b" 1 13 232 1 0 772 772 2056 772 5388 1284 0 1284 0 2 348
32 58 "gug" 11 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 58 "gug" 11 "b" 1 15 128 1 0 128 888 888 10388 15776 760 760 0 4 4 348
32 61 "gug" 1 "d" 1 1 288 1 0 288 288 876 288 288 588 0 588 0 0 352
32 61 "gug" 1 "d" 1 2 0 0 0 288 288 464 288 576 176 0 176 0 1 176
32 61 "gug" 1 "d" 1 3 640 1 0 640 640 1252 640 1216 612 0 612 0 1 144
32 61 "gug" 1 "d" 1 4 496 1 496 496 496 496 496 1712 0 0 0 0 0 496
32 61 "gug" 1 "d" 1 5 252 1 0 252 252 932 252 1964 680 0 680 0 1 292
32 61 "gug" 1 "d" 1 9 220 1 0 556 556 1080 556 2520 524 0 524 0 1 524
32 61 "gug" 1 "d" 1 10 472 1 0 472 472 596 472 2992 124 0 124 0 0 124
32 61 "gug" 1 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 61 "gug" 1 "d" 1 12 360 1 0 536 680 680 3672 6664 144 144 0 1 1 144
32 61 "gug" 1 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 61 "gug" 1 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 61 "gug" 1 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 65 "gug" 8 "c" 1 1 0 0 0 156 156 568 156 156 412 0 412 0 0 412
32 65 "gug" 8 "c" 1 2 120 1 0 120 120 720 276 432 600 0 600 1 1 292
32 65 "gug" 8 "c" 1 3 252 1 0 300 300 1084 300 732 784 0 784 0 1 260
32 65 "gug" 8 "c" 1 4 0 0 0 272 272 740 272 1004 468 0 468 0 0 468
32 65 "gug" 8 "c" 1 5 220 1 0 220 360 956 632 1636 736 140 596 1 3 172
32 65 "gug" 8 "c" 1 9 576 1 0 576 664 1632 1260 2896 1056 88 968 1 3 364
32 65 "gug" 8 "c" 1 10 292 1 0 292 292 512 292 3188 220 0 220 0 0 220
32 65 "gug" 8 "c" 1 11 0 0 368 368 368 368 3408 6596 0 0 0 1 1 368
32 65 "gug" 8 "c" 1 12 556 1 556 556 556 556 4376 10972 0 0 0 1 1 556
32 65 "gug" 8 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 65 "gug" 8 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 65 "gug" 8 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 68 "gug" 6 "a" 1 1 136 1 0 388 388 1692 388 388 1304 0 1304 0 0 112
32 68 "gug" 6 "a" 1 2 248 1 0 248 248 700 248 636 452 0 452 0 0 100
32 68 "gug" 6 "a" 1 3 328 1 0 328 328 1764 328 964 1436 0 1436 0 4 428
32 68 "gug" 6 "a" 1 4 432 1 432 432 432 432 432 1396 0 0 0 0 0 432
32 68 "gug" 6 "a" 1 5 228 1 0 228 228 1584 228 1624 1356 0 1356 0 3 400
32 68 "gug" 6 "a" 1 9 548 1 548 548 548 548 548 2172 0 0 0 0 0 548
32 68 "gug" 6 "a" 1 10 200 1 200 200 200 200 764 2936 0 0 0 1 1 200
32 68 "gug" 6 "a" 1 11 336 1 0 336 336 552 336 3272 216 0 216 0 0 216
32 68 "gug" 6 "a" 1 12 416 1 0 416 652 652 4740 8012 236 236 0 1 1 236
32 68 "gug" 6 "a" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 68 "gug" 6 "a" 1 14 172 1 172 172 172 172 284 8296 0 0 0 1 1 172
32 68 "gug" 6 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 72 "gug" 10 "a" 1 1 0 0 424 424 424 424 424 424 0 0 0 0 0 424
32 72 "gug" 10 "a" 1 2 340 1 0 340 340 544 340 764 204 0 204 0 0 204
32 72 "gug" 10 "a" 1 3 280 1 0 280 280 2084 280 1044 1804 0 1804 0 1 292
32 72 "gug" 10 "a" 1 4 0 0 0 172 172 312 172 1216 140 0 140 0 1 140
32 72 "gug" 10 "a" 1 5 188 1 0 188 516 1932 688 1904 1744 328 1416 1 2 436
32 72 "gug" 10 "a" 1 9 276 1 0 276 276 1184 276 2180 908 0 908 0 2 204
32 72 "gug" 10 "a" 1 10 272 1 0 272 272 448 272 2452 176 0 176 0 0 176
32 72 "gug" 10 "a" 1 11 176 1 0 176 176 596 176 2628 420 0 420 0 3 108
32 72 "gug" 10 "a" 1 12 348 1 0 348 348 1312 348 2976 964 0 964 0 1 136
32 72 "gug" 10 "a" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 72 "gug" 10 "a" 1 14 164 1 0 228 816 816 7272 10248 588 588 0 3 3 168
32 72 "gug" 10 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 75 "gug" 9 "d" 1 1 272 1 0 272 272 668 272 272 396 0 396 0 0 396
32 75 "gug" 9 "d" 1 2 0 0 0 228 228 728 228 500 500 0 500 0 0 224
32 75 "gug" 9 "d" 1 3 292 1 0 292 292 1132 520 1020 840 0 840 1 1 244
32 75 "gug" 9 "d" 1 4 0 0 0 184 184 340 184 1204 156 0 156 0 1 156
32 75 "gug" 9 "d" 1 5 168 1 0 168 700 1576 884 2088 1408 532 876 1 1 112
32 75 "gug" 9 "d" 1 9 600 1 0 600 600 1472 600 2688 872 0 872 0 2 360
32 75 "gug" 9 "d" 1 10 416 1 0 416 416 1216 416 3104 800 0 800 0 1 268
32 75 "gug" 9 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 75 "gug" 9 "d" 1 12 216 1 0 216 1020 1020 5460 8564 804 804 0 2 2 408
32 75 "gug" 9 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 75 "gug" 9 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
32 75 "gug" 9 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 7 "gug" 3 "c" 1 1 0 0 0 128 128 492 128 128 364 0 364 0 0 208
33 7 "gug" 3 "c" 1 2 0 0 0 140 140 848 140 268 708 0 708 0 0 200
33 7 "gug" 3 "c" 1 3 136 1 0 136 928 3888 1212 1480 3752 792 2960 2 4 212
33 7 "gug" 3 "c" 1 4 132 1 0 132 132 1376 324 1804 1244 0 1244 1 2 260
33 7 "gug" 3 "c" 1 5 164 1 0 236 916 2804 3548 5352 2568 680 1888 3 4 424
33 7 "gug" 3 "c" 1 9 120 1 0 120 120 1288 120 5472 1168 0 1168 0 2 68
33 7 "gug" 3 "c" 1 10 224 1 0 224 224 996 224 5696 772 0 772 0 2 212
33 7 "gug" 3 "c" 1 11 128 1 0 128 128 1912 128 5824 1784 0 1784 0 4 224
33 7 "gug" 3 "c" 1 12 0 0 220 220 220 220 6416 12240 0 0 0 1 1 220
33 7 "gug" 3 "c" 1 13 192 1 0 192 560 560 8828 21068 368 368 0 2 2 368
33 7 "gug" 3 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 7 "gug" 3 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 17 "gug" 14 "b" 1 1 0 0 0 56 56 888 56 56 832 0 832 0 0 248
33 17 "gug" 14 "b" 1 2 164 1 0 164 164 748 220 276 584 0 584 1 1 292
33 17 "gug" 14 "b" 1 3 216 1 0 336 520 2408 684 960 2072 184 1888 1 3 172
33 17 "gug" 14 "b" 1 4 0 0 0 220 220 340 220 1180 120 0 120 0 0 120
33 17 "gug" 14 "b" 1 5 272 1 0 560 560 1444 560 1740 884 0 884 0 2 388
33 17 "gug" 14 "b" 1 9 0 0 0 452 640 1288 1060 2800 836 188 648 1 1 144
33 17 "gug" 14 "b" 1 10 192 1 0 192 192 616 192 2992 424 0 424 0 1 264
33 17 "gug" 14 "b" 1 11 284 1 0 284 284 1780 284 3276 1496 0 1496 0 3 156
33 17 "gug" 14 "b" 1 12 400 1 0 400 2292 2292 9864 13140 1892 1892 0 5 5 904
33 17 "gug" 14 "b" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 17 "gug" 14 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 17 "gug" 14 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 21 "gug" 4 "d" 1 1 172 1 0 172 172 328 172 172 156 0 156 0 0 156
33 21 "gug" 4 "d" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 21 "gug" 4 "d" 1 3 216 1 0 216 216 1148 216 388 932 0 932 0 0 664
33 21 "gug" 4 "d" 1 4 0 0 0 208 208 660 208 596 452 0 452 0 1 324
33 21 "gug" 4 "d" 1 5 256 1 0 432 432 1140 640 1236 708 0 708 1 3 484
33 21 "gug" 4 "d" 1 9 208 1 208 208 208 208 208 1444 0 0 0 0 0 208
33 21 "gug" 4 "d" 1 10 316 1 0 316 316 844 316 1760 528 0 528 0 1 340
33 21 "gug" 4 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 21 "gug" 4 "d" 1 12 236 1 236 236 236 236 3012 4772 0 0 0 1 1 236
33 21 "gug" 4 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 21 "gug" 4 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 21 "gug" 4 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 24 "gug" 5 "a" 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 24 "gug" 5 "a" 1 2 196 1 0 196 196 396 196 196 200 0 200 0 0 200
33 24 "gug" 5 "a" 1 3 216 1 0 216 216 736 216 412 520 0 520 0 1 48
33 24 "gug" 5 "a" 1 4 0 0 0 184 404 632 1076 1488 448 220 228 1 1 228
33 24 "gug" 5 "a" 1 5 216 1 0 216 356 476 1432 2920 260 140 120 1 2 120
33 24 "gug" 5 "a" 1 9 188 1 0 188 188 832 188 3108 644 0 644 0 1 336
33 24 "gug" 5 "a" 1 10 256 1 256 256 256 256 564 3672 0 0 0 1 1 256
33 24 "gug" 5 "a" 1 11 428 1 0 428 744 744 1476 5148 316 316 0 1 1 316
33 24 "gug" 5 "a" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 24 "gug" 5 "a" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 24 "gug" 5 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 24 "gug" 5 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 27 "gug" 7 "c" 1 1 208 1 0 208 208 732 208 208 524 0 524 0 0 228
33 27 "gug" 7 "c" 1 2 0 0 196 196 196 196 196 404 0 0 0 0 0 196
33 27 "gug" 7 "c" 1 3 196 1 0 536 536 2008 536 940 1472 0 1472 0 2 424
33 27 "gug" 7 "c" 1 4 0 0 0 280 280 504 280 1220 224 0 224 0 1 224
33 27 "gug" 7 "c" 1 5 292 1 0 496 496 968 496 1716 472 0 472 0 1 148
33 27 "gug" 7 "c" 1 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 27 "gug" 7 "c" 1 10 272 1 0 272 272 1436 272 1988 1164 0 1164 0 2 156
33 27 "gug" 7 "c" 1 11 220 1 0 220 220 352 220 2208 132 0 132 0 1 132
33 27 "gug" 7 "c" 1 12 100 1 0 100 332 332 4796 7004 232 232 0 2 2 88
33 27 "gug" 7 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 27 "gug" 7 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 27 "gug" 7 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 36 "gug" 12 "d" 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 36 "gug" 12 "d" 0 2 96 1 0 96 96 632 96 96 536 0 536 0 0 156
33 36 "gug" 12 "d" 0 3 148 1 0 716 716 2288 716 812 1572 0 1572 0 2 112
33 36 "gug" 12 "d" 0 4 0 0 0 304 304 492 304 1116 188 0 188 0 1 188
33 36 "gug" 12 "d" 0 5 340 1 0 340 452 2172 756 1872 1832 112 1720 1 4 184
33 36 "gug" 12 "d" 0 9 160 1 160 160 160 160 160 2032 0 0 0 0 0 160
33 36 "gug" 12 "d" 0 10 308 1 0 492 492 1532 492 2524 1040 0 1040 0 2 152
33 36 "gug" 12 "d" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 36 "gug" 12 "d" 0 12 184 1 184 184 184 184 5240 7764 0 0 0 1 1 184
33 36 "gug" 12 "d" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 36 "gug" 12 "d" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 36 "gug" 12 "d" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 3 160 1 0 160 160 584 160 160 424 0 424 0 0 424
33 41 "gug" 16 "d" 0 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 5 172 1 0 172 568 568 992 1152 396 396 0 1 1 396
33 41 "gug" 16 "d" 0 9 176 1 176 176 176 176 176 1328 0 0 0 0 0 176
33 41 "gug" 16 "d" 0 10 68 1 68 68 68 68 68 1396 0 0 0 0 0 68
33 41 "gug" 16 "d" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 12 172 1 172 172 172 172 172 1568 0 0 0 0 0 172
33 41 "gug" 16 "d" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 41 "gug" 16 "d" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 45 "gug" 11 "c" 0 1 0 0 160 160 160 160 160 160 0 0 0 0 0 160
33 45 "gug" 11 "c" 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 45 "gug" 11 "c" 0 3 0 0 0 400 400 1468 400 560 1068 0 1068 0 1 800
33 45 "gug" 11 "c" 0 4 0 0 0 196 196 692 196 756 496 0 496 0 1 424
33 45 "gug" 11 "c" 0 5 168 1 0 324 324 1160 520 1276 836 0 836 1 2 280
33 45 "gug" 11 "c" 0 9 0 0 0 208 380 380 1620 2896 172 172 0 1 1 172
33 45 "gug" 11 "c" 0 10 328 1 328 328 328 328 328 3224 0 0 0 0 0 328
33 45 "gug" 11 "c" 0 11 280 1 280 280 280 280 3620 6844 0 0 0 1 1 280
33 45 "gug" 11 "c" 0 12 144 1 144 144 144 144 144 6988 0 0 0 0 0 144
33 45 "gug" 11 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 45 "gug" 11 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 45 "gug" 11 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 49 "gug" 1 "a" 1 1 0 0 0 188 188 712 188 188 524 0 524 0 0 312
33 49 "gug" 1 "a" 1 2 136 1 136 136 136 136 136 324 0 0 0 0 0 136
33 49 "gug" 1 "a" 1 3 152 1 0 152 436 760 624 948 608 284 324 1 2 324
33 49 "gug" 1 "a" 1 4 176 1 0 176 176 248 176 1124 72 0 72 0 0 72
33 49 "gug" 1 "a" 1 5 280 1 280 280 280 280 280 1404 0 0 0 0 0 280
33 49 "gug" 1 "a" 1 9 208 1 208 208 208 208 208 1612 0 0 0 0 0 208
33 49 "gug" 1 "a" 1 10 104 1 0 208 208 208 208 1820 0 0 0 0 0 208
33 49 "gug" 1 "a" 1 11 144 1 0 144 144 288 144 1964 144 0 144 0 1 144
33 49 "gug" 1 "a" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 49 "gug" 1 "a" 1 13 224 1 224 224 224 224 1288 3252 0 0 0 1 1 224
33 49 "gug" 1 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 49 "gug" 1 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 56 "gug" 8 "d" 1 1 132 1 0 132 132 356 132 132 224 0 224 0 0 224
33 56 "gug" 8 "d" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 56 "gug" 8 "d" 1 3 220 1 0 568 568 980 568 700 412 0 412 0 0 200
33 56 "gug" 8 "d" 1 4 0 0 120 120 120 120 120 820 0 0 0 0 0 120
33 56 "gug" 8 "d" 1 5 156 1 0 156 364 364 576 1396 208 208 0 1 1 208
33 56 "gug" 8 "d" 1 9 212 1 0 212 212 612 212 1608 400 0 400 0 0 400
33 56 "gug" 8 "d" 1 10 272 1 272 272 272 272 272 1880 0 0 0 0 0 272
33 56 "gug" 8 "d" 1 11 136 1 136 136 136 136 1080 2960 0 0 0 1 1 136
33 56 "gug" 8 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 56 "gug" 8 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 56 "gug" 8 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 56 "gug" 8 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 64 "gug" 13 "a" 0 1 140 1 0 140 140 620 140 140 480 0 480 0 0 316
33 64 "gug" 13 "a" 0 2 120 1 0 120 120 604 120 260 484 0 484 0 1 140
33 64 "gug" 13 "a" 0 3 260 1 0 260 260 696 548 808 436 0 436 1 2 252
33 64 "gug" 13 "a" 0 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 64 "gug" 13 "a" 0 5 152 1 0 344 344 468 344 1152 124 0 124 0 0 124
33 64 "gug" 13 "a" 0 9 276 1 0 276 276 532 276 1428 256 0 256 0 0 256
33 64 "gug" 13 "a" 0 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 64 "gug" 13 "a" 0 11 400 1 400 400 400 400 400 1828 0 0 0 0 0 400
33 64 "gug" 13 "a" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 64 "gug" 13 "a" 0 13 172 1 172 172 172 172 1664 3492 0 0 0 1 1 172
33 64 "gug" 13 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 64 "gug" 13 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 67 "gug" 6 "b" 1 1 0 0 0 352 352 352 352 352 0 0 0 0 0 352
33 67 "gug" 6 "b" 1 2 140 1 140 140 140 140 492 844 0 0 0 1 1 140
33 67 "gug" 6 "b" 1 3 256 1 0 256 256 360 256 1100 104 0 104 0 0 104
33 67 "gug" 6 "b" 1 4 124 1 0 124 124 504 228 1328 380 0 380 1 1 380
33 67 "gug" 6 "b" 1 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 67 "gug" 6 "b" 1 9 136 1 136 136 136 136 136 1464 0 0 0 0 0 136
33 67 "gug" 6 "b" 1 10 128 1 128 128 128 128 128 1592 0 0 0 0 0 128
33 67 "gug" 6 "b" 1 11 168 1 168 168 168 168 168 1760 0 0 0 0 0 168
33 67 "gug" 6 "b" 1 12 0 0 180 180 180 180 560 2320 0 0 0 1 1 180
33 67 "gug" 6 "b" 1 13 172 1 172 172 172 172 732 3052 0 0 0 1 1 172
33 67 "gug" 6 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 67 "gug" 6 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 1 128 1 128 128 128 128 128 128 0 0 0 0 0 128
33 70 "gug" 9 "a" 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 3 152 1 0 236 236 404 236 364 168 0 168 0 0 168
33 70 "gug" 9 "a" 0 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 5 156 1 0 484 484 484 652 1016 0 0 0 1 1 484
33 70 "gug" 9 "a" 0 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 70 "gug" 9 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 73 "gug" 10 "b" 0 1 148 1 148 148 148 148 148 148 0 0 0 0 0 148
33 73 "gug" 10 "b" 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 73 "gug" 10 "b" 0 3 136 1 0 392 392 692 392 540 300 0 300 0 0 300
33 73 "gug" 10 "b" 0 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 73 "gug" 10 "b" 0 5 332 1 0 544 544 544 544 1084 0 0 0 0 0 544
33 73 "gug" 10 "b" 0 9 0 0 0 264 372 372 672 1756 108 108 0 1 1 108
33 73 "gug" 10 "b" 0 10 248 1 248 248 248 248 920 2676 0 0 0 1 1 248
33 73 "gug" 10 "b" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
33 73 "gug" 10 "b" 0 12 200 1 0 200 200 444 200 2876 244 0 244 0 0 244
