"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"440" "NP3" 21 "e1a" 2 "b" 8 "sister" "rt" 1105 "gram" "lo" 1 -1 1 "english" "spr"
"442" "NP3" 21 "e1a" 11 "c" 8 "visitor" "rt" 1218 "ungram" "hi" -1 1 1 "english" "spr"
"444" "NP3" 21 "e1a" 16 "d" 8 "friend" "rt" 906 "ungram" "lo" -1 -1 -1 "english" "spr"
"446" "NP3" 21 "e1a" 8 "d" 8 "doctor" "rt" 746 "ungram" "lo" -1 -1 -1 "english" "spr"
"448" "NP3" 21 "e1a" 14 "b" 8 "spy" "rt" 962 "gram" "lo" 1 -1 1 "english" "spr"
"450" "NP3" 22 "e1a" 16 "a" 8 "friend" "rt" 642 "gram" "hi" 1 1 -1 "english" "spr"
"452" "NP3" 22 "e1a" 2 "c" 8 "sister" "rt" 666 "ungram" "hi" -1 1 1 "english" "spr"
"454" "NP3" 22 "e1a" 14 "c" 8 "spy" "rt" 634 "ungram" "hi" -1 1 1 "english" "spr"
"456" "NP3" 22 "e1a" 5 "b" 8 "father" "rt" 730 "gram" "lo" 1 -1 1 "english" "spr"
"458" "NP3" 22 "e1a" 15 "d" 8 "peasant" "rt" 626 "ungram" "lo" -1 -1 -1 "english" "spr"
"460" "NP3" 22 "e1a" 3 "d" 8 "foreman" "rt" 562 "ungram" "lo" -1 -1 -1 "english" "spr"
"462" "NP3" 22 "e1a" 12 "a" 8 "teacher" "rt" 650 "gram" "hi" 1 1 -1 "english" "spr"
"464" "NP3" 22 "e1a" 10 "c" 8 "guard" "rt" 586 "ungram" "hi" -1 1 1 "english" "spr"
"466" "NP3" 22 "e1a" 6 "c" 8 "conductor" "rt" 650 "ungram" "hi" -1 1 1 "english" "spr"
"468" "NP3" 22 "e1a" 4 "a" 8 "professor" "rt" 906 "gram" "hi" 1 1 -1 "english" "spr"
"470" "NP3" 22 "e1a" 1 "b" 8 "peasant" "rt" 578 "gram" "lo" 1 -1 1 "english" "spr"
"472" "NP3" 22 "e1a" 7 "d" 8 "stranger" "rt" 602 "ungram" "lo" -1 -1 -1 "english" "spr"
"474" "NP3" 22 "e1a" 9 "b" 8 "bystander" "rt" 600 "gram" "lo" 1 -1 1 "english" "spr"
"476" "NP3" 22 "e1a" 11 "d" 8 "visitor" "rt" 618 "ungram" "lo" -1 -1 -1 "english" "spr"
"478" "NP3" 22 "e1a" 8 "a" 8 "doctor" "rt" 594 "gram" "hi" 1 1 -1 "english" "spr"
"480" "NP3" 22 "e1a" 13 "b" 8 "worker" "rt" 594 "gram" "lo" 1 -1 1 "english" "spr"
"482" "NP3" 23 "e1a" 3 "a" 8 "foreman" "rt" 1674 "gram" "hi" 1 1 -1 "english" "spr"
"484" "NP3" 23 "e1a" 12 "b" 8 "teacher" "rt" 1114 "gram" "lo" 1 -1 1 "english" "spr"
"486" "NP3" 23 "e1a" 1 "c" 8 "peasant" "rt" 881 "ungram" "hi" -1 1 1 "english" "spr"
"488" "NP3" 23 "e1a" 5 "c" 8 "father" "rt" 930 "ungram" "hi" -1 1 1 "english" "spr"
"490" "NP3" 23 "e1a" 16 "b" 8 "friend" "rt" 889 "gram" "lo" 1 -1 1 "english" "spr"
"492" "NP3" 23 "e1a" 9 "c" 8 "bystander" "rt" 1706 "ungram" "hi" -1 1 1 "english" "spr"
"494" "NP3" 23 "e1a" 11 "a" 8 "visitor" "rt" 970 "gram" "hi" 1 1 -1 "english" "spr"
"496" "NP3" 23 "e1a" 10 "d" 8 "guard" "rt" 1138 "ungram" "lo" -1 -1 -1 "english" "spr"
"498" "NP3" 23 "e1a" 13 "c" 8 "worker" "rt" 1098 "ungram" "hi" -1 1 1 "english" "spr"
"500" "NP3" 23 "e1a" 15 "a" 8 "peasant" "rt" 858 "gram" "hi" 1 1 -1 "english" "spr"
"502" "NP3" 23 "e1a" 14 "d" 8 "spy" "rt" 1666 "ungram" "lo" -1 -1 -1 "english" "spr"
"504" "NP3" 23 "e1a" 8 "b" 8 "doctor" "rt" 906 "gram" "lo" 1 -1 1 "english" "spr"
"506" "NP3" 23 "e1a" 7 "a" 8 "stranger" "rt" 842 "gram" "hi" 1 1 -1 "english" "spr"
"508" "NP3" 23 "e1a" 2 "d" 8 "sister" "rt" 834 "ungram" "lo" -1 -1 -1 "english" "spr"
"510" "NP3" 23 "e1a" 4 "b" 8 "professor" "rt" 834 "gram" "lo" 1 -1 1 "english" "spr"
"512" "NP3" 23 "e1a" 6 "d" 8 "conductor" "rt" 722 "ungram" "lo" -1 -1 -1 "english" "spr"
"514" "NP3" 24 "e1a" 9 "d" 8 "bystander" "rt" 1186 "ungram" "lo" -1 -1 -1 "english" "spr"
"516" "NP3" 24 "e1a" 7 "b" 8 "stranger" "rt" 2017 "gram" "lo" 1 -1 1 "english" "spr"
"518" "NP3" 24 "e1a" 3 "b" 8 "foreman" "rt" 1698 "gram" "lo" 1 -1 1 "english" "spr"
"520" "NP3" 24 "e1a" 8 "c" 8 "doctor" "rt" 1410 "ungram" "hi" -1 1 1 "english" "spr"
"522" "NP3" 24 "e1a" 6 "a" 8 "conductor" "rt" 1650 "gram" "hi" 1 1 -1 "english" "spr"
"524" "NP3" 24 "e1a" 5 "d" 8 "father" "rt" 1234 "ungram" "lo" -1 -1 -1 "english" "spr"
"526" "NP3" 24 "e1a" 12 "c" 8 "teacher" "rt" 962 "ungram" "hi" -1 1 1 "english" "spr"
"528" "NP3" 24 "e1a" 14 "a" 8 "spy" "rt" 1890 "gram" "hi" 1 1 -1 "english" "spr"
"530" "NP3" 24 "e1a" 15 "b" 8 "peasant" "rt" 1498 "gram" "lo" 1 -1 1 "english" "spr"
"532" "NP3" 24 "e1a" 4 "c" 8 "professor" "rt" 1761 "ungram" "hi" -1 1 1 "english" "spr"
"534" "NP3" 24 "e1a" 11 "b" 8 "visitor" "rt" 938 "gram" "lo" 1 -1 1 "english" "spr"
"536" "NP3" 24 "e1a" 2 "a" 8 "sister" "rt" 1306 "gram" "hi" 1 1 -1 "english" "spr"
"538" "NP3" 24 "e1a" 10 "a" 8 "guard" "rt" 1098 "gram" "hi" 1 1 -1 "english" "spr"
"540" "NP3" 24 "e1a" 1 "d" 8 "peasant" "rt" 754 "ungram" "lo" -1 -1 -1 "english" "spr"
"542" "NP3" 24 "e1a" 13 "d" 8 "worker" "rt" 1129 "ungram" "lo" -1 -1 -1 "english" "spr"
"544" "NP3" 24 "e1a" 16 "c" 8 "friend" "rt" 962 "ungram" "hi" -1 1 1 "english" "spr"
"546" "NP3" 25 "e1a" 2 "b" 8 "sister" "rt" 1690 "gram" "lo" 1 -1 1 "english" "spr"
"548" "NP3" 25 "e1a" 8 "d" 8 "doctor" "rt" 3576 "ungram" "lo" -1 -1 -1 "english" "spr"
"550" "NP3" 25 "e1a" 3 "c" 8 "foreman" "rt" 1370 "ungram" "hi" -1 1 1 "english" "spr"
"552" "NP3" 25 "e1a" 9 "a" 8 "bystander" "rt" 1634 "gram" "hi" 1 1 -1 "english" "spr"
"554" "NP3" 25 "e1a" 1 "a" 8 "peasant" "rt" 1546 "gram" "hi" 1 1 -1 "english" "spr"
"556" "NP3" 25 "e1a" 10 "b" 8 "guard" "rt" 1386 "gram" "lo" 1 -1 1 "english" "spr"
"558" "NP3" 25 "e1a" 4 "d" 8 "professor" "rt" 1362 "ungram" "lo" -1 -1 -1 "english" "spr"
"560" "NP3" 25 "e1a" 11 "c" 8 "visitor" "rt" 1218 "ungram" "hi" -1 1 1 "english" "spr"
"562" "NP3" 25 "e1a" 5 "a" 8 "father" "rt" 1050 "gram" "hi" 1 1 -1 "english" "spr"
"564" "NP3" 25 "e1a" 16 "d" 8 "friend" "rt" 1058 "ungram" "lo" -1 -1 -1 "english" "spr"
"566" "NP3" 25 "e1a" 13 "a" 8 "worker" "rt" 802 "gram" "hi" 1 1 -1 "english" "spr"
"568" "NP3" 25 "e1a" 6 "b" 8 "conductor" "rt" 986 "gram" "lo" 1 -1 1 "english" "spr"
"570" "NP3" 25 "e1a" 14 "b" 8 "spy" "rt" 666 "gram" "lo" 1 -1 1 "english" "spr"
"572" "NP3" 25 "e1a" 15 "c" 8 "peasant" "rt" 1066 "ungram" "hi" -1 1 1 "english" "spr"
"574" "NP3" 25 "e1a" 7 "c" 8 "stranger" "rt" 1146 "ungram" "hi" -1 1 1 "english" "spr"
"576" "NP3" 25 "e1a" 12 "d" 8 "teacher" "rt" 1650 "ungram" "lo" -1 -1 -1 "english" "spr"
"578" "NP3" 26 "e1a" 11 "d" 8 "visitor" "rt" 1298 "ungram" "lo" -1 -1 -1 "english" "spr"
"580" "NP3" 26 "e1a" 5 "b" 8 "father" "rt" 850 "gram" "lo" 1 -1 1 "english" "spr"
"582" "NP3" 26 "e1a" 12 "a" 8 "teacher" "rt" 1138 "gram" "hi" 1 1 -1 "english" "spr"
"584" "NP3" 26 "e1a" 8 "a" 8 "doctor" "rt" 1858 "gram" "hi" 1 1 -1 "english" "spr"
"586" "NP3" 26 "e1a" 1 "b" 8 "peasant" "rt" 1290 "gram" "lo" 1 -1 1 "english" "spr"
"588" "NP3" 26 "e1a" 10 "c" 8 "guard" "rt" 1314 "ungram" "hi" -1 1 1 "english" "spr"
"590" "NP3" 26 "e1a" 4 "a" 8 "professor" "rt" 1186 "gram" "hi" 1 1 -1 "english" "spr"
"592" "NP3" 26 "e1a" 3 "d" 8 "foreman" "rt" 826 "ungram" "lo" -1 -1 -1 "english" "spr"
"594" "NP3" 26 "e1a" 16 "a" 8 "friend" "rt" 1106 "gram" "hi" 1 1 -1 "english" "spr"
"596" "NP3" 26 "e1a" 2 "c" 8 "sister" "rt" 978 "ungram" "hi" -1 1 1 "english" "spr"
"598" "NP3" 26 "e1a" 15 "d" 8 "peasant" "rt" 1346 "ungram" "lo" -1 -1 -1 "english" "spr"
"600" "NP3" 26 "e1a" 9 "b" 8 "bystander" "rt" 1210 "gram" "lo" 1 -1 1 "english" "spr"
"602" "NP3" 26 "e1a" 7 "d" 8 "stranger" "rt" 762 "ungram" "lo" -1 -1 -1 "english" "spr"
"604" "NP3" 26 "e1a" 6 "c" 8 "conductor" "rt" 1378 "ungram" "hi" -1 1 1 "english" "spr"
"606" "NP3" 26 "e1a" 14 "c" 8 "spy" "rt" 882 "ungram" "hi" -1 1 1 "english" "spr"
"608" "NP3" 26 "e1a" 13 "b" 8 "worker" "rt" 730 "gram" "lo" 1 -1 1 "english" "spr"
"610" "NP3" 27 "e1a" 9 "c" 8 "bystander" "rt" 1162 "ungram" "hi" -1 1 1 "english" "spr"
"612" "NP3" 27 "e1a" 11 "a" 8 "visitor" "rt" 4216 "gram" "hi" 1 1 -1 "english" "spr"
"614" "NP3" 27 "e1a" 2 "d" 8 "sister" "rt" 1473 "ungram" "lo" -1 -1 -1 "english" "spr"
"616" "NP3" 27 "e1a" 4 "b" 8 "professor" "rt" 2056 "gram" "lo" 1 -1 1 "english" "spr"
"618" "NP3" 27 "e1a" 7 "a" 8 "stranger" "rt" 6969 "gram" "hi" 1 1 -1 "english" "spr"
"620" "NP3" 27 "e1a" 5 "c" 8 "father" "rt" 5458 "ungram" "hi" -1 1 1 "english" "spr"
"622" "NP3" 27 "e1a" 6 "d" 8 "conductor" "rt" 1322 "ungram" "lo" -1 -1 -1 "english" "spr"
"624" "NP3" 27 "e1a" 12 "b" 8 "teacher" "rt" 1921 "gram" "lo" 1 -1 1 "english" "spr"
"626" "NP3" 27 "e1a" 15 "a" 8 "peasant" "rt" 1634 "gram" "hi" 1 1 -1 "english" "spr"
"628" "NP3" 27 "e1a" 10 "d" 8 "guard" "rt" 1394 "ungram" "lo" -1 -1 -1 "english" "spr"
"630" "NP3" 27 "e1a" 16 "b" 8 "friend" "rt" 1874 "gram" "lo" 1 -1 1 "english" "spr"
"632" "NP3" 27 "e1a" 14 "d" 8 "spy" "rt" 978 "ungram" "lo" -1 -1 -1 "english" "spr"
"634" "NP3" 27 "e1a" 3 "a" 8 "foreman" "rt" 2209 "gram" "hi" 1 1 -1 "english" "spr"
"636" "NP3" 27 "e1a" 8 "b" 8 "doctor" "rt" 994 "gram" "lo" 1 -1 1 "english" "spr"
"638" "NP3" 27 "e1a" 13 "c" 8 "worker" "rt" 1474 "ungram" "hi" -1 1 1 "english" "spr"
"640" "NP3" 27 "e1a" 1 "c" 8 "peasant" "rt" 2650 "ungram" "hi" -1 1 1 "english" "spr"
"642" "NP3" 28 "e1a" 1 "d" 8 "peasant" "rt" 626 "ungram" "lo" -1 -1 -1 "english" "spr"
"644" "NP3" 28 "e1a" 16 "c" 8 "friend" "rt" 722 "ungram" "hi" -1 1 1 "english" "spr"
"646" "NP3" 28 "e1a" 7 "b" 8 "stranger" "rt" 538 "gram" "lo" 1 -1 1 "english" "spr"
"648" "NP3" 28 "e1a" 5 "d" 8 "father" "rt" 554 "ungram" "lo" -1 -1 -1 "english" "spr"
"650" "NP3" 28 "e1a" 12 "c" 8 "teacher" "rt" 506 "ungram" "hi" -1 1 1 "english" "spr"
"652" "NP3" 28 "e1a" 10 "a" 8 "guard" "rt" 994 "gram" "hi" 1 1 -1 "english" "spr"
"654" "NP3" 28 "e1a" 14 "a" 8 "spy" "rt" 682 "gram" "hi" 1 1 -1 "english" "spr"
"656" "NP3" 28 "e1a" 15 "b" 8 "peasant" "rt" 930 "gram" "lo" 1 -1 1 "english" "spr"
"658" "NP3" 28 "e1a" 4 "c" 8 "professor" "rt" 810 "ungram" "hi" -1 1 1 "english" "spr"
"660" "NP3" 28 "e1a" 9 "d" 8 "bystander" "rt" 546 "ungram" "lo" -1 -1 -1 "english" "spr"
"662" "NP3" 28 "e1a" 13 "d" 8 "worker" "rt" 634 "ungram" "lo" -1 -1 -1 "english" "spr"
"664" "NP3" 28 "e1a" 8 "c" 8 "doctor" "rt" 498 "ungram" "hi" -1 1 1 "english" "spr"
"666" "NP3" 28 "e1a" 6 "a" 8 "conductor" "rt" 642 "gram" "hi" 1 1 -1 "english" "spr"
"668" "NP3" 28 "e1a" 3 "b" 8 "foreman" "rt" 522 "gram" "lo" 1 -1 1 "english" "spr"
"670" "NP3" 28 "e1a" 11 "b" 8 "visitor" "rt" 562 "gram" "lo" 1 -1 1 "english" "spr"
"672" "NP3" 28 "e1a" 2 "a" 8 "sister" "rt" 490 "gram" "hi" 1 1 -1 "english" "spr"
"674" "NP3" 29 "e1a" 11 "c" 8 "visitor" "rt" 850 "ungram" "hi" -1 1 1 "english" "spr"
"676" "NP3" 29 "e1a" 6 "b" 8 "conductor" "rt" 1410 "gram" "lo" 1 -1 1 "english" "spr"
"678" "NP3" 29 "e1a" 1 "a" 8 "peasant" "rt" 1210 "gram" "hi" 1 1 -1 "english" "spr"
"680" "NP3" 29 "e1a" 2 "b" 8 "sister" "rt" 794 "gram" "lo" 1 -1 1 "english" "spr"
"682" "NP3" 29 "e1a" 14 "b" 8 "spy" "rt" 1170 "gram" "lo" 1 -1 1 "english" "spr"
"684" "NP3" 29 "e1a" 5 "a" 8 "father" "rt" 1162 "gram" "hi" 1 1 -1 "english" "spr"
"686" "NP3" 29 "e1a" 8 "d" 8 "doctor" "rt" 1282 "ungram" "lo" -1 -1 -1 "english" "spr"
"688" "NP3" 29 "e1a" 12 "d" 8 "teacher" "rt" 1306 "ungram" "lo" -1 -1 -1 "english" "spr"
"690" "NP3" 29 "e1a" 15 "c" 8 "peasant" "rt" 658 "ungram" "hi" -1 1 1 "english" "spr"
"692" "NP3" 29 "e1a" 7 "c" 8 "stranger" "rt" 954 "ungram" "hi" -1 1 1 "english" "spr"
"694" "NP3" 29 "e1a" 16 "d" 8 "friend" "rt" 602 "ungram" "lo" -1 -1 -1 "english" "spr"
"696" "NP3" 29 "e1a" 9 "a" 8 "bystander" "rt" 714 "gram" "hi" 1 1 -1 "english" "spr"
"698" "NP3" 29 "e1a" 3 "c" 8 "foreman" "rt" 634 "ungram" "hi" -1 1 1 "english" "spr"
"700" "NP3" 29 "e1a" 13 "a" 8 "worker" "rt" 1026 "gram" "hi" 1 1 -1 "english" "spr"
"702" "NP3" 29 "e1a" 4 "d" 8 "professor" "rt" 842 "ungram" "lo" -1 -1 -1 "english" "spr"
"704" "NP3" 29 "e1a" 10 "b" 8 "guard" "rt" 626 "gram" "lo" 1 -1 1 "english" "spr"
"706" "NP3" 3 "e1a" 13 "c" 8 "worker" "rt" 1210 "ungram" "hi" -1 1 1 "english" "spr"
"708" "NP3" 3 "e1a" 1 "c" 8 "peasant" "rt" 2018 "ungram" "hi" -1 1 1 "english" "spr"
"710" "NP3" 3 "e1a" 5 "c" 8 "father" "rt" 2345 "ungram" "hi" -1 1 1 "english" "spr"
"712" "NP3" 3 "e1a" 6 "d" 8 "conductor" "rt" 1034 "ungram" "lo" -1 -1 -1 "english" "spr"
"714" "NP3" 3 "e1a" 3 "a" 8 "foreman" "rt" 2226 "gram" "hi" 1 1 -1 "english" "spr"
"716" "NP3" 3 "e1a" 15 "a" 8 "peasant" "rt" 634 "gram" "hi" 1 1 -1 "english" "spr"
"718" "NP3" 3 "e1a" 7 "a" 8 "stranger" "rt" 906 "gram" "hi" 1 1 -1 "english" "spr"
"720" "NP3" 3 "e1a" 2 "d" 8 "sister" "rt" 706 "ungram" "lo" -1 -1 -1 "english" "spr"
"722" "NP3" 3 "e1a" 12 "b" 8 "teacher" "rt" 786 "gram" "lo" 1 -1 1 "english" "spr"
"724" "NP3" 3 "e1a" 16 "b" 8 "friend" "rt" 594 "gram" "lo" 1 -1 1 "english" "spr"
"726" "NP3" 3 "e1a" 4 "b" 8 "professor" "rt" 538 "gram" "lo" 1 -1 1 "english" "spr"
"728" "NP3" 3 "e1a" 9 "c" 8 "bystander" "rt" 1058 "ungram" "hi" -1 1 1 "english" "spr"
"730" "NP3" 3 "e1a" 8 "b" 8 "doctor" "rt" 634 "gram" "lo" 1 -1 1 "english" "spr"
"732" "NP3" 3 "e1a" 10 "d" 8 "guard" "rt" 705 "ungram" "lo" -1 -1 -1 "english" "spr"
"734" "NP3" 3 "e1a" 14 "d" 8 "spy" "rt" 650 "ungram" "lo" -1 -1 -1 "english" "spr"
"736" "NP3" 3 "e1a" 11 "a" 8 "visitor" "rt" 1145 "gram" "hi" 1 1 -1 "english" "spr"
"738" "NP3" 30 "e1a" 8 "a" 8 "doctor" "rt" 882 "gram" "hi" 1 1 -1 "english" "spr"
"740" "NP3" 30 "e1a" 12 "a" 8 "teacher" "rt" 986 "gram" "hi" 1 1 -1 "english" "spr"
"742" "NP3" 30 "e1a" 6 "c" 8 "conductor" "rt" 1090 "ungram" "hi" -1 1 1 "english" "spr"
"744" "NP3" 30 "e1a" 3 "d" 8 "foreman" "rt" 610 "ungram" "lo" -1 -1 -1 "english" "spr"
"746" "NP3" 30 "e1a" 14 "c" 8 "spy" "rt" 666 "ungram" "hi" -1 1 1 "english" "spr"
"748" "NP3" 30 "e1a" 1 "b" 8 "peasant" "rt" 778 "gram" "lo" 1 -1 1 "english" "spr"
"750" "NP3" 30 "e1a" 15 "d" 8 "peasant" "rt" 610 "ungram" "lo" -1 -1 -1 "english" "spr"
"752" "NP3" 30 "e1a" 5 "b" 8 "father" "rt" 810 "gram" "lo" 1 -1 1 "english" "spr"
"754" "NP3" 30 "e1a" 4 "a" 8 "professor" "rt" 842 "gram" "hi" 1 1 -1 "english" "spr"
"756" "NP3" 30 "e1a" 13 "b" 8 "worker" "rt" 570 "gram" "lo" 1 -1 1 "english" "spr"
"758" "NP3" 30 "e1a" 9 "b" 8 "bystander" "rt" 458 "gram" "lo" 1 -1 1 "english" "spr"
"760" "NP3" 30 "e1a" 7 "d" 8 "stranger" "rt" 314 "ungram" "lo" -1 -1 -1 "english" "spr"
"762" "NP3" 30 "e1a" 10 "c" 8 "guard" "rt" 562 "ungram" "hi" -1 1 1 "english" "spr"
"764" "NP3" 30 "e1a" 16 "a" 8 "friend" "rt" 482 "gram" "hi" 1 1 -1 "english" "spr"
"766" "NP3" 30 "e1a" 2 "c" 8 "sister" "rt" 642 "ungram" "hi" -1 1 1 "english" "spr"
"768" "NP3" 30 "e1a" 11 "d" 8 "visitor" "rt" 522 "ungram" "lo" -1 -1 -1 "english" "spr"
"770" "NP3" 31 "e1a" 4 "b" 8 "professor" "rt" 1025 "gram" "lo" 1 -1 1 "english" "spr"
"772" "NP3" 31 "e1a" 15 "a" 8 "peasant" "rt" 1658 "gram" "hi" 1 1 -1 "english" "spr"
"774" "NP3" 31 "e1a" 9 "c" 8 "bystander" "rt" 1017 "ungram" "hi" -1 1 1 "english" "spr"
"776" "NP3" 31 "e1a" 1 "c" 8 "peasant" "rt" 1202 "ungram" "hi" -1 1 1 "english" "spr"
"778" "NP3" 31 "e1a" 7 "a" 8 "stranger" "rt" 1018 "gram" "hi" 1 1 -1 "english" "spr"
"780" "NP3" 31 "e1a" 2 "d" 8 "sister" "rt" 946 "ungram" "lo" -1 -1 -1 "english" "spr"
"782" "NP3" 31 "e1a" 13 "c" 8 "worker" "rt" 1058 "ungram" "hi" -1 1 1 "english" "spr"
"784" "NP3" 31 "e1a" 3 "a" 8 "foreman" "rt" 794 "gram" "hi" 1 1 -1 "english" "spr"
"786" "NP3" 31 "e1a" 12 "b" 8 "teacher" "rt" 1321 "gram" "lo" 1 -1 1 "english" "spr"
"788" "NP3" 31 "e1a" 8 "b" 8 "doctor" "rt" 1322 "gram" "lo" 1 -1 1 "english" "spr"
"790" "NP3" 31 "e1a" 11 "a" 8 "visitor" "rt" 826 "gram" "hi" 1 1 -1 "english" "spr"
"792" "NP3" 31 "e1a" 10 "d" 8 "guard" "rt" 1258 "ungram" "lo" -1 -1 -1 "english" "spr"
"794" "NP3" 31 "e1a" 14 "d" 8 "spy" "rt" 794 "ungram" "lo" -1 -1 -1 "english" "spr"
"796" "NP3" 31 "e1a" 5 "c" 8 "father" "rt" 2506 "ungram" "hi" -1 1 1 "english" "spr"
"798" "NP3" 31 "e1a" 6 "d" 8 "conductor" "rt" 842 "ungram" "lo" -1 -1 -1 "english" "spr"
"800" "NP3" 31 "e1a" 16 "b" 8 "friend" "rt" 730 "gram" "lo" 1 -1 1 "english" "spr"
"802" "NP3" 32 "e1a" 5 "d" 8 "father" "rt" 1362 "ungram" "lo" -1 -1 -1 "english" "spr"
"804" "NP3" 32 "e1a" 4 "c" 8 "professor" "rt" 1178 "ungram" "hi" -1 1 1 "english" "spr"
"806" "NP3" 32 "e1a" 3 "b" 8 "foreman" "rt" 1930 "gram" "lo" 1 -1 1 "english" "spr"
"808" "NP3" 32 "e1a" 10 "a" 8 "guard" "rt" 1178 "gram" "hi" 1 1 -1 "english" "spr"
"810" "NP3" 32 "e1a" 6 "a" 8 "conductor" "rt" 466 "gram" "hi" 1 1 -1 "english" "spr"
"812" "NP3" 32 "e1a" 2 "a" 8 "sister" "rt" 1002 "gram" "hi" 1 1 -1 "english" "spr"
"814" "NP3" 32 "e1a" 1 "d" 8 "peasant" "rt" 698 "ungram" "lo" -1 -1 -1 "english" "spr"
"816" "NP3" 32 "e1a" 12 "c" 8 "teacher" "rt" 770 "ungram" "hi" -1 1 1 "english" "spr"
"818" "NP3" 32 "e1a" 13 "d" 8 "worker" "rt" 842 "ungram" "lo" -1 -1 -1 "english" "spr"
"820" "NP3" 32 "e1a" 16 "c" 8 "friend" "rt" 770 "ungram" "hi" -1 1 1 "english" "spr"
"822" "NP3" 32 "e1a" 8 "c" 8 "doctor" "rt" 754 "ungram" "hi" -1 1 1 "english" "spr"
"824" "NP3" 32 "e1a" 9 "d" 8 "bystander" "rt" 2138 "ungram" "lo" -1 -1 -1 "english" "spr"
"826" "NP3" 32 "e1a" 15 "b" 8 "peasant" "rt" 698 "gram" "lo" 1 -1 1 "english" "spr"
"828" "NP3" 32 "e1a" 14 "a" 8 "spy" "rt" 778 "gram" "hi" 1 1 -1 "english" "spr"
"830" "NP3" 32 "e1a" 11 "b" 8 "visitor" "rt" 602 "gram" "lo" 1 -1 1 "english" "spr"
"832" "NP3" 32 "e1a" 7 "b" 8 "stranger" "rt" 738 "gram" "lo" 1 -1 1 "english" "spr"
"834" "NP3" 33 "e1a" 5 "a" 8 "father" "rt" 738 "gram" "hi" 1 1 -1 "english" "spr"
"836" "NP3" 33 "e1a" 2 "b" 8 "sister" "rt" 874 "gram" "lo" 1 -1 1 "english" "spr"
"838" "NP3" 33 "e1a" 9 "a" 8 "bystander" "rt" 882 "gram" "hi" 1 1 -1 "english" "spr"
"840" "NP3" 33 "e1a" 3 "c" 8 "foreman" "rt" 1154 "ungram" "hi" -1 1 1 "english" "spr"
"842" "NP3" 33 "e1a" 16 "d" 8 "friend" "rt" 921 "ungram" "lo" -1 -1 -1 "english" "spr"
"844" "NP3" 33 "e1a" 7 "c" 8 "stranger" "rt" 730 "ungram" "hi" -1 1 1 "english" "spr"
"846" "NP3" 33 "e1a" 4 "d" 8 "professor" "rt" 714 "ungram" "lo" -1 -1 -1 "english" "spr"
"848" "NP3" 33 "e1a" 12 "d" 8 "teacher" "rt" 650 "ungram" "lo" -1 -1 -1 "english" "spr"
"850" "NP3" 33 "e1a" 1 "a" 8 "peasant" "rt" 586 "gram" "hi" 1 1 -1 "english" "spr"
"852" "NP3" 33 "e1a" 10 "b" 8 "guard" "rt" 1002 "gram" "lo" 1 -1 1 "english" "spr"
"854" "NP3" 33 "e1a" 6 "b" 8 "conductor" "rt" 2234 "gram" "lo" 1 -1 1 "english" "spr"
"856" "NP3" 33 "e1a" 14 "b" 8 "spy" "rt" 674 "gram" "lo" 1 -1 1 "english" "spr"
"858" "NP3" 33 "e1a" 11 "c" 8 "visitor" "rt" 698 "ungram" "hi" -1 1 1 "english" "spr"
"860" "NP3" 33 "e1a" 15 "c" 8 "peasant" "rt" 1314 "ungram" "hi" -1 1 1 "english" "spr"
"862" "NP3" 33 "e1a" 13 "a" 8 "worker" "rt" 810 "gram" "hi" 1 1 -1 "english" "spr"
"864" "NP3" 33 "e1a" 8 "d" 8 "doctor" "rt" 634 "ungram" "lo" -1 -1 -1 "english" "spr"
"866" "NP3" 34 "e1a" 14 "c" 8 "spy" "rt" 794 "ungram" "hi" -1 1 1 "english" "spr"
"868" "NP3" 34 "e1a" 1 "b" 8 "peasant" "rt" 1946 "gram" "lo" 1 -1 1 "english" "spr"
"870" "NP3" 34 "e1a" 13 "b" 8 "worker" "rt" 3361 "gram" "lo" 1 -1 1 "english" "spr"
"872" "NP3" 34 "e1a" 9 "b" 8 "bystander" "rt" 1561 "gram" "lo" 1 -1 1 "english" "spr"
"874" "NP3" 34 "e1a" 3 "d" 8 "foreman" "rt" 1594 "ungram" "lo" -1 -1 -1 "english" "spr"
"876" "NP3" 34 "e1a" 4 "a" 8 "professor" "rt" 3608 "gram" "hi" 1 1 -1 "english" "spr"
"878" "NP3" 34 "e1a" 15 "d" 8 "peasant" "rt" 714 "ungram" "lo" -1 -1 -1 "english" "spr"
"880" "NP3" 34 "e1a" 11 "d" 8 "visitor" "rt" 1481 "ungram" "lo" -1 -1 -1 "english" "spr"
"882" "NP3" 34 "e1a" 8 "a" 8 "doctor" "rt" 1074 "gram" "hi" 1 1 -1 "english" "spr"
"884" "NP3" 34 "e1a" 12 "a" 8 "teacher" "rt" 850 "gram" "hi" 1 1 -1 "english" "spr"
"886" "NP3" 34 "e1a" 10 "c" 8 "guard" "rt" 1122 "ungram" "hi" -1 1 1 "english" "spr"
"888" "NP3" 34 "e1a" 16 "a" 8 "friend" "rt" 866 "gram" "hi" 1 1 -1 "english" "spr"
"890" "NP3" 34 "e1a" 5 "b" 8 "father" "rt" 858 "gram" "lo" 1 -1 1 "english" "spr"
