"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"562" "NP3" 24 "e1" 12 "c" 8 "teacher" "rt" 1052 "ungram" "hi" -1 1 -1 "english" "spr"
"564" "NP3" 24 "e1" 3 "b" 8 "foreman" "rt" 1059 "gram" "lo" 1 -1 -1 "english" "spr"
"566" "NP3" 24 "e1" 16 "c" 8 "friend" "rt" 932 "ungram" "hi" -1 1 -1 "english" "spr"
"568" "NP3" 24 "e1" 5 "d" 8 "father" "rt" 892 "ungram" "lo" -1 -1 1 "english" "spr"
"570" "NP3" 24 "e1" 1 "d" 8 "peasant" "rt" 1060 "ungram" "lo" -1 -1 1 "english" "spr"
"574" "NP3" 24 "e1" 10 "a" 8 "guard" "rt" 764 "gram" "hi" 1 1 1 "english" "spr"
"576" "NP3" 24 "e1" 2 "a" 8 "sister" "rt" 915 "gram" "hi" 1 1 1 "english" "spr"
"580" "NP3" 25 "e1" 3 "c" 8 "foreman" "rt" 964 "ungram" "hi" -1 1 -1 "english" "spr"
"582" "NP3" 25 "e1" 5 "a" 8 "father" "rt" 627 "gram" "hi" 1 1 1 "english" "spr"
"584" "NP3" 25 "e1" 6 "b" 8 "conductor" "rt" 811 "gram" "lo" 1 -1 -1 "english" "spr"
"586" "NP3" 25 "e1" 1 "a" 8 "peasant" "rt" 540 "gram" "hi" 1 1 1 "english" "spr"
"588" "NP3" 25 "e1" 14 "b" 8 "spy" "rt" 508 "gram" "lo" 1 -1 -1 "english" "spr"
"590" "NP3" 25 "e1" 8 "d" 8 "doctor" "rt" 884 "ungram" "lo" -1 -1 1 "english" "spr"
"592" "NP3" 25 "e1" 10 "b" 8 "guard" "rt" 443 "gram" "lo" 1 -1 -1 "english" "spr"
"594" "NP3" 25 "e1" 4 "d" 8 "professor" "rt" 643 "ungram" "lo" -1 -1 1 "english" "spr"
"596" "NP3" 25 "e1" 9 "a" 8 "bystander" "rt" 532 "gram" "hi" 1 1 1 "english" "spr"
"598" "NP3" 25 "e1" 16 "d" 8 "friend" "rt" 572 "ungram" "lo" -1 -1 1 "english" "spr"
"600" "NP3" 25 "e1" 2 "b" 8 "sister" "rt" 844 "gram" "lo" 1 -1 -1 "english" "spr"
"602" "NP3" 25 "e1" 13 "a" 8 "worker" "rt" 882 "gram" "hi" 1 1 1 "english" "spr"
"604" "NP3" 25 "e1" 12 "d" 8 "teacher" "rt" 652 "ungram" "lo" -1 -1 1 "english" "spr"
"606" "NP3" 25 "e1" 7 "c" 8 "stranger" "rt" 676 "ungram" "hi" -1 1 -1 "english" "spr"
"608" "NP3" 25 "e1" 15 "c" 8 "peasant" "rt" 700 "ungram" "hi" -1 1 -1 "english" "spr"
"610" "NP3" 26 "e1" 9 "b" 8 "bystander" "rt" 1347 "gram" "lo" 1 -1 -1 "english" "spr"
"612" "NP3" 26 "e1" 7 "d" 8 "stranger" "rt" 787 "ungram" "lo" -1 -1 1 "english" "spr"
"614" "NP3" 26 "e1" 3 "d" 8 "foreman" "rt" 900 "ungram" "lo" -1 -1 1 "english" "spr"
"616" "NP3" 26 "e1" 12 "a" 8 "teacher" "rt" 995 "gram" "hi" 1 1 1 "english" "spr"
"618" "NP3" 26 "e1" 4 "a" 8 "professor" "rt" 906 "gram" "hi" 1 1 1 "english" "spr"
"620" "NP3" 26 "e1" 14 "c" 8 "spy" "rt" 756 "ungram" "hi" -1 1 -1 "english" "spr"
"622" "NP3" 26 "e1" 16 "a" 8 "friend" "rt" 780 "gram" "hi" 1 1 1 "english" "spr"
"624" "NP3" 26 "e1" 10 "c" 8 "guard" "rt" 867 "ungram" "hi" -1 1 -1 "english" "spr"
"626" "NP3" 26 "e1" 2 "c" 8 "sister" "rt" 723 "ungram" "hi" -1 1 -1 "english" "spr"
"628" "NP3" 26 "e1" 6 "c" 8 "conductor" "rt" 859 "ungram" "hi" -1 1 -1 "english" "spr"
"630" "NP3" 26 "e1" 8 "a" 8 "doctor" "rt" 1668 "gram" "hi" 1 1 1 "english" "spr"
"632" "NP3" 26 "e1" 13 "b" 8 "worker" "rt" 674 "gram" "lo" 1 -1 -1 "english" "spr"
"636" "NP3" 26 "e1" 15 "d" 8 "peasant" "rt" 884 "ungram" "lo" -1 -1 1 "english" "spr"
"638" "NP3" 26 "e1" 5 "b" 8 "father" "rt" 715 "gram" "lo" 1 -1 -1 "english" "spr"
"640" "NP3" 26 "e1" 1 "b" 8 "peasant" "rt" 588 "gram" "lo" 1 -1 -1 "english" "spr"
"642" "NP3" 27 "e1" 8 "b" 8 "doctor" "rt" 1074 "gram" "lo" 1 -1 -1 "english" "spr"
"644" "NP3" 27 "e1" 14 "d" 8 "spy" "rt" 988 "ungram" "lo" -1 -1 1 "english" "spr"
"646" "NP3" 27 "e1" 6 "d" 8 "conductor" "rt" 1083 "ungram" "lo" -1 -1 1 "english" "spr"
"648" "NP3" 27 "e1" 13 "c" 8 "worker" "rt" 1340 "ungram" "hi" -1 1 -1 "english" "spr"
"650" "NP3" 27 "e1" 2 "d" 8 "sister" "rt" 963 "ungram" "lo" -1 -1 1 "english" "spr"
"652" "NP3" 27 "e1" 12 "b" 8 "teacher" "rt" 699 "gram" "lo" 1 -1 -1 "english" "spr"
"654" "NP3" 27 "e1" 9 "c" 8 "bystander" "rt" 1051 "ungram" "hi" -1 1 -1 "english" "spr"
"656" "NP3" 27 "e1" 1 "c" 8 "peasant" "rt" 644 "ungram" "hi" -1 1 -1 "english" "spr"
"658" "NP3" 27 "e1" 7 "a" 8 "stranger" "rt" 699 "gram" "hi" 1 1 1 "english" "spr"
"660" "NP3" 27 "e1" 4 "b" 8 "professor" "rt" 643 "gram" "lo" 1 -1 -1 "english" "spr"
"662" "NP3" 27 "e1" 3 "a" 8 "foreman" "rt" 612 "gram" "hi" 1 1 1 "english" "spr"
"664" "NP3" 27 "e1" 10 "d" 8 "guard" "rt" 796 "ungram" "lo" -1 -1 1 "english" "spr"
"666" "NP3" 27 "e1" 5 "c" 8 "father" "rt" 828 "ungram" "hi" -1 1 -1 "english" "spr"
"670" "NP3" 27 "e1" 15 "a" 8 "peasant" "rt" 579 "gram" "hi" 1 1 1 "english" "spr"
"672" "NP3" 27 "e1" 16 "b" 8 "friend" "rt" 676 "gram" "lo" 1 -1 -1 "english" "spr"
"674" "NP3" 28 "e1" 6 "a" 8 "conductor" "rt" 962 "gram" "hi" 1 1 1 "english" "spr"
"678" "NP3" 28 "e1" 12 "c" 8 "teacher" "rt" 819 "ungram" "hi" -1 1 -1 "english" "spr"
"682" "NP3" 28 "e1" 10 "a" 8 "guard" "rt" 1859 "gram" "hi" 1 1 1 "english" "spr"
"684" "NP3" 28 "e1" 16 "c" 8 "friend" "rt" 1019 "ungram" "hi" -1 1 -1 "english" "spr"
"686" "NP3" 28 "e1" 8 "c" 8 "doctor" "rt" 1379 "ungram" "hi" -1 1 -1 "english" "spr"
"688" "NP3" 28 "e1" 9 "d" 8 "bystander" "rt" 1027 "ungram" "lo" -1 -1 1 "english" "spr"
"690" "NP3" 28 "e1" 14 "a" 8 "spy" "rt" 747 "gram" "hi" 1 1 1 "english" "spr"
"692" "NP3" 28 "e1" 3 "b" 8 "foreman" "rt" 1859 "gram" "lo" 1 -1 -1 "english" "spr"
"694" "NP3" 28 "e1" 5 "d" 8 "father" "rt" 803 "ungram" "lo" -1 -1 1 "english" "spr"
"696" "NP3" 28 "e1" 4 "c" 8 "professor" "rt" 698 "ungram" "hi" -1 1 -1 "english" "spr"
"698" "NP3" 28 "e1" 13 "d" 8 "worker" "rt" 819 "ungram" "lo" -1 -1 1 "english" "spr"
"700" "NP3" 28 "e1" 1 "d" 8 "peasant" "rt" 795 "ungram" "lo" -1 -1 1 "english" "spr"
"702" "NP3" 28 "e1" 15 "b" 8 "peasant" "rt" 843 "gram" "lo" 1 -1 -1 "english" "spr"
"704" "NP3" 28 "e1" 7 "b" 8 "stranger" "rt" 1011 "gram" "lo" 1 -1 -1 "english" "spr"
"708" "NP3" 29 "e1" 1 "a" 8 "peasant" "rt" 1419 "gram" "hi" 1 1 1 "english" "spr"
"710" "NP3" 29 "e1" 15 "c" 8 "peasant" "rt" 868 "ungram" "hi" -1 1 -1 "english" "spr"
"712" "NP3" 29 "e1" 7 "c" 8 "stranger" "rt" 915 "ungram" "hi" -1 1 -1 "english" "spr"
"716" "NP3" 29 "e1" 9 "a" 8 "bystander" "rt" 708 "gram" "hi" 1 1 1 "english" "spr"
"718" "NP3" 29 "e1" 4 "d" 8 "professor" "rt" 891 "ungram" "lo" -1 -1 1 "english" "spr"
"720" "NP3" 29 "e1" 2 "b" 8 "sister" "rt" 604 "gram" "lo" 1 -1 -1 "english" "spr"
"722" "NP3" 29 "e1" 3 "c" 8 "foreman" "rt" 754 "ungram" "hi" -1 1 -1 "english" "spr"
"724" "NP3" 29 "e1" 13 "a" 8 "worker" "rt" 1258 "gram" "hi" 1 1 1 "english" "spr"
"728" "NP3" 29 "e1" 14 "b" 8 "spy" "rt" 668 "gram" "lo" 1 -1 -1 "english" "spr"
"732" "NP3" 29 "e1" 16 "d" 8 "friend" "rt" 780 "ungram" "lo" -1 -1 1 "english" "spr"
"734" "NP3" 29 "e1" 12 "d" 8 "teacher" "rt" 634 "ungram" "lo" -1 -1 1 "english" "spr"
"736" "NP3" 29 "e1" 6 "b" 8 "conductor" "rt" 763 "gram" "lo" 1 -1 -1 "english" "spr"
"738" "NP3" 3 "e1" 3 "a" 8 "foreman" "rt" 1025 "gram" "hi" 1 1 1 "english" "spr"
"740" "NP3" 3 "e1" 1 "c" 8 "peasant" "rt" 852 "ungram" "hi" -1 1 -1 "english" "spr"
"744" "NP3" 3 "e1" 2 "d" 8 "sister" "rt" 779 "ungram" "lo" -1 -1 1 "english" "spr"
"746" "NP3" 3 "e1" 16 "b" 8 "friend" "rt" 1155 "gram" "lo" 1 -1 -1 "english" "spr"
"748" "NP3" 3 "e1" 15 "a" 8 "peasant" "rt" 691 "gram" "hi" 1 1 1 "english" "spr"
"750" "NP3" 3 "e1" 4 "b" 8 "professor" "rt" 803 "gram" "lo" 1 -1 -1 "english" "spr"
"754" "NP3" 3 "e1" 8 "b" 8 "doctor" "rt" 1356 "gram" "lo" 1 -1 -1 "english" "spr"
"756" "NP3" 3 "e1" 5 "c" 8 "father" "rt" 956 "ungram" "hi" -1 1 -1 "english" "spr"
"758" "NP3" 3 "e1" 12 "b" 8 "teacher" "rt" 1539 "gram" "lo" 1 -1 -1 "english" "spr"
"760" "NP3" 3 "e1" 9 "c" 8 "bystander" "rt" 843 "ungram" "hi" -1 1 -1 "english" "spr"
"762" "NP3" 3 "e1" 10 "d" 8 "guard" "rt" 787 "ungram" "lo" -1 -1 1 "english" "spr"
"764" "NP3" 3 "e1" 13 "c" 8 "worker" "rt" 1466 "ungram" "hi" -1 1 -1 "english" "spr"
"766" "NP3" 3 "e1" 6 "d" 8 "conductor" "rt" 1659 "ungram" "lo" -1 -1 1 "english" "spr"
"768" "NP3" 3 "e1" 7 "a" 8 "stranger" "rt" 618 "gram" "hi" 1 1 1 "english" "spr"
"772" "NP3" 30 "e1" 4 "a" 8 "professor" "rt" 1562 "gram" "hi" 1 1 1 "english" "spr"
"780" "NP3" 30 "e1" 7 "d" 8 "stranger" "rt" 1451 "ungram" "lo" -1 -1 1 "english" "spr"
"786" "NP3" 30 "e1" 1 "b" 8 "peasant" "rt" 1099 "gram" "lo" 1 -1 -1 "english" "spr"
"788" "NP3" 30 "e1" 14 "c" 8 "spy" "rt" 1003 "ungram" "hi" -1 1 -1 "english" "spr"
"790" "NP3" 30 "e1" 8 "a" 8 "doctor" "rt" 1331 "gram" "hi" 1 1 1 "english" "spr"
"792" "NP3" 30 "e1" 9 "b" 8 "bystander" "rt" 1275 "gram" "lo" 1 -1 -1 "english" "spr"
"794" "NP3" 30 "e1" 2 "c" 8 "sister" "rt" 1362 "ungram" "hi" -1 1 -1 "english" "spr"
"796" "NP3" 30 "e1" 3 "d" 8 "foreman" "rt" 1556 "ungram" "lo" -1 -1 1 "english" "spr"
"798" "NP3" 30 "e1" 15 "d" 8 "peasant" "rt" 1194 "ungram" "lo" -1 -1 1 "english" "spr"
"800" "NP3" 30 "e1" 6 "c" 8 "conductor" "rt" 1139 "ungram" "hi" -1 1 -1 "english" "spr"
"802" "NP3" 31 "e1" 13 "c" 8 "worker" "rt" 835 "ungram" "hi" -1 1 -1 "english" "spr"
"804" "NP3" 31 "e1" 5 "c" 8 "father" "rt" 1811 "ungram" "hi" -1 1 -1 "english" "spr"
"806" "NP3" 31 "e1" 16 "b" 8 "friend" "rt" 1843 "gram" "lo" 1 -1 -1 "english" "spr"
"808" "NP3" 31 "e1" 1 "c" 8 "peasant" "rt" 1044 "ungram" "hi" -1 1 -1 "english" "spr"
"810" "NP3" 31 "e1" 12 "b" 8 "teacher" "rt" 627 "gram" "lo" 1 -1 -1 "english" "spr"
"814" "NP3" 31 "e1" 3 "a" 8 "foreman" "rt" 827 "gram" "hi" 1 1 1 "english" "spr"
"816" "NP3" 31 "e1" 6 "d" 8 "conductor" "rt" 906 "ungram" "lo" -1 -1 1 "english" "spr"
"818" "NP3" 31 "e1" 7 "a" 8 "stranger" "rt" 1427 "gram" "hi" 1 1 1 "english" "spr"
"820" "NP3" 31 "e1" 15 "a" 8 "peasant" "rt" 612 "gram" "hi" 1 1 1 "english" "spr"
"822" "NP3" 31 "e1" 9 "c" 8 "bystander" "rt" 602 "ungram" "hi" -1 1 -1 "english" "spr"
"824" "NP3" 31 "e1" 10 "d" 8 "guard" "rt" 820 "ungram" "lo" -1 -1 1 "english" "spr"
"826" "NP3" 31 "e1" 8 "b" 8 "doctor" "rt" 804 "gram" "lo" 1 -1 -1 "english" "spr"
"830" "NP3" 31 "e1" 2 "d" 8 "sister" "rt" 628 "ungram" "lo" -1 -1 1 "english" "spr"
"832" "NP3" 31 "e1" 14 "d" 8 "spy" "rt" 660 "ungram" "lo" -1 -1 1 "english" "spr"
"834" "NP3" 32 "e1" 7 "b" 8 "stranger" "rt" 1178 "gram" "lo" 1 -1 -1 "english" "spr"
"836" "NP3" 32 "e1" 16 "c" 8 "friend" "rt" 1251 "ungram" "hi" -1 1 -1 "english" "spr"
"840" "NP3" 32 "e1" 5 "d" 8 "father" "rt" 1316 "ungram" "lo" -1 -1 1 "english" "spr"
"842" "NP3" 32 "e1" 9 "d" 8 "bystander" "rt" 1299 "ungram" "lo" -1 -1 1 "english" "spr"
"844" "NP3" 32 "e1" 10 "a" 8 "guard" "rt" 1155 "gram" "hi" 1 1 1 "english" "spr"
"846" "NP3" 32 "e1" 15 "b" 8 "peasant" "rt" 1868 "gram" "lo" 1 -1 -1 "english" "spr"
"848" "NP3" 32 "e1" 4 "c" 8 "professor" "rt" 1186 "ungram" "hi" -1 1 -1 "english" "spr"
"852" "NP3" 32 "e1" 3 "b" 8 "foreman" "rt" 1100 "gram" "lo" 1 -1 -1 "english" "spr"
"854" "NP3" 32 "e1" 14 "a" 8 "spy" "rt" 1219 "gram" "hi" 1 1 1 "english" "spr"
"856" "NP3" 32 "e1" 2 "a" 8 "sister" "rt" 803 "gram" "hi" 1 1 1 "english" "spr"
"858" "NP3" 32 "e1" 13 "d" 8 "worker" "rt" 1018 "ungram" "lo" -1 -1 1 "english" "spr"
"860" "NP3" 32 "e1" 8 "c" 8 "doctor" "rt" 867 "ungram" "hi" -1 1 -1 "english" "spr"
"862" "NP3" 32 "e1" 1 "d" 8 "peasant" "rt" 1203 "ungram" "lo" -1 -1 1 "english" "spr"
"864" "NP3" 32 "e1" 6 "a" 8 "conductor" "rt" 1195 "gram" "hi" 1 1 1 "english" "spr"
"866" "NP3" 33 "e1" 7 "c" 8 "stranger" "rt" 1059 "ungram" "hi" -1 1 -1 "english" "spr"
"868" "NP3" 33 "e1" 2 "b" 8 "sister" "rt" 1052 "gram" "lo" 1 -1 -1 "english" "spr"
"870" "NP3" 33 "e1" 4 "d" 8 "professor" "rt" 875 "ungram" "lo" -1 -1 1 "english" "spr"
"874" "NP3" 33 "e1" 15 "c" 8 "peasant" "rt" 972 "ungram" "hi" -1 1 -1 "english" "spr"
"876" "NP3" 33 "e1" 12 "d" 8 "teacher" "rt" 883 "ungram" "lo" -1 -1 1 "english" "spr"
"878" "NP3" 33 "e1" 1 "a" 8 "peasant" "rt" 612 "gram" "hi" 1 1 1 "english" "spr"
"880" "NP3" 33 "e1" 16 "d" 8 "friend" "rt" 900 "ungram" "lo" -1 -1 1 "english" "spr"
"882" "NP3" 33 "e1" 5 "a" 8 "father" "rt" 524 "gram" "hi" 1 1 1 "english" "spr"
"884" "NP3" 33 "e1" 13 "a" 8 "worker" "rt" 620 "gram" "hi" 1 1 1 "english" "spr"
"886" "NP3" 33 "e1" 14 "b" 8 "spy" "rt" 1028 "gram" "lo" 1 -1 -1 "english" "spr"
"888" "NP3" 33 "e1" 6 "b" 8 "conductor" "rt" 1603 "gram" "lo" 1 -1 -1 "english" "spr"
"890" "NP3" 33 "e1" 10 "b" 8 "guard" "rt" 524 "gram" "lo" 1 -1 -1 "english" "spr"
"892" "NP3" 33 "e1" 8 "d" 8 "doctor" "rt" 532 "ungram" "lo" -1 -1 1 "english" "spr"
"894" "NP3" 33 "e1" 9 "a" 8 "bystander" "rt" 947 "gram" "hi" 1 1 1 "english" "spr"
"896" "NP3" 33 "e1" 3 "c" 8 "foreman" "rt" 499 "ungram" "hi" -1 1 -1 "english" "spr"
"898" "NP3" 34 "e1" 14 "c" 8 "spy" "rt" 964 "ungram" "hi" -1 1 -1 "english" "spr"
"900" "NP3" 34 "e1" 10 "c" 8 "guard" "rt" 1212 "ungram" "hi" -1 1 -1 "english" "spr"
"902" "NP3" 34 "e1" 13 "b" 8 "worker" "rt" 1180 "gram" "lo" 1 -1 -1 "english" "spr"
"904" "NP3" 34 "e1" 6 "c" 8 "conductor" "rt" 1179 "ungram" "hi" -1 1 -1 "english" "spr"
"906" "NP3" 34 "e1" 7 "d" 8 "stranger" "rt" 1442 "ungram" "lo" -1 -1 1 "english" "spr"
"908" "NP3" 34 "e1" 5 "b" 8 "father" "rt" 858 "gram" "lo" 1 -1 -1 "english" "spr"
"910" "NP3" 34 "e1" 12 "a" 8 "teacher" "rt" 835 "gram" "hi" 1 1 1 "english" "spr"
"914" "NP3" 34 "e1" 4 "a" 8 "professor" "rt" 1379 "gram" "hi" 1 1 1 "english" "spr"
"918" "NP3" 34 "e1" 3 "d" 8 "foreman" "rt" 1731 "ungram" "lo" -1 -1 1 "english" "spr"
"920" "NP3" 34 "e1" 15 "d" 8 "peasant" "rt" 1051 "ungram" "lo" -1 -1 1 "english" "spr"
"922" "NP3" 34 "e1" 8 "a" 8 "doctor" "rt" 900 "gram" "hi" 1 1 1 "english" "spr"
"924" "NP3" 34 "e1" 1 "b" 8 "peasant" "rt" 1155 "gram" "lo" 1 -1 -1 "english" "spr"
"926" "NP3" 34 "e1" 2 "c" 8 "sister" "rt" 907 "ungram" "hi" -1 1 -1 "english" "spr"
"928" "NP3" 34 "e1" 9 "b" 8 "bystander" "rt" 739 "gram" "lo" 1 -1 -1 "english" "spr"
"930" "NP3" 35 "e1" 16 "b" 8 "friend" "rt" 636 "gram" "lo" 1 -1 -1 "english" "spr"
"932" "NP3" 35 "e1" 13 "c" 8 "worker" "rt" 636 "ungram" "hi" -1 1 -1 "english" "spr"
"934" "NP3" 35 "e1" 7 "a" 8 "stranger" "rt" 803 "gram" "hi" 1 1 1 "english" "spr"
"936" "NP3" 35 "e1" 5 "c" 8 "father" "rt" 803 "ungram" "hi" -1 1 -1 "english" "spr"
"938" "NP3" 35 "e1" 15 "a" 8 "peasant" "rt" 1028 "gram" "hi" 1 1 1 "english" "spr"
"940" "NP3" 35 "e1" 8 "b" 8 "doctor" "rt" 708 "gram" "lo" 1 -1 -1 "english" "spr"
"944" "NP3" 35 "e1" 4 "b" 8 "professor" "rt" 836 "gram" "lo" 1 -1 -1 "english" "spr"
"946" "NP3" 35 "e1" 14 "d" 8 "spy" "rt" 660 "ungram" "lo" -1 -1 1 "english" "spr"
"950" "NP3" 35 "e1" 1 "c" 8 "peasant" "rt" 596 "ungram" "hi" -1 1 -1 "english" "spr"
"952" "NP3" 35 "e1" 10 "d" 8 "guard" "rt" 604 "ungram" "lo" -1 -1 1 "english" "spr"
"954" "NP3" 35 "e1" 3 "a" 8 "foreman" "rt" 596 "gram" "hi" 1 1 1 "english" "spr"
"956" "NP3" 35 "e1" 12 "b" 8 "teacher" "rt" 731 "gram" "lo" 1 -1 -1 "english" "spr"
"958" "NP3" 35 "e1" 2 "d" 8 "sister" "rt" 620 "ungram" "lo" -1 -1 1 "english" "spr"
"960" "NP3" 35 "e1" 6 "d" 8 "conductor" "rt" 1091 "ungram" "lo" -1 -1 1 "english" "spr"
"962" "NP3" 36 "e1" 14 "a" 8 "spy" "rt" 900 "gram" "hi" 1 1 1 "english" "spr"
"964" "NP3" 36 "e1" 13 "d" 8 "worker" "rt" 883 "ungram" "lo" -1 -1 1 "english" "spr"
"966" "NP3" 36 "e1" 8 "c" 8 "doctor" "rt" 996 "ungram" "hi" -1 1 -1 "english" "spr"
"968" "NP3" 36 "e1" 6 "a" 8 "conductor" "rt" 1035 "gram" "hi" 1 1 1 "english" "spr"
"972" "NP3" 36 "e1" 5 "d" 8 "father" "rt" 1475 "ungram" "lo" -1 -1 1 "english" "spr"
"974" "NP3" 36 "e1" 3 "b" 8 "foreman" "rt" 764 "gram" "lo" 1 -1 -1 "english" "spr"
"976" "NP3" 36 "e1" 9 "d" 8 "bystander" "rt" 1299 "ungram" "lo" -1 -1 1 "english" "spr"
"978" "NP3" 36 "e1" 2 "a" 8 "sister" "rt" 692 "gram" "hi" 1 1 1 "english" "spr"
"980" "NP3" 36 "e1" 7 "b" 8 "stranger" "rt" 691 "gram" "lo" 1 -1 -1 "english" "spr"
"982" "NP3" 36 "e1" 12 "c" 8 "teacher" "rt" 692 "ungram" "hi" -1 1 -1 "english" "spr"
"984" "NP3" 36 "e1" 10 "a" 8 "guard" "rt" 763 "gram" "hi" 1 1 1 "english" "spr"
"986" "NP3" 36 "e1" 16 "c" 8 "friend" "rt" 627 "ungram" "hi" -1 1 -1 "english" "spr"
"988" "NP3" 36 "e1" 15 "b" 8 "peasant" "rt" 652 "gram" "lo" 1 -1 -1 "english" "spr"
"990" "NP3" 36 "e1" 4 "c" 8 "professor" "rt" 611 "ungram" "hi" -1 1 -1 "english" "spr"
"992" "NP3" 36 "e1" 1 "d" 8 "peasant" "rt" 724 "ungram" "lo" -1 -1 1 "english" "spr"
"994" "NP3" 37 "e1" 16 "d" 8 "friend" "rt" 739 "ungram" "lo" -1 -1 1 "english" "spr"
"1000" "NP3" 37 "e1" 8 "d" 8 "doctor" "rt" 659 "ungram" "lo" -1 -1 1 "english" "spr"
"1002" "NP3" 37 "e1" 3 "c" 8 "foreman" "rt" 1036 "ungram" "hi" -1 1 -1 "english" "spr"
"1004" "NP3" 37 "e1" 7 "c" 8 "stranger" "rt" 587 "ungram" "hi" -1 1 -1 "english" "spr"
"1006" "NP3" 37 "e1" 6 "b" 8 "conductor" "rt" 795 "gram" "lo" 1 -1 -1 "english" "spr"
"1008" "NP3" 37 "e1" 4 "d" 8 "professor" "rt" 579 "ungram" "lo" -1 -1 1 "english" "spr"
"1010" "NP3" 37 "e1" 13 "a" 8 "worker" "rt" 651 "gram" "hi" 1 1 1 "english" "spr"
"1012" "NP3" 37 "e1" 9 "a" 8 "bystander" "rt" 658 "gram" "hi" 1 1 1 "english" "spr"
"1014" "NP3" 37 "e1" 2 "b" 8 "sister" "rt" 564 "gram" "lo" 1 -1 -1 "english" "spr"
"1016" "NP3" 37 "e1" 15 "c" 8 "peasant" "rt" 740 "ungram" "hi" -1 1 -1 "english" "spr"
"1020" "NP3" 37 "e1" 12 "d" 8 "teacher" "rt" 764 "ungram" "lo" -1 -1 1 "english" "spr"
"1022" "NP3" 37 "e1" 10 "b" 8 "guard" "rt" 722 "gram" "lo" 1 -1 -1 "english" "spr"
"1024" "NP3" 37 "e1" 14 "b" 8 "spy" "rt" 1612 "gram" "lo" 1 -1 -1 "english" "spr"
"1026" "NP3" 38 "e1" 1 "b" 8 "peasant" "rt" 1530 "gram" "lo" 1 -1 -1 "english" "spr"
"1030" "NP3" 38 "e1" 8 "a" 8 "doctor" "rt" 1035 "gram" "hi" 1 1 1 "english" "spr"
"1032" "NP3" 38 "e1" 3 "d" 8 "foreman" "rt" 1194 "ungram" "lo" -1 -1 1 "english" "spr"
"1036" "NP3" 38 "e1" 7 "d" 8 "stranger" "rt" 1235 "ungram" "lo" -1 -1 1 "english" "spr"
"1038" "NP3" 38 "e1" 5 "b" 8 "father" "rt" 931 "gram" "lo" 1 -1 -1 "english" "spr"
"1040" "NP3" 38 "e1" 13 "b" 8 "worker" "rt" 972 "gram" "lo" 1 -1 -1 "english" "spr"
"1042" "NP3" 38 "e1" 10 "c" 8 "guard" "rt" 818 "ungram" "hi" -1 1 -1 "english" "spr"
"1044" "NP3" 38 "e1" 15 "d" 8 "peasant" "rt" 963 "ungram" "lo" -1 -1 1 "english" "spr"
"1046" "NP3" 38 "e1" 6 "c" 8 "conductor" "rt" 764 "ungram" "hi" -1 1 -1 "english" "spr"
"1048" "NP3" 38 "e1" 16 "a" 8 "friend" "rt" 1947 "gram" "hi" 1 1 1 "english" "spr"
"1050" "NP3" 38 "e1" 2 "c" 8 "sister" "rt" 796 "ungram" "hi" -1 1 -1 "english" "spr"
"1052" "NP3" 38 "e1" 9 "b" 8 "bystander" "rt" 651 "gram" "lo" 1 -1 -1 "english" "spr"
"1054" "NP3" 38 "e1" 14 "c" 8 "spy" "rt" 852 "ungram" "hi" -1 1 -1 "english" "spr"
"1056" "NP3" 38 "e1" 4 "a" 8 "professor" "rt" 787 "gram" "hi" 1 1 1 "english" "spr"
"1060" "NP3" 39 "e1" 9 "c" 8 "bystander" "rt" 850 "ungram" "hi" -1 1 -1 "english" "spr"
"1062" "NP3" 39 "e1" 8 "b" 8 "doctor" "rt" 924 "gram" "lo" 1 -1 -1 "english" "spr"
"1066" "NP3" 39 "e1" 16 "b" 8 "friend" "rt" 618 "gram" "lo" 1 -1 -1 "english" "spr"
"1068" "NP3" 39 "e1" 4 "b" 8 "professor" "rt" 722 "gram" "lo" 1 -1 -1 "english" "spr"
"1070" "NP3" 39 "e1" 7 "a" 8 "stranger" "rt" 1106 "gram" "hi" 1 1 1 "english" "spr"
"1072" "NP3" 39 "e1" 6 "d" 8 "conductor" "rt" 986 "ungram" "lo" -1 -1 1 "english" "spr"
"1076" "NP3" 39 "e1" 14 "d" 8 "spy" "rt" 1212 "ungram" "lo" -1 -1 1 "english" "spr"
"1078" "NP3" 39 "e1" 12 "b" 8 "teacher" "rt" 571 "gram" "lo" 1 -1 -1 "english" "spr"
"1080" "NP3" 39 "e1" 1 "c" 8 "peasant" "rt" 1026 "ungram" "hi" -1 1 -1 "english" "spr"
"1082" "NP3" 39 "e1" 15 "a" 8 "peasant" "rt" 754 "gram" "hi" 1 1 1 "english" "spr"
"1084" "NP3" 39 "e1" 2 "d" 8 "sister" "rt" 859 "ungram" "lo" -1 -1 1 "english" "spr"
"1086" "NP3" 39 "e1" 3 "a" 8 "foreman" "rt" 780 "gram" "hi" 1 1 1 "english" "spr"
"1088" "NP3" 39 "e1" 13 "c" 8 "worker" "rt" 691 "ungram" "hi" -1 1 -1 "english" "spr"
"1090" "NP3" 4 "e1" 16 "c" 8 "friend" "rt" 1340 "ungram" "hi" -1 1 -1 "english" "spr"
"1094" "NP3" 4 "e1" 4 "c" 8 "professor" "rt" 1275 "ungram" "hi" -1 1 -1 "english" "spr"
