"subj" "item" "cond" "pos" "resp" "rt" "roi"
"54002" 39 5 "c" "4" "-" 432 "crit"
"54003" 39 5 "c" "5" "-" 441 "postcrit"
"54004" 39 5 "c" "6" "-" 512 "post"
"54005" 39 5 "c" "7" "-" 493 "post"
"54006" 39 5 "c" "8" "-" 438 "post"
"54007" 39 5 "c" "9" "-" 447 "post"
"54008" 39 5 "c" "10" "-" 407 "post"
"54009" 39 5 "c" "?" "1" 4272 NA
"54039" 39 34 "d" "0" "-" 387 "predep"
"54040" 39 34 "d" "1" "-" 425 "dep"
"54041" 39 34 "d" "2" "-" 432 "precrit"
"54042" 39 34 "d" "3" "-" 451 "precrit"
"54043" 39 34 "d" "4" "-" 1173 "precrit"
"54044" 39 34 "d" "5" "-" 405 "precrit"
"54045" 39 34 "d" "6" "-" 451 "crit"
"54046" 39 34 "d" "7" "-" 445 "postcrit"
"54047" 39 34 "d" "8" "-" 576 "post"
"54048" 39 34 "d" "9" "-" 1537 "post"
"54049" 39 34 "d" "10" "-" 880 "post"
"54050" 39 34 "d" "?" "1" 2207 NA
"54061" 39 11 "a" "0" "-" 378 "predep"
"54062" 39 11 "a" "1" "-" 390 "dep"
"54063" 39 11 "a" "2" "-" 500 "precrit"
"54064" 39 11 "a" "3" "-" 437 "precrit"
"54065" 39 11 "a" "4" "-" 470 "crit"
"54066" 39 11 "a" "5" "-" 479 "postcrit"
"54067" 39 11 "a" "6" "-" 415 "post"
"54068" 39 11 "a" "7" "-" 423 "post"
"54069" 39 11 "a" "8" "-" 407 "post"
"54070" 39 11 "a" "9" "-" 483 "post"
"54071" 39 11 "a" "?" "1" 1726 NA
"54113" 39 7 "a" "0" "-" 294 "predep"
"54114" 39 7 "a" "1" "-" 722 "dep"
"54115" 39 7 "a" "2" "-" 442 "precrit"
"54116" 39 7 "a" "3" "-" 413 "precrit"
"54117" 39 7 "a" "4" "-" 400 "crit"
"54118" 39 7 "a" "5" "-" 425 "postcrit"
"54119" 39 7 "a" "6" "-" 420 "post"
"54120" 39 7 "a" "7" "-" 707 "post"
"54121" 39 7 "a" "8" "-" 406 "post"
"54122" 39 7 "a" "?" "1" 2496 NA
"54154" 39 22 "d" "0" "-" 410 "predep"
"54155" 39 22 "d" "1" "-" 468 "dep"
"54156" 39 22 "d" "2" "-" 487 "precrit"
"54157" 39 22 "d" "3" "-" 453 "precrit"
"54158" 39 22 "d" "4" "-" 397 "precrit"
"54159" 39 22 "d" "5" "-" 422 "precrit"
"54160" 39 22 "d" "6" "-" 672 "crit"
"54161" 39 22 "d" "7" "-" 510 "postcrit"
"54162" 39 22 "d" "8" "-" 524 "post"
"54163" 39 22 "d" "9" "-" 421 "post"
"54164" 39 22 "d" "10" "-" 394 "post"
"54165" 39 22 "d" "11" "-" 442 "post"
"54166" 39 22 "d" "?" "1" 2615 NA
"54194" 39 13 "c" "0" "-" 158 "predep"
"54195" 39 13 "c" "1" "-" 1021 "dep"
"54196" 39 13 "c" "2" "-" 487 "precrit"
"54197" 39 13 "c" "3" "-" 698 "precrit"
"54198" 39 13 "c" "4" "-" 460 "crit"
"54199" 39 13 "c" "5" "-" 377 "postcrit"
"54200" 39 13 "c" "6" "-" 425 "post"
"54201" 39 13 "c" "7" "-" 451 "post"
"54202" 39 13 "c" "8" "-" 613 "post"
"54203" 39 13 "c" "9" "-" 399 "post"
"54204" 39 13 "c" "10" "-" 569 "post"
"54205" 39 13 "c" "?" "1" 2814 NA
"54228" 39 25 "c" "0" "-" 416 "predep"
"54229" 39 25 "c" "1" "-" 446 "dep"
"54230" 39 25 "c" "2" "-" 439 "precrit"
"54231" 39 25 "c" "3" "-" 417 "precrit"
"54232" 39 25 "c" "4" "-" 398 "crit"
"54233" 39 25 "c" "5" "-" 418 "postcrit"
"54234" 39 25 "c" "6" "-" 530 "post"
"54235" 39 25 "c" "7" "-" 494 "post"
"54236" 39 25 "c" "8" "-" 491 "post"
"54237" 39 25 "c" "9" "-" 509 "post"
"54238" 39 25 "c" "?" "1" 2671 NA
"54252" 39 36 "b" "0" "-" 359 "predep"
"54253" 39 36 "b" "1" "-" 604 "dep"
"54254" 39 36 "b" "2" "-" 626 "precrit"
"54255" 39 36 "b" "3" "-" 938 "precrit"
"54256" 39 36 "b" "4" "-" 675 "precrit"
"54257" 39 36 "b" "5" "-" 654 "precrit"
"54258" 39 36 "b" "6" "-" 427 "crit"
"54259" 39 36 "b" "7" "-" 507 "postcrit"
"54260" 39 36 "b" "8" "-" 546 "post"
"54261" 39 36 "b" "9" "-" 615 "post"
"54262" 39 36 "b" "10" "-" 589 "post"
"54263" 39 36 "b" "?" "1" 2958 NA
"54311" 39 9 "c" "0" "-" 739 "predep"
"54312" 39 9 "c" "1" "-" 550 "dep"
"54313" 39 9 "c" "2" "-" 433 "precrit"
"54314" 39 9 "c" "3" "-" 473 "precrit"
"54315" 39 9 "c" "4" "-" 521 "crit"
"54316" 39 9 "c" "5" "-" 471 "postcrit"
"54317" 39 9 "c" "6" "-" 482 "post"
"54318" 39 9 "c" "7" "-" 443 "post"
"54319" 39 9 "c" "8" "-" 425 "post"
"54320" 39 9 "c" "9" "-" 455 "post"
"54321" 39 9 "c" "?" "1" 2626 NA
"54332" 39 16 "b" "0" "-" 351 "predep"
"54333" 39 16 "b" "1" "-" 381 "dep"
"54334" 39 16 "b" "2" "-" 396 "precrit"
"54335" 39 16 "b" "3" "-" 392 "precrit"
"54336" 39 16 "b" "4" "-" 381 "precrit"
"54337" 39 16 "b" "5" "-" 411 "precrit"
"54338" 39 16 "b" "6" "-" 346 "crit"
"54339" 39 16 "b" "7" "-" 388 "postcrit"
"54340" 39 16 "b" "8" "-" 443 "post"
"54341" 39 16 "b" "9" "-" 339 "post"
"54342" 39 16 "b" "10" "-" 406 "post"
"54343" 39 16 "b" "?" "1" 1788 NA
"54362" 39 33 "c" "0" "-" 419 "predep"
"54363" 39 33 "c" "1" "-" 637 "dep"
"54364" 39 33 "c" "2" "-" 709 "precrit"
"54365" 39 33 "c" "3" "-" 509 "precrit"
"54366" 39 33 "c" "4" "-" 794 "crit"
"54367" 39 33 "c" "5" "-" 404 "postcrit"
"54368" 39 33 "c" "6" "-" 451 "post"
"54369" 39 33 "c" "7" "-" 483 "post"
"54370" 39 33 "c" "8" "-" 422 "post"
"54371" 39 33 "c" "?" "1" 2325 NA
"54387" 39 28 "b" "0" "-" 65 "predep"
"54388" 39 28 "b" "1" "-" 614 "dep"
"54389" 39 28 "b" "2" "-" 466 "precrit"
"54390" 39 28 "b" "3" "-" 442 "precrit"
"54391" 39 28 "b" "4" "-" 469 "precrit"
"54392" 39 28 "b" "5" "-" 418 "precrit"
"54393" 39 28 "b" "6" "-" 411 "crit"
"54394" 39 28 "b" "7" "-" 643 "postcrit"
"54395" 39 28 "b" "8" "-" 418 "post"
"54396" 39 28 "b" "9" "-" 482 "post"
"54397" 39 28 "b" "10" "-" 560 "post"
"54398" 39 28 "b" "?" "1" 2289 NA
"54428" 39 2 "d" "0" "-" 436 "predep"
"54429" 39 2 "d" "1" "-" 457 "dep"
"54430" 39 2 "d" "2" "-" 441 "precrit"
"54431" 39 2 "d" "3" "-" 571 "precrit"
"54432" 39 2 "d" "4" "-" 498 "precrit"
"54433" 39 2 "d" "5" "-" 447 "precrit"
"54434" 39 2 "d" "6" "-" 437 "crit"
"54435" 39 2 "d" "7" "-" 412 "postcrit"
"54436" 39 2 "d" "8" "-" 568 "post"
"54437" 39 2 "d" "9" "-" 396 "post"
"54438" 39 2 "d" "10" "-" 1136 "post"
"54439" 39 2 "d" "?" "1" 1816 NA
"54528" 39 29 "c" "0" "-" 104 "predep"
"54529" 39 29 "c" "1" "-" 926 "dep"
"54530" 39 29 "c" "2" "-" 396 "precrit"
"54531" 39 29 "c" "3" "-" 376 "precrit"
"54532" 39 29 "c" "4" "-" 552 "crit"
"54533" 39 29 "c" "5" "-" 418 "postcrit"
"54534" 39 29 "c" "6" "-" 473 "post"
"54535" 39 29 "c" "7" "-" 716 "post"
"54536" 39 29 "c" "8" "-" 391 "post"
"54537" 39 29 "c" "9" "-" 449 "post"
"54538" 39 29 "c" "?" "1" 1661 NA
"54558" 39 15 "a" "0" "-" 575 "predep"
"54559" 39 15 "a" "1" "-" 1031 "dep"
"54560" 39 15 "a" "2" "-" 413 "precrit"
"54561" 39 15 "a" "3" "-" 912 "precrit"
"54562" 39 15 "a" "4" "-" 556 "crit"
"54563" 39 15 "a" "5" "-" 391 "postcrit"
"54564" 39 15 "a" "6" "-" 693 "post"
"54565" 39 15 "a" "7" "-" 446 "post"
"54566" 39 15 "a" "?" "1" 2141 NA
"54599" 39 10 "d" "0" "-" 396 "predep"
"54600" 39 10 "d" "1" "-" 380 "dep"
"54601" 39 10 "d" "2" "-" 408 "precrit"
"54602" 39 10 "d" "3" "-" 441 "precrit"
"54603" 39 10 "d" "4" "-" 474 "precrit"
"54604" 39 10 "d" "5" "-" 435 "precrit"
"54605" 39 10 "d" "6" "-" 405 "crit"
"54606" 39 10 "d" "7" "-" 418 "postcrit"
"54607" 39 10 "d" "8" "-" 675 "post"
"54608" 39 10 "d" "9" "-" 423 "post"
"54609" 39 10 "d" "10" "-" 827 "post"
"54610" 39 10 "d" "11" "-" 374 "post"
"54611" 39 10 "d" "?" "1" 1829 NA
"54676" 39 23 "a" "0" "-" 383 "predep"
"54677" 39 23 "a" "1" "-" 1356 "dep"
"54678" 39 23 "a" "2" "-" 479 "precrit"
"54679" 39 23 "a" "3" "-" 593 "precrit"
"54680" 39 23 "a" "4" "-" 457 "crit"
"54681" 39 23 "a" "5" "-" 587 "postcrit"
"54682" 39 23 "a" "6" "-" 470 "post"
"54683" 39 23 "a" "7" "-" 504 "post"
"54684" 39 23 "a" "8" "-" 707 "post"
"54685" 39 23 "a" "9" "-" 1059 "post"
"54686" 39 23 "a" "10" "-" 445 "post"
"54687" 39 23 "a" "?" "1" 3107 NA
"54700" 39 18 "d" "0" "-" 21 "predep"
"54701" 39 18 "d" "1" "-" 499 "dep"
"54702" 39 18 "d" "2" "-" 408 "precrit"
"54703" 39 18 "d" "3" "-" 495 "precrit"
"54704" 39 18 "d" "4" "-" 652 "precrit"
"54705" 39 18 "d" "5" "-" 437 "precrit"
"54706" 39 18 "d" "6" "-" 614 "crit"
"54707" 39 18 "d" "7" "-" 454 "postcrit"
"54708" 39 18 "d" "8" "-" 494 "post"
"54709" 39 18 "d" "9" "-" 571 "post"
"54710" 39 18 "d" "10" "-" 448 "post"
"54711" 39 18 "d" "?" "1" 3036 NA
"54722" 39 32 "b" "0" "-" 383 "predep"
"54723" 39 32 "b" "1" "-" 667 "dep"
"54724" 39 32 "b" "2" "-" 684 "precrit"
"54725" 39 32 "b" "3" "-" 620 "precrit"
"54726" 39 32 "b" "4" "-" 484 "precrit"
"54727" 39 32 "b" "5" "-" 537 "precrit"
"54728" 39 32 "b" "6" "-" 717 "crit"
"54729" 39 32 "b" "7" "-" 438 "postcrit"
"54730" 39 32 "b" "8" "-" 581 "post"
"54731" 39 32 "b" "9" "-" 615 "post"
"54732" 39 32 "b" "10" "-" 570 "post"
"54733" 39 32 "b" "?" "1" 3326 NA
"54777" 39 27 "a" "0" "-" 590 "predep"
"54778" 39 27 "a" "1" "-" 1092 "dep"
"54779" 39 27 "a" "2" "-" 452 "precrit"
"54780" 39 27 "a" "3" "-" 410 "precrit"
"54781" 39 27 "a" "4" "-" 436 "crit"
"54782" 39 27 "a" "5" "-" 377 "postcrit"
"54783" 39 27 "a" "6" "-" 441 "post"
"54784" 39 27 "a" "7" "-" 709 "post"
"54785" 39 27 "a" "8" "-" 305 "post"
"54786" 39 27 "a" "9" "-" 417 "post"
"54787" 39 27 "a" "?" "1" 2113 NA
"54824" 39 1 "c" "0" "-" 390 "predep"
"54825" 39 1 "c" "1" "-" 371 "dep"
"54826" 39 1 "c" "2" "-" 420 "precrit"
"54827" 39 1 "c" "3" "-" 373 "precrit"
"54828" 39 1 "c" "4" "-" 358 "crit"
"54829" 39 1 "c" "5" "-" 377 "postcrit"
"54830" 39 1 "c" "6" "-" 367 "post"
"54831" 39 1 "c" "7" "-" 414 "post"
"54832" 39 1 "c" "8" "-" 320 "post"
"54833" 39 1 "c" "?" "1" 1863 NA
"54854" 39 31 "a" "0" "-" 373 "predep"
"54855" 39 31 "a" "1" "-" 948 "dep"
"54856" 39 31 "a" "2" "-" 464 "precrit"
"54857" 39 31 "a" "3" "-" 497 "precrit"
"54858" 39 31 "a" "4" "-" 350 "crit"
"54859" 39 31 "a" "5" "-" 375 "postcrit"
"54860" 39 31 "a" "6" "-" 411 "post"
"54861" 39 31 "a" "7" "-" 335 "post"
"54862" 39 31 "a" "?" "1" 4066 NA
"54872" 39 8 "b" "0" "-" 346 "predep"
"54873" 39 8 "b" "1" "-" 636 "dep"
"54874" 39 8 "b" "2" "-" 580 "precrit"
"54875" 39 8 "b" "3" "-" 470 "precrit"
"54876" 39 8 "b" "4" "-" 806 "precrit"
"54877" 39 8 "b" "5" "-" 595 "precrit"
"54878" 39 8 "b" "6" "-" 423 "crit"
"54879" 39 8 "b" "7" "-" 564 "postcrit"
"54880" 39 8 "b" "8" "-" 703 "post"
"54881" 39 8 "b" "9" "-" 551 "post"
"54882" 39 8 "b" "?" "1" 1884 NA
"54902" 39 35 "a" "0" "-" 339 "predep"
"54903" 39 35 "a" "1" "-" 392 "dep"
"54904" 39 35 "a" "2" "-" 492 "precrit"
"54905" 39 35 "a" "3" "-" 435 "precrit"
"54906" 39 35 "a" "4" "-" 410 "crit"
"54907" 39 35 "a" "5" "-" 454 "postcrit"
"54908" 39 35 "a" "6" "-" 401 "post"
"54909" 39 35 "a" "7" "-" 660 "post"
"54910" 39 35 "a" "8" "-" 620 "post"
"54911" 39 35 "a" "9" "-" 412 "post"
"54912" 39 35 "a" "10" "-" 471 "post"
"54913" 39 35 "a" "11" "-" 397 "post"
"54914" 39 35 "a" "?" "1" 1876 NA
"54924" 39 4 "b" "0" "-" 581 "predep"
"54925" 39 4 "b" "1" "-" 898 "dep"
"54926" 39 4 "b" "2" "-" 308 "precrit"
"54927" 39 4 "b" "3" "-" 885 "precrit"
"54928" 39 4 "b" "4" "-" 323 "precrit"
"54929" 39 4 "b" "5" "-" 767 "precrit"
"54930" 39 4 "b" "6" "-" 395 "crit"
"54931" 39 4 "b" "7" "-" 512 "postcrit"
"54932" 39 4 "b" "8" "-" 443 "post"
"54933" 39 4 "b" "9" "-" 581 "post"
"54934" 39 4 "b" "10" "-" 481 "post"
"54935" 39 4 "b" "?" "1" 2370 NA
"55002" 40 4 "c" "0" "-" 452 "predep"
"55003" 40 4 "c" "1" "-" 481 "dep"
"55004" 40 4 "c" "2" "-" 486 "precrit"
"55005" 40 4 "c" "3" "-" 482 "precrit"
"55006" 40 4 "c" "4" "-" 538 "crit"
"55007" 40 4 "c" "5" "-" 553 "postcrit"
"55008" 40 4 "c" "6" "-" 424 "post"
"55009" 40 4 "c" "7" "-" 514 "post"
"55010" 40 4 "c" "?" "0" 1930 NA
"55019" 40 7 "b" "0" "-" 52 "predep"
"55020" 40 7 "b" "1" "-" 1348 "dep"
"55021" 40 7 "b" "2" "-" 758 "precrit"
"55022" 40 7 "b" "3" "-" 596 "precrit"
"55023" 40 7 "b" "4" "-" 563 "precrit"
"55024" 40 7 "b" "5" "-" 762 "precrit"
"55025" 40 7 "b" "6" "-" 632 "crit"
"55026" 40 7 "b" "7" "-" 655 "postcrit"
"55027" 40 7 "b" "8" "-" 456 "post"
"55028" 40 7 "b" "9" "-" 652 "post"
"55029" 40 7 "b" "10" "-" 440 "post"
"55030" 40 7 "b" "?" "1" 2241 NA
"55072" 40 28 "c" "0" "-" 394 "predep"
"55073" 40 28 "c" "1" "-" 597 "dep"
"55074" 40 28 "c" "2" "-" 640 "precrit"
"55075" 40 28 "c" "3" "-" 632 "precrit"
"55076" 40 28 "c" "4" "-" 698 "crit"
"55077" 40 28 "c" "5" "-" 484 "postcrit"
"55078" 40 28 "c" "6" "-" 563 "post"
"55079" 40 28 "c" "7" "-" 426 "post"
"55080" 40 28 "c" "8" "-" 602 "post"
"55081" 40 28 "c" "9" "-" 526 "post"
"55082" 40 28 "c" "?" "1" 2356 NA
"55130" 40 6 "a" "0" "-" 612 "predep"
"55131" 40 6 "a" "1" "-" 693 "dep"
"55132" 40 6 "a" "2" "-" 584 "precrit"
"55133" 40 6 "a" "3" "-" 551 "precrit"
"55134" 40 6 "a" "4" "-" 569 "crit"
"55135" 40 6 "a" "5" "-" 437 "postcrit"
"55136" 40 6 "a" "6" "-" 437 "post"
"55137" 40 6 "a" "7" "-" 444 "post"
"55138" 40 6 "a" "?" "1" 1951 NA
"55167" 40 15 "b" "0" "-" 379 "predep"
"55168" 40 15 "b" "1" "-" 523 "dep"
"55169" 40 15 "b" "2" "-" 495 "precrit"
"55170" 40 15 "b" "3" "-" 551 "precrit"
"55171" 40 15 "b" "4" "-" 419 "precrit"
"55172" 40 15 "b" "5" "-" 559 "precrit"
"55173" 40 15 "b" "6" "-" 433 "crit"
"55174" 40 15 "b" "7" "-" 405 "postcrit"
"55175" 40 15 "b" "8" "-" 664 "post"
"55176" 40 15 "b" "9" "-" 399 "post"
"55177" 40 15 "b" "?" "1" 1726 NA
"55206" 40 17 "d" "0" "-" 415 "predep"
"55207" 40 17 "d" "1" "-" 482 "dep"
"55208" 40 17 "d" "2" "-" 461 "precrit"
"55209" 40 17 "d" "3" "-" 512 "precrit"
"55210" 40 17 "d" "4" "-" 497 "precrit"
"55211" 40 17 "d" "5" "-" 457 "precrit"
"55212" 40 17 "d" "6" "-" 461 "crit"
"55213" 40 17 "d" "7" "-" 420 "postcrit"
"55214" 40 17 "d" "8" "-" 438 "post"
"55215" 40 17 "d" "9" "-" 519 "post"
"55216" 40 17 "d" "10" "-" 570 "post"
"55217" 40 17 "d" "11" "-" 592 "post"
"55218" 40 17 "d" "?" "1" 2400 NA
"55263" 40 16 "c" "0" "-" 698 "predep"
"55264" 40 16 "c" "1" "-" 685 "dep"
"55265" 40 16 "c" "2" "-" 637 "precrit"
"55266" 40 16 "c" "3" "-" 444 "precrit"
"55267" 40 16 "c" "4" "-" 358 "crit"
"55268" 40 16 "c" "5" "-" 391 "postcrit"
"55269" 40 16 "c" "6" "-" 428 "post"
"55270" 40 16 "c" "7" "-" 494 "post"
"55271" 40 16 "c" "8" "-" 353 "post"
"55272" 40 16 "c" "?" "1" 1858 NA
"55283" 40 35 "b" "0" "-" 267 "predep"
"55284" 40 35 "b" "1" "-" 482 "dep"
"55285" 40 35 "b" "2" "-" 417 "precrit"
"55286" 40 35 "b" "3" "-" 352 "precrit"
"55287" 40 35 "b" "4" "-" 364 "precrit"
"55288" 40 35 "b" "5" "-" 395 "precrit"
"55289" 40 35 "b" "6" "-" 306 "crit"
"55290" 40 35 "b" "7" "-" 312 "postcrit"
"55291" 40 35 "b" "8" "-" 292 "post"
"55292" 40 35 "b" "9" "-" 299 "post"
"55293" 40 35 "b" "10" "-" 300 "post"
"55294" 40 35 "b" "11" "-" 523 "post"
"55295" 40 35 "b" "12" "-" 352 "post"
"55296" 40 35 "b" "13" "-" 250 "post"
"55297" 40 35 "b" "14" "-" 472 "post"
"55298" 40 35 "b" "?" "1" 1383 NA
"55320" 40 20 "c" "0" "-" 296 "predep"
"55321" 40 20 "c" "1" "-" 528 "dep"
"55322" 40 20 "c" "2" "-" 521 "precrit"
"55323" 40 20 "c" "3" "-" 511 "precrit"
"55324" 40 20 "c" "4" "-" 328 "crit"
"55325" 40 20 "c" "5" "-" 292 "postcrit"
"55326" 40 20 "c" "6" "-" 292 "post"
"55327" 40 20 "c" "7" "-" 365 "post"
"55328" 40 20 "c" "8" "-" 333 "post"
"55329" 40 20 "c" "9" "-" 270 "post"
"55330" 40 20 "c" "10" "-" 453 "post"
"55331" 40 20 "c" "?" "1" 2080 NA
"55366" 40 25 "d" "0" "-" 325 "predep"
"55367" 40 25 "d" "1" "-" 324 "dep"
"55368" 40 25 "d" "2" "-" 274 "precrit"
"55369" 40 25 "d" "3" "-" 292 "precrit"
"55370" 40 25 "d" "4" "-" 262 "precrit"
"55371" 40 25 "d" "5" "-" 324 "precrit"
"55372" 40 25 "d" "6" "-" 277 "crit"
"55373" 40 25 "d" "7" "-" 283 "postcrit"
"55374" 40 25 "d" "8" "-" 255 "post"
"55375" 40 25 "d" "9" "-" 246 "post"
"55376" 40 25 "d" "10" "-" 270 "post"
"55377" 40 25 "d" "11" "-" 283 "post"
"55378" 40 25 "d" "?" "1" 2560 NA
"55413" 40 22 "a" "0" "-" 332 "predep"
"55414" 40 22 "a" "1" "-" 260 "dep"
"55415" 40 22 "a" "2" "-" 235 "precrit"
"55416" 40 22 "a" "3" "-" 311 "precrit"
"55417" 40 22 "a" "4" "-" 474 "crit"
"55418" 40 22 "a" "5" "-" 324 "postcrit"
"55419" 40 22 "a" "6" "-" 647 "post"
"55420" 40 22 "a" "7" "-" 316 "post"
"55421" 40 22 "a" "8" "-" 261 "post"
"55422" 40 22 "a" "?" "1" 1694 NA
"55461" 40 18 "a" "0" "-" 314 "predep"
"55462" 40 18 "a" "1" "-" 329 "dep"
"55463" 40 18 "a" "2" "-" 407 "precrit"
"55464" 40 18 "a" "3" "-" 327 "precrit"
"55465" 40 18 "a" "4" "-" 295 "crit"
"55466" 40 18 "a" "5" "-" 304 "postcrit"
"55467" 40 18 "a" "6" "-" 359 "post"
"55468" 40 18 "a" "7" "-" 389 "post"
"55469" 40 18 "a" "8" "-" 295 "post"
"55470" 40 18 "a" "?" "1" 2317 NA
"55490" 40 32 "c" "0" "-" 355 "predep"
"55491" 40 32 "c" "1" "-" 422 "dep"
"55492" 40 32 "c" "2" "-" 483 "precrit"
"55493" 40 32 "c" "3" "-" 452 "precrit"
"55494" 40 32 "c" "4" "-" 495 "crit"
"55495" 40 32 "c" "5" "-" 468 "postcrit"
"55496" 40 32 "c" "6" "-" 492 "post"
"55497" 40 32 "c" "7" "-" 498 "post"
"55498" 40 32 "c" "8" "-" 443 "post"
"55499" 40 32 "c" "?" "1" 1962 NA
"55510" 40 31 "b" "0" "-" 480 "predep"
"55511" 40 31 "b" "1" "-" 631 "dep"
"55512" 40 31 "b" "2" "-" 441 "precrit"
"55513" 40 31 "b" "3" "-" 389 "precrit"
"55514" 40 31 "b" "4" "-" 384 "precrit"
"55515" 40 31 "b" "5" "-" 355 "precrit"
"55516" 40 31 "b" "6" "-" 338 "crit"
"55517" 40 31 "b" "7" "-" 362 "postcrit"
"55518" 40 31 "b" "8" "-" 312 "post"
"55519" 40 31 "b" "9" "-" 363 "post"
"55520" 40 31 "b" "?" "0" 2707 NA
"55541" 40 30 "a" "0" "-" 354 "predep"
"55542" 40 30 "a" "1" "-" 314 "dep"
"55543" 40 30 "a" "2" "-" 312 "precrit"
"55544" 40 30 "a" "3" "-" 269 "precrit"
"55545" 40 30 "a" "4" "-" 256 "crit"
"55546" 40 30 "a" "5" "-" 277 "postcrit"
"55547" 40 30 "a" "6" "-" 265 "post"
"55548" 40 30 "a" "7" "-" 808 "post"
"55549" 40 30 "a" "8" "-" 394 "post"
"55550" 40 30 "a" "?" "1" 1668 NA
"55569" 40 33 "d" "0" "-" 444 "predep"
"55570" 40 33 "d" "1" "-" 352 "dep"
"55571" 40 33 "d" "2" "-" 626 "precrit"
"55572" 40 33 "d" "3" "-" 393 "precrit"
"55573" 40 33 "d" "4" "-" 438 "precrit"
"55574" 40 33 "d" "5" "-" 410 "precrit"
"55575" 40 33 "d" "6" "-" 470 "crit"
"55576" 40 33 "d" "7" "-" 465 "postcrit"
"55577" 40 33 "d" "8" "-" 307 "post"
"55578" 40 33 "d" "9" "-" 314 "post"
"55579" 40 33 "d" "10" "-" 327 "post"
"55580" 40 33 "d" "?" "1" 1241 NA
"55612" 40 23 "b" "0" "-" 362 "predep"
"55613" 40 23 "b" "1" "-" 499 "dep"
"55614" 40 23 "b" "2" "-" 358 "precrit"
"55615" 40 23 "b" "3" "-" 383 "precrit"
"55616" 40 23 "b" "4" "-" 391 "precrit"
"55617" 40 23 "b" "5" "-" 362 "precrit"
"55618" 40 23 "b" "6" "-" 333 "crit"
"55619" 40 23 "b" "7" "-" 304 "postcrit"
"55620" 40 23 "b" "8" "-" 305 "post"
"55621" 40 23 "b" "9" "-" 317 "post"
"55622" 40 23 "b" "10" "-" 315 "post"
"55623" 40 23 "b" "11" "-" 383 "post"
"55624" 40 23 "b" "12" "-" 453 "post"
"55625" 40 23 "b" "?" "1" 1391 NA
"55637" 40 21 "d" "0" "-" 470 "predep"
"55638" 40 21 "d" "1" "-" 400 "dep"
"55639" 40 21 "d" "2" "-" 718 "precrit"
"55640" 40 21 "d" "3" "-" 337 "precrit"
"55641" 40 21 "d" "4" "-" 539 "precrit"
"55642" 40 21 "d" "5" "-" 343 "precrit"
"55643" 40 21 "d" "6" "-" 345 "crit"
"55644" 40 21 "d" "7" "-" 334 "postcrit"
"55645" 40 21 "d" "8" "-" 344 "post"
"55646" 40 21 "d" "9" "-" 271 "post"
"55647" 40 21 "d" "10" "-" 384 "post"
"55648" 40 21 "d" "?" "1" 3168 NA
"55691" 40 1 "d" "0" "-" 355 "predep"
"55692" 40 1 "d" "1" "-" 338 "dep"
"55693" 40 1 "d" "2" "-" 362 "precrit"
"55694" 40 1 "d" "3" "-" 332 "precrit"
"55695" 40 1 "d" "4" "-" 379 "precrit"
"55696" 40 1 "d" "5" "-" 334 "precrit"
"55697" 40 1 "d" "6" "-" 361 "crit"
"55698" 40 1 "d" "7" "-" 399 "postcrit"
"55699" 40 1 "d" "8" "-" 289 "post"
"55700" 40 1 "d" "9" "-" 318 "post"
"55701" 40 1 "d" "10" "-" 345 "post"
"55702" 40 1 "d" "?" "1" 1780 NA
"55747" 40 9 "d" "0" "-" 460 "predep"
"55748" 40 9 "d" "1" "-" 376 "dep"
"55749" 40 9 "d" "2" "-" 403 "precrit"
"55750" 40 9 "d" "3" "-" 329 "precrit"
"55751" 40 9 "d" "4" "-" 298 "precrit"
"55752" 40 9 "d" "5" "-" 360 "precrit"
"55753" 40 9 "d" "6" "-" 317 "crit"
"55754" 40 9 "d" "7" "-" 331 "postcrit"
"55755" 40 9 "d" "8" "-" 286 "post"
"55756" 40 9 "d" "9" "-" 323 "post"
"55757" 40 9 "d" "10" "-" 288 "post"
"55758" 40 9 "d" "11" "-" 356 "post"
"55759" 40 9 "d" "?" "1" 2261 NA
"55769" 40 12 "c" "0" "-" 686 "predep"
"55770" 40 12 "c" "1" "-" 486 "dep"
"55771" 40 12 "c" "2" "-" 376 "precrit"
"55772" 40 12 "c" "3" "-" 348 "precrit"
"55773" 40 12 "c" "4" "-" 366 "crit"
"55774" 40 12 "c" "5" "-" 659 "postcrit"
"55775" 40 12 "c" "6" "-" 505 "post"
"55776" 40 12 "c" "7" "-" 352 "post"
"55777" 40 12 "c" "8" "-" 376 "post"
"55778" 40 12 "c" "9" "-" 333 "post"
"55779" 40 12 "c" "?" "1" 1725 NA
"55802" 40 11 "b" "0" "-" 375 "predep"
"55803" 40 11 "b" "1" "-" 410 "dep"
"55804" 40 11 "b" "2" "-" 405 "precrit"
"55805" 40 11 "b" "3" "-" 384 "precrit"
"55806" 40 11 "b" "4" "-" 394 "precrit"
"55807" 40 11 "b" "5" "-" 461 "precrit"
"55808" 40 11 "b" "6" "-" 353 "crit"
"55809" 40 11 "b" "7" "-" 364 "postcrit"
"55810" 40 11 "b" "8" "-" 345 "post"
"55811" 40 11 "b" "9" "-" 341 "post"
"55812" 40 11 "b" "10" "-" 314 "post"
"55813" 40 11 "b" "11" "-" 358 "post"
"55814" 40 11 "b" "?" "1" 2357 NA
"55859" 40 26 "a" "0" "-" 315 "predep"
