"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"34171"	6	"filler"	34	"-"	"15"	"verlaufen"	"-"	354
"34172"	6	"filler"	34	"-"	"16"	"sollte."	"-"	393
"34173"	6	"LKrep"	11	"d"	"0"	"Nachdem"	"-"	527
"34174"	6	"LKrep"	11	"d"	"1"	"der"	"-"	415
"34175"	6	"LKrep"	11	"d"	"2"	"Manager"	"-"	501
"34176"	6	"LKrep"	11	"d"	"3"	"den_Bonus"	"-"	762
"34177"	6	"LKrep"	11	"d"	"4"	"auszahlte,"	"subordverb"	469
"34178"	6	"LKrep"	11	"d"	"5"	"hat"	"-"	506
"34179"	6	"LKrep"	11	"d"	"6"	"Heike_Schneider"	"npsubj"	926
"34180"	6	"LKrep"	11	"d"	"7"	"wegen"	"p"	434
"34181"	6	"LKrep"	11	"d"	"8"	"guter_Leistung"	"pp1"	397
"34182"	6	"LKrep"	11	"d"	"9"	"des_restrukturierten_Außendiensts"	"pp2"	1700
"34183"	6	"LKrep"	11	"d"	"10"	"dem_verdienten_Mitarbeiter"	"npdat"	1163
"34184"	6	"LKrep"	11	"d"	"11"	"des_profitablen_Betriebs"	"npgen"	1289
"34185"	6	"LKrep"	11	"d"	"12"	"den_Vertrag"	"npacc"	584
"34186"	6	"LKrep"	11	"d"	"13"	"verlängert,"	"verb"	492
"34187"	6	"LKrep"	11	"d"	"14"	"und"	"verb1"	450
"34188"	6	"LKrep"	11	"d"	"15"	"damit"	"verb2"	406
"34189"	6	"LKrep"	11	"d"	"16"	"Weitsicht"	"verb3"	389
"34190"	6	"LKrep"	11	"d"	"17"	"bewiesen."	"verb4"	494
"34191"	6	"LKrep"	11	"d"	"?"	"Y"	"0"	3008
"34192"	6	"filler"	25	"-"	"0"	"Nachdem"	"-"	401
"34193"	6	"filler"	25	"-"	"1"	"der"	"-"	398
"34194"	6	"filler"	25	"-"	"2"	"Sportler"	"-"	347
"34195"	6	"filler"	25	"-"	"3"	"erst"	"-"	409
"34196"	6	"filler"	25	"-"	"4"	"gestern"	"-"	389
"34197"	6	"filler"	25	"-"	"5"	"wieder"	"-"	369
"34198"	6	"filler"	25	"-"	"6"	"einen_wichtigen_Wettkampf"	"-"	943
"34199"	6	"filler"	25	"-"	"7"	"des_Leichtathletikverbands"	"-"	1607
"34200"	6	"filler"	25	"-"	"8"	"gewonnen_hatte,"	"-"	657
"34201"	6	"filler"	25	"-"	"9"	"stand"	"-"	434
"34202"	6	"filler"	25	"-"	"10"	"seiner_Teilnahme"	"-"	983
"34203"	6	"filler"	25	"-"	"11"	"an"	"-"	451
"34204"	6	"filler"	25	"-"	"12"	"den_olympischen_Spielen"	"-"	665
"34205"	6	"filler"	25	"-"	"13"	"nichts"	"-"	408
"34206"	6	"filler"	25	"-"	"14"	"mehr"	"-"	344
"34207"	6	"filler"	25	"-"	"15"	"im"	"-"	356
"34208"	6	"filler"	25	"-"	"16"	"Wege."	"-"	390
"34209"	6	"LKrep"	22	"c"	"0"	"Weil"	"-"	415
"34210"	6	"LKrep"	22	"c"	"1"	"der"	"-"	498
"34211"	6	"LKrep"	22	"c"	"2"	"Großvater"	"-"	466
"34212"	6	"LKrep"	22	"c"	"3"	"trotz"	"p"	397
"34213"	6	"LKrep"	22	"c"	"4"	"erheblicher_Bedenken"	"pp1"	1174
"34214"	6	"LKrep"	22	"c"	"5"	"des_gewissenhaften_Steuerberaters"	"pp2"	1355
"34215"	6	"LKrep"	22	"c"	"6"	"den_Aktienanteil"	"-"	876
"34216"	6	"LKrep"	22	"c"	"7"	"verkaufte,"	"subordverb"	495
"34217"	6	"LKrep"	22	"c"	"8"	"hat"	"-"	367
"34218"	6	"LKrep"	22	"c"	"9"	"Johannes_Probst"	"npsubj"	333
"34219"	6	"LKrep"	22	"c"	"10"	"dem_gierigen_Angestellten"	"npdat"	1297
"34220"	6	"LKrep"	22	"c"	"11"	"des_großen_Finanzhauses"	"npgen"	890
"34221"	6	"LKrep"	22	"c"	"12"	"den_Anteilschein"	"npacc"	767
"34222"	6	"LKrep"	22	"c"	"13"	"vorgelegt,"	"verb"	600
"34223"	6	"LKrep"	22	"c"	"14"	"und"	"verb1"	386
"34224"	6	"LKrep"	22	"c"	"15"	"damit"	"-"	353
"34225"	6	"LKrep"	22	"c"	"16"	"das_Vermögen"	"-"	684
"34226"	6	"LKrep"	22	"c"	"17"	"gefährdet."	"verb4"	464
"34227"	6	"filler"	47	"-"	"0"	"Der"	"-"	371
"34228"	6	"filler"	47	"-"	"1"	"Sanitäter"	"-"	557
"34229"	6	"filler"	47	"-"	"2"	"kann"	"-"	498
"34230"	6	"filler"	47	"-"	"3"	"vor"	"-"	362
"34231"	6	"filler"	47	"-"	"4"	"Angst"	"-"	393
"34232"	6	"filler"	47	"-"	"5"	"erblasst"	"-"	382
"34233"	6	"filler"	47	"-"	"6"	"sein,"	"-"	381
"34234"	6	"filler"	47	"-"	"7"	"weil"	"-"	339
"34235"	6	"filler"	47	"-"	"8"	"der"	"-"	345
"34236"	6	"filler"	47	"-"	"9"	"Unfall"	"-"	360
"34237"	6	"filler"	47	"-"	"10"	"schlimm"	"-"	399
"34238"	6	"filler"	47	"-"	"11"	"war."	"-"	401
"34239"	6	"LKrep"	16	"a"	"0"	"Nachdem"	"-"	389
"34240"	6	"LKrep"	16	"a"	"1"	"der"	"-"	411
"34241"	6	"LKrep"	16	"a"	"2"	"Geizhals"	"-"	366
"34242"	6	"LKrep"	16	"a"	"3"	"ohne"	"p"	483
"34243"	6	"LKrep"	16	"a"	"4"	"große_Beachtung"	"pp1"	603
"34244"	6	"LKrep"	16	"a"	"5"	"des_kalten_Wetters"	"pp2"	391
"34245"	6	"LKrep"	16	"a"	"6"	"dem_frierenden_Stadtstreicher"	"npdat"	1584
"34246"	6	"LKrep"	16	"a"	"7"	"des_armen_Vororts"	"npgen"	862
"34247"	6	"LKrep"	16	"a"	"8"	"den_Schuppen"	"subordnp"	692
"34248"	6	"LKrep"	16	"a"	"9"	"abriss,"	"subordverb"	561
"34249"	6	"LKrep"	16	"a"	"10"	"hat"	"-"	369
"34250"	6	"LKrep"	16	"a"	"11"	"David_Weinberger"	"npsubj"	670
"34251"	6	"LKrep"	16	"a"	"12"	"den_Sommermantel"	"npacc"	739
"34252"	6	"LKrep"	16	"a"	"13"	"geschenkt,"	"verb"	620
"34253"	6	"LKrep"	16	"a"	"14"	"und"	"verb1"	384
"34254"	6	"LKrep"	16	"a"	"15"	"damit"	"verb2"	353
"34255"	6	"LKrep"	16	"a"	"16"	"Unruhe"	"verb3"	414
"34256"	6	"LKrep"	16	"a"	"17"	"gestiftet."	"verb4"	381
"34257"	6	"filler"	22	"-"	"0"	"Der"	"-"	309
"34258"	6	"filler"	22	"-"	"1"	"Mitarbeiter"	"-"	560
"34259"	6	"filler"	22	"-"	"2"	"erledigt"	"-"	521
"34260"	6	"filler"	22	"-"	"3"	"den"	"-"	457
"34261"	6	"filler"	22	"-"	"4"	"Auftrag,"	"-"	431
"34262"	6	"filler"	22	"-"	"5"	"hat"	"-"	417
"34263"	6	"filler"	22	"-"	"6"	"der"	"-"	373
"34264"	6	"filler"	22	"-"	"7"	"neue"	"-"	381
"34265"	6	"filler"	22	"-"	"8"	"Chef"	"-"	384
"34266"	6	"filler"	22	"-"	"9"	"gehofft,"	"-"	320
"34267"	6	"filler"	22	"-"	"10"	"als"	"-"	340
"34268"	6	"filler"	22	"-"	"11"	"er"	"-"	390
"34269"	6	"filler"	22	"-"	"12"	"die"	"-"	331
"34270"	6	"filler"	22	"-"	"13"	"Abteilung"	"-"	340
"34271"	6	"filler"	22	"-"	"14"	"übernahm."	"-"	373
"34272"	6	"filler"	22	"-"	"?"	"N"	"1"	4655
"34273"	6	"LKrep"	2	"c"	"0"	"Nachdem"	"-"	188
"34274"	6	"LKrep"	2	"c"	"1"	"der"	"-"	600
"34275"	6	"LKrep"	2	"c"	"2"	"Lehrer"	"-"	391
"34276"	6	"LKrep"	2	"c"	"3"	"zur"	"p"	446
"34277"	6	"LKrep"	2	"c"	"4"	"zusätzlichen_Ahndung"	"pp1"	379
"34278"	6	"LKrep"	2	"c"	"5"	"des_mehrfachen_Fehlverhaltens"	"pp2"	1778
"34279"	6	"LKrep"	2	"c"	"6"	"den_Strafunterricht"	"subordnp"	569
"34280"	6	"LKrep"	2	"c"	"7"	"verhängte,"	"subordverb"	614
"34281"	6	"LKrep"	2	"c"	"8"	"hat"	"-"	516
"34282"	6	"LKrep"	2	"c"	"9"	"Hans_Gerstner"	"npsubj"	639
"34283"	6	"LKrep"	2	"c"	"10"	"dem_ungezogenen_Sohn"	"npdat"	1003
"34284"	6	"LKrep"	2	"c"	"11"	"des_fleißigen_Hausmeisters"	"npgen"	1443
"34285"	6	"LKrep"	2	"c"	"12"	"den_Fussball"	"npacc"	765
"34286"	6	"LKrep"	2	"c"	"13"	"versteckt,"	"verb"	469
"34287"	6	"LKrep"	2	"c"	"14"	"und"	"verb1"	416
"34288"	6	"LKrep"	2	"c"	"15"	"damit"	"verb2"	497
"34289"	6	"LKrep"	2	"c"	"16"	"die_Sache"	"verb3"	614
"34290"	6	"LKrep"	2	"c"	"17"	"bereinigt."	"verb4"	419
"34291"	6	"LKrep"	2	"c"	"?"	"Y"	"1"	3448
"34292"	6	"filler"	11	"-"	"0"	"Dass"	"-"	542
"34293"	6	"filler"	11	"-"	"1"	"der_Lehrer"	"-"	540
"34294"	6	"filler"	11	"-"	"2"	"den_Vater"	"-"	439
"34295"	6	"filler"	11	"-"	"3"	"verständigt,"	"-"	451
"34296"	6	"filler"	11	"-"	"4"	"hat"	"-"	610
"34297"	6	"filler"	11	"-"	"5"	"der_neue_Schulleiter"	"-"	1055
"34298"	6	"filler"	11	"-"	"6"	"gesagt,"	"-"	443
"34299"	6	"filler"	11	"-"	"7"	"nachdem"	"-"	381
"34300"	6	"filler"	11	"-"	"8"	"die"	"-"	387
"34301"	6	"filler"	11	"-"	"9"	"Zeugnisse"	"-"	378
"34302"	6	"filler"	11	"-"	"10"	"verteilt"	"-"	490
"34303"	6	"filler"	11	"-"	"11"	"worden"	"-"	421
"34304"	6	"filler"	11	"-"	"12"	"waren."	"-"	336
"34305"	6	"filler"	11	"-"	"?"	"N"	"0"	3168
"34306"	6	"LKrep"	9	"b"	"0"	"Nachdem"	"-"	442
"34307"	6	"LKrep"	9	"b"	"1"	"der"	"-"	461
"34308"	6	"LKrep"	9	"b"	"2"	"Beamte"	"-"	645
"34309"	6	"LKrep"	9	"b"	"3"	"dem_effizienten_Versorgungsamt"	"npdat"	1943
"34310"	6	"LKrep"	9	"b"	"4"	"des_kleinen_Kurorts"	"npgen"	984
"34311"	6	"LKrep"	9	"b"	"5"	"den_Schadensfall"	"subordnp"	1148
"34312"	6	"LKrep"	9	"b"	"6"	"bescheinigte,"	"subordverb"	686
"34313"	6	"LKrep"	9	"b"	"7"	"hat"	"-"	550
"34314"	6	"LKrep"	9	"b"	"8"	"Sabine_Berger"	"npsubj"	720
"34315"	6	"LKrep"	9	"b"	"9"	"trotz"	"p"	541
"34316"	6	"LKrep"	9	"b"	"10"	"vereinzelter_Bedenken"	"pp1"	1140
"34317"	6	"LKrep"	9	"b"	"11"	"des_weitläufigen_Familienkreises"	"pp2"	2129
"34318"	6	"LKrep"	9	"b"	"12"	"den_Rentenantrag"	"npacc"	798
"34319"	6	"LKrep"	9	"b"	"13"	"gestellt,"	"verb"	613
"34320"	6	"LKrep"	9	"b"	"14"	"und"	"verb1"	502
"34321"	6	"LKrep"	9	"b"	"15"	"dann"	"verb2"	435
"34322"	6	"LKrep"	9	"b"	"16"	"den_Lebensabend"	"verb3"	349
"34323"	6	"LKrep"	9	"b"	"17"	"genossen."	"verb4"	1128
"34324"	6	"LKrep"	9	"b"	"?"	"Y"	"1"	3461
"34325"	6	"filler"	17	"-"	"0"	"Der"	"-"	427
"34326"	6	"filler"	17	"-"	"1"	"Kanzler"	"-"	476
"34327"	6	"filler"	17	"-"	"2"	"entlässt"	"-"	456
"34328"	6	"filler"	17	"-"	"3"	"den"	"-"	551
"34329"	6	"filler"	17	"-"	"4"	"Minister,"	"-"	406
"34330"	6	"filler"	17	"-"	"5"	"hat"	"-"	437
"34331"	6	"filler"	17	"-"	"6"	"der"	"-"	395
"34332"	6	"filler"	17	"-"	"7"	"junge"	"-"	432
"34333"	6	"filler"	17	"-"	"8"	"Politiker"	"-"	429
"34334"	6	"filler"	17	"-"	"9"	"gefordert,"	"-"	404
"34335"	6	"filler"	17	"-"	"10"	"als"	"-"	412
"34336"	6	"filler"	17	"-"	"11"	"die"	"-"	437
"34337"	6	"filler"	17	"-"	"12"	"Rede"	"-"	429
"34338"	6	"filler"	17	"-"	"13"	"zu"	"-"	381
"34339"	6	"filler"	17	"-"	"14"	"Ende"	"-"	393
"34340"	6	"filler"	17	"-"	"15"	"war."	"-"	384
"34341"	6	"filler"	17	"-"	"?"	"Y"	"0"	3373
"34342"	6	"LKrep"	15	"d"	"0"	"Weil"	"-"	447
"34343"	6	"LKrep"	15	"d"	"1"	"der"	"-"	425
"34344"	6	"LKrep"	15	"d"	"2"	"Gefängnisdirektor"	"-"	1027
"34345"	6	"LKrep"	15	"d"	"3"	"den_Hafturlaub"	"-"	732
"34346"	6	"LKrep"	15	"d"	"4"	"genehmigte,"	"subordverb"	570
"34347"	6	"LKrep"	15	"d"	"5"	"hat"	"-"	497
"34348"	6	"LKrep"	15	"d"	"6"	"Stefan_Bauer"	"npsubj"	825
"34349"	6	"LKrep"	15	"d"	"7"	"nach"	"p"	505
"34350"	6	"LKrep"	15	"d"	"8"	"vorschriftsmäßigem_Befragen"	"pp1"	990
"34351"	6	"LKrep"	15	"d"	"9"	"des_direkten_Vorgesetzten"	"pp2"	1377
"34352"	6	"LKrep"	15	"d"	"10"	"dem_harmlosen_Häftling"	"npdat"	950
"34353"	6	"LKrep"	15	"d"	"11"	"des_kleinen_Gefängnisses"	"npgen"	1327
"34354"	6	"LKrep"	15	"d"	"12"	"den_Ausgang"	"npacc"	756
"34355"	6	"LKrep"	15	"d"	"13"	"erlaubt,"	"verb"	467
"34356"	6	"LKrep"	15	"d"	"14"	"und"	"verb1"	433
"34357"	6	"LKrep"	15	"d"	"15"	"so"	"verb2"	64
"34358"	6	"LKrep"	15	"d"	"16"	"den_Besuch"	"verb3"	591
"34359"	6	"LKrep"	15	"d"	"17"	"ermöglicht."	"verb4"	427
"34360"	6	"filler"	8	"-"	"0"	"Als"	"-"	414
"34361"	6	"filler"	8	"-"	"1"	"der"	"-"	461
"34362"	6	"filler"	8	"-"	"2"	"Verteidigungsminister"	"-"	555
"34363"	6	"filler"	8	"-"	"3"	"des_kleinen_Alpenlands"	"-"	573
"34364"	6	"filler"	8	"-"	"4"	"die"	"-"	695
"34365"	6	"filler"	8	"-"	"5"	"Armee"	"-"	512
"34366"	6	"filler"	8	"-"	"6"	"inspizierte"	"-"	358
"34367"	6	"filler"	8	"-"	"7"	"und"	"-"	445
"34368"	6	"filler"	8	"-"	"8"	"weitgehende"	"-"	484
"34369"	6	"filler"	8	"-"	"9"	"Disziplinlosigkeit"	"-"	2032
"34370"	6	"filler"	8	"-"	"10"	"feststellte,"	"-"	408
"34371"	6	"filler"	8	"-"	"11"	"beschloss"	"-"	459
"34372"	6	"filler"	8	"-"	"12"	"er,"	"-"	375
"34373"	6	"filler"	8	"-"	"13"	"den_zuständigen_General"	"-"	687
"34374"	6	"filler"	8	"-"	"14"	"fristlos"	"-"	542
"34375"	6	"filler"	8	"-"	"15"	"zu"	"-"	361
"34376"	6	"filler"	8	"-"	"16"	"entlassen."	"-"	316
"34377"	6	"filler"	8	"-"	"?"	"N"	"1"	3480
"34378"	6	"filler"	15	"-"	"0"	"Dass"	"-"	466
"34379"	6	"filler"	15	"-"	"1"	"der_Staatsanwalt"	"-"	916
"34380"	6	"filler"	15	"-"	"2"	"den_Fall"	"-"	582
"34381"	6	"filler"	15	"-"	"3"	"bearbeitet,"	"-"	456
"34382"	6	"filler"	15	"-"	"4"	"hat"	"-"	392
"34383"	6	"filler"	15	"-"	"5"	"der_windige_Rechtsanwalt"	"-"	1061
"34384"	6	"filler"	15	"-"	"6"	"mitgeteilt,"	"-"	423
"34385"	6	"filler"	15	"-"	"7"	"bevor"	"-"	883
"34386"	6	"filler"	15	"-"	"8"	"der"	"-"	348
"34387"	6	"filler"	15	"-"	"9"	"Zeuge"	"-"	356
"34388"	6	"filler"	15	"-"	"10"	"angehört"	"-"	362
"34389"	6	"filler"	15	"-"	"11"	"wurde."	"-"	353
"34390"	6	"filler"	15	"-"	"?"	"N"	"1"	4275
"34391"	6	"LKrep"	7	"d"	"0"	"Als"	"-"	589
"34392"	6	"LKrep"	7	"d"	"1"	"der"	"-"	408
"34393"	6	"LKrep"	7	"d"	"2"	"Vertreter"	"-"	364
"34394"	6	"LKrep"	7	"d"	"3"	"den_Vertriebsplan"	"subordnp"	1265
"34395"	6	"LKrep"	7	"d"	"4"	"vorstellte,"	"subordverb"	383
"34396"	6	"LKrep"	7	"d"	"5"	"hat"	"-"	389
"34397"	6	"LKrep"	7	"d"	"6"	"Thomas_Schmidt"	"npsubj"	642
"34398"	6	"LKrep"	7	"d"	"7"	"nach"	"p"	403
"34399"	6	"LKrep"	7	"d"	"8"	"erfolgreicher_Widerlegung"	"pp1"	656
"34400"	6	"LKrep"	7	"d"	"9"	"des_unbegründeten_Einwands"	"pp2"	1492
"34401"	6	"LKrep"	7	"d"	"10"	"dem_ungeduldigen_Vorsitzenden"	"npdat"	1723
"34402"	6	"LKrep"	7	"d"	"11"	"des_großen_Konzerns"	"npgen"	1074
"34403"	6	"LKrep"	7	"d"	"12"	"den_Vertrag"	"npacc"	553
"34404"	6	"LKrep"	7	"d"	"13"	"gesichert,"	"verb"	402
"34405"	6	"LKrep"	7	"d"	"14"	"und"	"verb1"	375
"34406"	6	"LKrep"	7	"d"	"15"	"so"	"verb2"	336
"34407"	6	"LKrep"	7	"d"	"16"	"ein_Riesengeschäft"	"verb3"	330
"34408"	6	"LKrep"	7	"d"	"17"	"gemacht."	"verb4"	608
"34409"	6	"LKrep"	7	"d"	"?"	"Y"	"0"	4088
"34410"	6	"filler"	14	"-"	"0"	"Dass"	"-"	406
"34411"	6	"filler"	14	"-"	"1"	"der_Ausschuss"	"-"	584
"34412"	6	"filler"	14	"-"	"2"	"den_Bericht"	"-"	554
"34413"	6	"filler"	14	"-"	"3"	"verfasst,"	"-"	398
"34414"	6	"filler"	14	"-"	"4"	"hat"	"-"	434
"34415"	6	"filler"	14	"-"	"5"	"der_korrupte_Politiker"	"-"	794
"34416"	6	"filler"	14	"-"	"6"	"erklärt,"	"-"	596
"34417"	6	"filler"	14	"-"	"7"	"während"	"-"	384
"34418"	6	"filler"	14	"-"	"8"	"die"	"-"	389
"34419"	6	"filler"	14	"-"	"9"	"Pressekonferenz"	"-"	810
"34420"	6	"filler"	14	"-"	"10"	"stattfand."	"-"	439
"34421"	6	"filler"	14	"-"	"?"	"Y"	"1"	6817
"34422"	6	"filler"	44	"-"	"0"	"Der"	"-"	454
"34423"	6	"filler"	44	"-"	"1"	"Künstler"	"-"	487
"34424"	6	"filler"	44	"-"	"2"	"verpasst"	"-"	434
"34425"	6	"filler"	44	"-"	"3"	"den"	"-"	378
"34426"	6	"filler"	44	"-"	"4"	"Auftrag,"	"-"	339
"34427"	6	"filler"	44	"-"	"5"	"hat"	"-"	389
"34428"	6	"filler"	44	"-"	"6"	"der"	"-"	353
"34429"	6	"filler"	44	"-"	"7"	"ehrgeizige"	"-"	414
"34430"	6	"filler"	44	"-"	"8"	"Galerist"	"-"	358
"34431"	6	"filler"	44	"-"	"9"	"kritisiert,"	"-"	501
"34432"	6	"filler"	44	"-"	"10"	"während"	"-"	827
"34433"	6	"filler"	44	"-"	"11"	"er"	"-"	409
"34434"	6	"filler"	44	"-"	"12"	"die"	"-"	370
"34435"	6	"filler"	44	"-"	"13"	"neue"	"-"	362
"34436"	6	"filler"	44	"-"	"14"	"Ausstellung"	"-"	395
"34437"	6	"filler"	44	"-"	"15"	"vorbereitete."	"-"	406
"34438"	6	"LKrep"	23	"d"	"0"	"Nachdem"	"-"	358
"34439"	6	"LKrep"	23	"d"	"1"	"der"	"-"	422
"34440"	6	"LKrep"	23	"d"	"2"	"Passant"	"-"	380
"34441"	6	"LKrep"	23	"d"	"3"	"den_Sachverhalt"	"subordnp"	675
"34442"	6	"LKrep"	23	"d"	"4"	"schilderte,"	"subordverb"	394
"34443"	6	"LKrep"	23	"d"	"5"	"hat"	"-"	361
"34444"	6	"LKrep"	23	"d"	"6"	"Markus_Kaiser"	"npsubj"	742
"34445"	6	"LKrep"	23	"d"	"7"	"trotz"	"p"	377
"34446"	6	"LKrep"	23	"d"	"8"	"anfänglichem_Bestreiten"	"pp1"	556
"34447"	6	"LKrep"	23	"d"	"9"	"des_peinlichen_Vorfalls"	"-"	1040
"34448"	6	"LKrep"	23	"d"	"10"	"dem_jungen_Beamten"	"npdat"	832
"34449"	6	"LKrep"	23	"d"	"11"	"des_herbeigerufenen_Streifenwagens"	"npgen"	2185
"34450"	6	"LKrep"	23	"d"	"12"	"den_Ausweis"	"npacc"	625
"34451"	6	"LKrep"	23	"d"	"13"	"vorgezeigt,"	"verb"	419
"34452"	6	"LKrep"	23	"d"	"14"	"und"	"verb1"	450
"34453"	6	"LKrep"	23	"d"	"15"	"dann"	"verb2"	380
"34454"	6	"LKrep"	23	"d"	"16"	"eine_Blutprobe"	"verb3"	658
"34455"	6	"LKrep"	23	"d"	"17"	"abgegeben."	"verb4"	486
"34456"	6	"filler"	13	"-"	"0"	"Dass"	"-"	403
"34457"	6	"filler"	13	"-"	"1"	"der_Verdächtige"	"-"	743
"34458"	6	"filler"	13	"-"	"2"	"den_Sachverhalt"	"-"	852
"34459"	6	"filler"	13	"-"	"3"	"bestreitet,"	"-"	598
"34460"	6	"filler"	13	"-"	"4"	"hat"	"-"	529
"34461"	6	"filler"	13	"-"	"5"	"der_eifrige_Reporter"	"-"	682
"34462"	6	"filler"	13	"-"	"6"	"berichtet,"	"-"	442
"34463"	6	"filler"	13	"-"	"7"	"nachdem"	"-"	473
"34464"	6	"filler"	13	"-"	"8"	"er"	"-"	412
"34465"	6	"filler"	13	"-"	"9"	"mit"	"-"	504
"34466"	6	"filler"	13	"-"	"10"	"dem"	"-"	440
"34467"	6	"filler"	13	"-"	"11"	"Anwalt"	"-"	401
"34468"	6	"filler"	13	"-"	"12"	"gesprochen"	"-"	378
"34469"	6	"filler"	13	"-"	"13"	"hatte."	"-"	440
"34470"	6	"filler"	13	"-"	"?"	"Y"	"1"	3057
"34471"	6	"LKrep"	1	"b"	"0"	"Weil"	"-"	372
"34472"	6	"LKrep"	1	"b"	"1"	"der"	"-"	453
"34473"	6	"LKrep"	1	"b"	"2"	"Verkäufer"	"-"	419
"34474"	6	"LKrep"	1	"b"	"3"	"dem_arroganten_Händler"	"npdat"	1041
"34475"	6	"LKrep"	1	"b"	"4"	"des_vornehmen_Autohauses"	"npgen"	1339
"34476"	6	"LKrep"	1	"b"	"5"	"den_Mangel"	"subordnp"	840
"34477"	6	"LKrep"	1	"b"	"6"	"verheimlichte,"	"subordverb"	419
"34478"	6	"LKrep"	1	"b"	"7"	"hat"	"-"	416
"34479"	6	"LKrep"	1	"b"	"8"	"Peter_Mühlberger"	"npsubj"	795
"34480"	6	"LKrep"	1	"b"	"9"	"ohne"	"p"	363
"34481"	6	"LKrep"	1	"b"	"10"	"langes_Bedenken"	"pp1"	380
"34482"	6	"LKrep"	1	"b"	"11"	"des_problematischen_Sachverhalts"	"pp2"	1809
"34483"	6	"LKrep"	1	"b"	"12"	"den_Höchstpreis"	"npacc"	832
"34484"	6	"LKrep"	1	"b"	"13"	"geboten,"	"verb"	423
"34485"	6	"LKrep"	1	"b"	"14"	"und"	"verb1"	829
"34486"	6	"LKrep"	1	"b"	"15"	"so"	"verb2"	367
"34487"	6	"LKrep"	1	"b"	"16"	"einen_Verlust"	"verb3"	528
"34488"	6	"LKrep"	1	"b"	"17"	"gemacht."	"verb4"	383
"34489"	6	"LKrep"	1	"b"	"?"	"Y"	"1"	3208
"34490"	6	"filler"	28	"-"	"0"	"Durch"	"-"	423
"34491"	6	"filler"	28	"-"	"1"	"gezieltes"	"-"	637
"34492"	6	"filler"	28	"-"	"2"	"Abfeuern"	"-"	654
"34493"	6	"filler"	28	"-"	"3"	"seines"	"-"	451
"34494"	6	"filler"	28	"-"	"4"	"bewährten_Gewehrs"	"-"	2866
"34495"	6	"filler"	28	"-"	"5"	"erlegte"	"-"	551
"34496"	6	"filler"	28	"-"	"6"	"der_greise_Jäger"	"-"	1523
"34497"	6	"filler"	28	"-"	"7"	"im_umzäunten_Gehege"	"-"	2066
"34498"	6	"filler"	28	"-"	"8"	"eine"	"-"	1213
"34499"	6	"filler"	28	"-"	"9"	"ganze_Herde"	"-"	1177
"34500"	6	"filler"	28	"-"	"10"	"von_gutgewachsenen_Hirschen,"	"-"	1425
"34501"	6	"filler"	28	"-"	"11"	"was"	"-"	506
"34502"	6	"filler"	28	"-"	"12"	"dem"	"-"	406
"34503"	6	"filler"	28	"-"	"13"	"Gutsbesitzer"	"-"	835
"34504"	6	"filler"	28	"-"	"14"	"durchaus"	"-"	598
"34505"	6	"filler"	28	"-"	"15"	"nicht"	"-"	495
"34506"	6	"filler"	28	"-"	"16"	"ungelegen"	"-"	818
"34507"	6	"filler"	28	"-"	"17"	"kam."	"-"	500
"34508"	6	"filler"	10	"-"	"0"	"Weil"	"-"	395
"34509"	6	"filler"	10	"-"	"1"	"ihm"	"-"	403
"34510"	6	"filler"	10	"-"	"2"	"der"	"-"	417
"34511"	6	"filler"	10	"-"	"3"	"Strand"	"-"	534
"34512"	6	"filler"	10	"-"	"4"	"überhaupt"	"-"	447
"34513"	6	"filler"	10	"-"	"5"	"nicht"	"-"	477
"34514"	6	"filler"	10	"-"	"6"	"gefiel,"	"-"	475
"34515"	6	"filler"	10	"-"	"7"	"das_Hotel"	"-"	400
"34516"	6	"filler"	10	"-"	"8"	"und"	"-"	425
"34517"	6	"filler"	10	"-"	"9"	"das_Essen"	"-"	509
"34518"	6	"filler"	10	"-"	"10"	"äußerst"	"-"	461
"34519"	6	"filler"	10	"-"	"11"	"miserabel"	"-"	564
"34520"	6	"filler"	10	"-"	"12"	"waren,"	"-"	431
"34521"	6	"filler"	10	"-"	"13"	"und"	"-"	456
"34522"	6	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	932
"34523"	6	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	1219
"34524"	6	"filler"	10	"-"	"16"	"ablehnte,"	"-"	430
"34525"	6	"filler"	10	"-"	"17"	"beschloss"	"-"	400
"34526"	6	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	361
"34527"	6	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	1077
"34528"	6	"filler"	10	"-"	"20"	"zu"	"-"	450
"34529"	6	"filler"	10	"-"	"21"	"verklagen."	"-"	372
"34530"	6	"filler"	10	"-"	"?"	"N"	"1"	3208
"34531"	6	"filler"	37	"-"	"0"	"Dass"	"-"	280
"34532"	6	"filler"	37	"-"	"1"	"der"	"-"	409
"34533"	6	"filler"	37	"-"	"2"	"Richter"	"-"	445
"34534"	6	"filler"	37	"-"	"3"	"den"	"-"	375
"34535"	6	"filler"	37	"-"	"4"	"Urteilsspruch"	"-"	384
"34536"	6	"filler"	37	"-"	"5"	"fällt,"	"-"	462
"34537"	6	"filler"	37	"-"	"6"	"hat"	"-"	392
"34538"	6	"filler"	37	"-"	"7"	"der"	"-"	462
