subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
001	2	34	1573	2	20	32	0	0	tt	46	NA	NA
001	2	34	267	3	32	49	0	0	ff	46	NA	NA
001	2	34	3491	3	32	49	0	0	fp	46	NA	NA
001	2	34	3491	3	32	49	0	0	rp	46	NA	NA
001	2	34	0	3	32	49	0	0	pr	46	NA	NA
001	2	34	3491	3	32	49	0	0	rb	46	NA	NA
001	2	34	3404	3	32	49	0	0	rr	46	NA	NA
001	2	34	6895	3	32	49	0	0	tt	46	NA	NA
001	2	34	406	4	49	57	0	0	ff	46	NA	NA
001	2	34	406	4	49	57	0	0	fp	46	NA	NA
001	2	34	406	4	49	57	0	0	rp	46	NA	NA
001	2	34	0	4	49	57	0	0	pr	46	NA	NA
001	2	34	406	4	49	57	0	0	rb	46	NA	NA
001	2	34	165	4	49	57	0	0	rr	46	NA	NA
001	2	34	571	4	49	57	0	0	tt	46	NA	NA
001	2	34	222	5	57	69	0	0	ff	46	NA	NA
001	2	34	222	5	57	69	0	0	fp	46	NA	NA
001	2	34	222	5	57	69	0	0	rp	46	NA	NA
001	2	34	0	5	57	69	0	0	pr	46	NA	NA
001	2	34	222	5	57	69	0	0	rb	46	NA	NA
001	2	34	533	5	57	69	0	0	rr	46	NA	NA
001	2	34	755	5	57	69	0	0	tt	46	NA	NA
001	2	34	212	6	69	93	0	0	ff	46	NA	NA
001	2	34	491	6	69	93	0	0	fp	46	NA	NA
001	2	34	5615	6	69	93	0	0	rp	46	NA	NA
001	2	34	1	6	69	93	0	0	pr	46	NA	NA
001	2	34	491	6	69	93	0	0	rb	46	NA	NA
001	2	34	NA	6	69	93	0	0	rr	46	NA	NA
001	2	34	491	6	69	93	0	0	tt	46	NA	NA
001	3	43	567	1	0	12	0	0	ff	60	NA	NA
001	3	43	567	1	0	12	0	0	fp	60	NA	NA
001	3	43	567	1	0	12	0	0	rp	60	NA	NA
001	3	43	0	1	0	12	0	0	pr	60	NA	NA
001	3	43	567	1	0	12	0	0	rb	60	NA	NA
001	3	43	2363	1	0	12	0	0	rr	60	NA	NA
001	3	43	2930	1	0	12	0	0	tt	60	NA	NA
001	3	43	232	2	12	25	0	0	ff	60	NA	NA
001	3	43	475	2	12	25	0	0	fp	60	NA	NA
001	3	43	475	2	12	25	0	0	rp	60	NA	NA
001	3	43	0	2	12	25	0	0	pr	60	NA	NA
001	3	43	475	2	12	25	0	0	rb	60	NA	NA
001	3	43	858	2	12	25	0	0	rr	60	NA	NA
001	3	43	1333	2	12	25	0	0	tt	60	NA	NA
001	3	43	235	3	25	49	0	0	ff	60	NA	NA
001	3	43	1164	3	25	49	0	0	fp	60	NA	NA
001	3	43	1164	3	25	49	0	0	rp	60	NA	NA
001	3	43	0	3	25	49	0	0	pr	60	NA	NA
001	3	43	1164	3	25	49	0	0	rb	60	NA	NA
001	3	43	3500	3	25	49	0	0	rr	60	NA	NA
001	3	43	4664	3	25	49	0	0	tt	60	NA	NA
001	3	43	392	4	49	59	0	0	ff	60	NA	NA
001	3	43	392	4	49	59	0	0	fp	60	NA	NA
001	3	43	3568	4	49	59	0	0	rp	60	NA	NA
001	3	43	1	4	49	59	0	0	pr	60	NA	NA
001	3	43	723	4	49	59	0	0	rb	60	NA	NA
001	3	43	1251	4	49	59	0	0	rr	60	NA	NA
001	3	43	1643	4	49	59	0	0	tt	60	NA	NA
001	3	43	200	5	59	74	0	0	ff	60	NA	NA
001	3	43	384	5	59	74	0	0	fp	60	NA	NA
001	3	43	384	5	59	74	0	0	rp	60	NA	NA
001	3	43	0	5	59	74	0	0	pr	60	NA	NA
001	3	43	384	5	59	74	0	0	rb	60	NA	NA
001	3	43	1903	5	59	74	0	0	rr	60	NA	NA
001	3	43	2287	5	59	74	0	0	tt	60	NA	NA
001	3	43	152	6	74	100	0	0	ff	60	NA	NA
001	3	43	1299	6	74	100	0	0	fp	60	NA	NA
001	3	43	8446	6	74	100	0	0	rp	60	NA	NA
001	3	43	1	6	74	100	0	0	pr	60	NA	NA
001	3	43	1541	6	74	100	0	0	rb	60	NA	NA
001	3	43	242	6	74	100	0	0	rr	60	NA	NA
001	3	43	1541	6	74	100	0	0	tt	60	NA	NA
001	6	38	189	1	0	20	0	0	ff	16	NA	NA
001	6	38	830	1	0	20	0	0	fp	16	NA	NA
001	6	38	830	1	0	20	0	0	rp	16	NA	NA
001	6	38	0	1	0	20	0	0	pr	16	NA	NA
001	6	38	830	1	0	20	0	0	rb	16	NA	NA
001	6	38	1108	1	0	20	0	0	rr	16	NA	NA
001	6	38	1938	1	0	20	0	0	tt	16	NA	NA
001	6	38	405	2	20	35	0	0	ff	16	NA	NA
001	6	38	405	2	20	35	0	0	fp	16	NA	NA
001	6	38	1834	2	20	35	0	0	rp	16	NA	NA
001	6	38	1	2	20	35	0	0	pr	16	NA	NA
001	6	38	726	2	20	35	0	0	rb	16	NA	NA
001	6	38	321	2	20	35	0	0	rr	16	NA	NA
001	6	38	726	2	20	35	0	0	tt	16	NA	NA
001	6	38	248	3	35	51	0	0	ff	16	NA	NA
001	6	38	480	3	35	51	0	0	fp	16	NA	NA
001	6	38	480	3	35	51	0	0	rp	16	NA	NA
001	6	38	0	3	35	51	0	0	pr	16	NA	NA
001	6	38	480	3	35	51	0	0	rb	16	NA	NA
001	6	38	432	3	35	51	0	0	rr	16	NA	NA
001	6	38	912	3	35	51	0	0	tt	16	NA	NA
001	6	38	254	4	51	68	0	0	ff	16	NA	NA
001	6	38	254	4	51	68	0	0	fp	16	NA	NA
001	6	38	944	4	51	68	0	0	rp	16	NA	NA
001	6	38	1	4	51	68	0	0	pr	16	NA	NA
001	6	38	512	4	51	68	0	0	rb	16	NA	NA
001	6	38	1064	4	51	68	0	0	rr	16	NA	NA
001	6	38	1318	4	51	68	0	0	tt	16	NA	NA
001	6	38	361	5	68	82	0	0	ff	16	NA	NA
001	6	38	570	5	68	82	0	0	fp	16	NA	NA
001	6	38	570	5	68	82	0	0	rp	16	NA	NA
001	6	38	0	5	68	82	0	0	pr	16	NA	NA
001	6	38	570	5	68	82	0	0	rb	16	NA	NA
001	6	38	NA	5	68	82	0	0	rr	16	NA	NA
001	6	38	570	5	68	82	0	0	tt	16	NA	NA
001	6	38	254	6	82	101	0	0	ff	16	NA	NA
001	6	38	2656	6	82	101	0	0	fp	16	NA	NA
001	6	38	3462	6	82	101	0	0	rp	16	NA	NA
001	6	38	1	6	82	101	0	0	pr	16	NA	NA
001	6	38	2656	6	82	101	0	0	rb	16	NA	NA
001	6	38	NA	6	82	101	0	0	rr	16	NA	NA
001	6	38	2656	6	82	101	0	0	tt	16	NA	NA
001	2	2	361	1	0	18	0	0	ff	9	NA	NA
001	2	2	839	1	0	18	0	0	fp	9	NA	NA
001	2	2	NA	1	0	18	0	0	rp	9	NA	NA
001	2	2	NA	1	0	18	0	0	pr	9	NA	NA
001	2	2	NA	1	0	18	0	0	rb	9	NA	NA
001	2	2	937	1	0	18	0	0	rr	9	NA	NA
001	2	2	1776	1	0	18	0	0	tt	9	NA	NA
001	2	2	132	2	18	32	0	0	ff	9	NA	NA
001	2	2	132	2	18	32	0	0	fp	9	NA	NA
001	2	2	2033	2	18	32	0	0	rp	9	NA	NA
001	2	2	1	2	18	32	0	0	pr	9	NA	NA
001	2	2	808	2	18	32	0	0	rb	9	NA	NA
001	2	2	676	2	18	32	0	0	rr	9	NA	NA
001	2	2	808	2	18	32	0	0	tt	9	NA	NA
001	2	2	184	3	32	54	0	0	ff	9	NA	NA
001	2	2	826	3	32	54	0	0	fp	9	NA	NA
001	2	2	826	3	32	54	0	0	rp	9	NA	NA
001	2	2	0	3	32	54	0	0	pr	9	NA	NA
001	2	2	826	3	32	54	0	0	rb	9	NA	NA
001	2	2	NA	3	32	54	0	0	rr	9	NA	NA
001	2	2	826	3	32	54	0	0	tt	9	NA	NA
001	2	2	247	4	54	62	0	0	ff	9	NA	NA
001	2	2	247	4	54	62	0	0	fp	9	NA	NA
001	2	2	247	4	54	62	0	0	rp	9	NA	NA
001	2	2	0	4	54	62	0	0	pr	9	NA	NA
001	2	2	247	4	54	62	0	0	rb	9	NA	NA
001	2	2	NA	4	54	62	0	0	rr	9	NA	NA
001	2	2	247	4	54	62	0	0	tt	9	NA	NA
001	2	2	201	5	62	75	0	0	ff	9	NA	NA
001	2	2	396	5	62	75	0	0	fp	9	NA	NA
001	2	2	396	5	62	75	0	0	rp	9	NA	NA
001	2	2	0	5	62	75	0	0	pr	9	NA	NA
001	2	2	396	5	62	75	0	0	rb	9	NA	NA
001	2	2	367	5	62	75	0	0	rr	9	NA	NA
001	2	2	763	5	62	75	0	0	tt	9	NA	NA
001	2	2	237	6	75	94	0	0	ff	9	NA	NA
001	2	2	891	6	75	94	0	0	fp	9	NA	NA
001	2	2	2068	6	75	94	0	0	rp	9	NA	NA
001	2	2	1	6	75	94	0	0	pr	9	NA	NA
001	2	2	1150	6	75	94	0	0	rb	9	NA	NA
001	2	2	259	6	75	94	0	0	rr	9	NA	NA
001	2	2	1150	6	75	94	0	0	tt	9	NA	NA
001	4	4	340	1	0	24	0	0	ff	61	NA	NA
001	4	4	1368	1	0	24	0	0	fp	61	NA	NA
001	4	4	1368	1	0	24	0	0	rp	61	NA	NA
001	4	4	0	1	0	24	0	0	pr	61	NA	NA
001	4	4	1368	1	0	24	0	0	rb	61	NA	NA
001	4	4	NA	1	0	24	0	0	rr	61	NA	NA
001	4	4	1368	1	0	24	0	0	tt	61	NA	NA
001	4	4	236	2	24	40	0	0	ff	61	NA	NA
001	4	4	445	2	24	40	0	0	fp	61	NA	NA
001	4	4	445	2	24	40	0	0	rp	61	NA	NA
001	4	4	0	2	24	40	0	0	pr	61	NA	NA
001	4	4	445	2	24	40	0	0	rb	61	NA	NA
001	4	4	NA	2	24	40	0	0	rr	61	NA	NA
001	4	4	445	2	24	40	0	0	tt	61	NA	NA
001	4	4	210	3	40	65	0	0	ff	61	NA	NA
001	4	4	514	3	40	65	0	0	fp	61	NA	NA
001	4	4	514	3	40	65	0	0	rp	61	NA	NA
001	4	4	0	3	40	65	0	0	pr	61	NA	NA
001	4	4	514	3	40	65	0	0	rb	61	NA	NA
001	4	4	423	3	40	65	0	0	rr	61	NA	NA
001	4	4	937	3	40	65	0	0	tt	61	NA	NA
001	4	4	213	4	65	75	0	0	ff	61	NA	NA
001	4	4	213	4	65	75	0	0	fp	61	NA	NA
001	4	4	213	4	65	75	0	0	rp	61	NA	NA
001	4	4	0	4	65	75	0	0	pr	61	NA	NA
001	4	4	213	4	65	75	0	0	rb	61	NA	NA
001	4	4	833	4	65	75	0	0	rr	61	NA	NA
001	4	4	1046	4	65	75	0	0	tt	61	NA	NA
001	4	4	345	5	75	88	0	0	ff	61	NA	NA
001	4	4	345	5	75	88	0	0	fp	61	NA	NA
001	4	4	345	5	75	88	0	0	rp	61	NA	NA
001	4	4	0	5	75	88	0	0	pr	61	NA	NA
001	4	4	345	5	75	88	0	0	rb	61	NA	NA
001	4	4	385	5	75	88	0	0	rr	61	NA	NA
001	4	4	730	5	75	88	0	0	tt	61	NA	NA
001	4	4	176	6	88	116	0	0	ff	61	NA	NA
001	4	4	279	6	88	116	0	0	fp	61	NA	NA
001	4	4	1920	6	88	116	0	0	rp	61	NA	NA
001	4	4	1	6	88	116	0	0	pr	61	NA	NA
001	4	4	279	6	88	116	0	0	rb	61	NA	NA
001	4	4	NA	6	88	116	0	0	rr	61	NA	NA
001	4	4	279	6	88	116	0	0	tt	61	NA	NA
001	7	31	237	1	0	15	0	0	ff	47	NA	NA
001	7	31	1002	1	0	15	0	0	fp	47	NA	NA
001	7	31	1002	1	0	15	0	0	rp	47	NA	NA
001	7	31	0	1	0	15	0	0	pr	47	NA	NA
001	7	31	1002	1	0	15	0	0	rb	47	NA	NA
001	7	31	NA	1	0	15	0	0	rr	47	NA	NA
001	7	31	1002	1	0	15	0	0	tt	47	NA	NA
001	7	31	293	2	15	31	0	0	ff	47	NA	NA
001	7	31	293	2	15	31	0	0	fp	47	NA	NA
001	7	31	293	2	15	31	0	0	rp	47	NA	NA
001	7	31	0	2	15	31	0	0	pr	47	NA	NA
001	7	31	293	2	15	31	0	0	rb	47	NA	NA
001	7	31	NA	2	15	31	0	0	rr	47	NA	NA
001	7	31	293	2	15	31	0	0	tt	47	NA	NA
001	7	31	180	3	31	54	0	0	ff	47	NA	NA
001	7	31	710	3	31	54	0	0	fp	47	NA	NA
001	7	31	710	3	31	54	0	0	rp	47	NA	NA
001	7	31	0	3	31	54	0	0	pr	47	NA	NA
001	7	31	710	3	31	54	0	0	rb	47	NA	NA
001	7	31	1423	3	31	54	0	0	rr	47	NA	NA
001	7	31	2133	3	31	54	0	0	tt	47	NA	NA
001	7	31	93	4	54	78	0	0	ff	47	NA	NA
001	7	31	1266	4	54	78	0	0	fp	47	NA	NA
001	7	31	1266	4	54	78	0	0	rp	47	NA	NA
001	7	31	0	4	54	78	0	0	pr	47	NA	NA
001	7	31	1266	4	54	78	0	0	rb	47	NA	NA
001	7	31	163	4	54	78	0	0	rr	47	NA	NA
001	7	31	1429	4	54	78	0	0	tt	47	NA	NA
001	7	31	163	5	78	92	0	0	ff	47	NA	NA
001	7	31	163	5	78	92	0	0	fp	47	NA	NA
001	7	31	163	5	78	92	0	0	rp	47	NA	NA
001	7	31	0	5	78	92	0	0	pr	47	NA	NA
001	7	31	163	5	78	92	0	0	rb	47	NA	NA
001	7	31	270	5	78	92	0	0	rr	47	NA	NA
001	7	31	433	5	78	92	0	0	tt	47	NA	NA
001	7	31	278	6	92	118	0	0	ff	47	NA	NA
001	7	31	624	6	92	118	0	0	fp	47	NA	NA
001	7	31	2480	6	92	118	0	0	rp	47	NA	NA
001	7	31	1	6	92	118	0	0	pr	47	NA	NA
001	7	31	624	6	92	118	0	0	rb	47	NA	NA
001	7	31	NA	6	92	118	0	0	rr	47	NA	NA
001	7	31	624	6	92	118	0	0	tt	47	NA	NA
001	4	28	168	1	0	16	0	0	ff	5	NA	NA
001	4	28	1512	1	0	16	0	0	fp	5	NA	NA
001	4	28	1512	1	0	16	0	0	rp	5	NA	NA
001	4	28	0	1	0	16	0	0	pr	5	NA	NA
001	4	28	1512	1	0	16	0	0	rb	5	NA	NA
001	4	28	856	1	0	16	0	0	rr	5	NA	NA
001	4	28	2368	1	0	16	0	0	tt	5	NA	NA
001	4	28	267	2	16	32	0	0	ff	5	NA	NA
001	4	28	364	2	16	32	0	0	fp	5	NA	NA
001	4	28	364	2	16	32	0	0	rp	5	NA	NA
001	4	28	0	2	16	32	0	0	pr	5	NA	NA
001	4	28	364	2	16	32	0	0	rb	5	NA	NA
001	4	28	NA	2	16	32	0	0	rr	5	NA	NA
001	4	28	364	2	16	32	0	0	tt	5	NA	NA
001	4	28	261	3	32	59	0	0	ff	5	NA	NA
001	4	28	1485	3	32	59	0	0	fp	5	NA	NA
001	4	28	1485	3	32	59	0	0	rp	5	NA	NA
001	4	28	0	3	32	59	0	0	pr	5	NA	NA
001	4	28	1485	3	32	59	0	0	rb	5	NA	NA
001	4	28	203	3	32	59	0	0	rr	5	NA	NA
001	4	28	1688	3	32	59	0	0	tt	5	NA	NA
001	4	28	432	4	59	66	0	0	ff	5	NA	NA
001	4	28	432	4	59	66	0	0	fp	5	NA	NA
001	4	28	NA	4	59	66	0	0	rp	5	NA	NA
001	4	28	NA	4	59	66	0	0	pr	5	NA	NA
001	4	28	NA	4	59	66	0	0	rb	5	NA	NA
001	4	28	NA	4	59	66	0	0	rr	5	NA	NA
001	4	28	432	4	59	66	0	0	tt	5	NA	NA
001	4	28	256	5	66	79	0	0	ff	5	NA	NA
001	4	28	782	5	66	79	0	0	fp	5	NA	NA
001	4	28	1678	5	66	79	0	0	rp	5	NA	NA
001	4	28	1	5	66	79	0	0	pr	5	NA	NA
001	4	28	1246	5	66	79	0	0	rb	5	NA	NA
001	4	28	464	5	66	79	0	0	rr	5	NA	NA
001	4	28	1246	5	66	79	0	0	tt	5	NA	NA
001	4	28	273	6	79	110	0	0	ff	5	NA	NA
001	4	28	1995	6	79	110	0	0	fp	5	NA	NA
001	4	28	3054	6	79	110	0	0	rp	5	NA	NA
001	4	28	1	6	79	110	0	0	pr	5	NA	NA
001	4	28	1995	6	79	110	0	0	rb	5	NA	NA
001	4	28	NA	6	79	110	0	0	rr	5	NA	NA
001	4	28	1995	6	79	110	0	0	tt	5	NA	NA
001	3	27	150	1	0	19	0	0	ff	18	NA	NA
001	3	27	1847	1	0	19	0	0	fp	18	NA	NA
001	3	27	1847	1	0	19	0	0	rp	18	NA	NA
001	3	27	0	1	0	19	0	0	pr	18	NA	NA
001	3	27	1847	1	0	19	0	0	rb	18	NA	NA
001	3	27	318	1	0	19	0	0	rr	18	NA	NA
001	3	27	2165	1	0	19	0	0	tt	18	NA	NA
001	3	27	318	2	19	33	0	0	ff	18	NA	NA
001	3	27	520	2	19	33	0	0	fp	18	NA	NA
001	3	27	520	2	19	33	0	0	rp	18	NA	NA
001	3	27	0	2	19	33	0	0	pr	18	NA	NA
001	3	27	520	2	19	33	0	0	rb	18	NA	NA
001	3	27	NA	2	19	33	0	0	rr	18	NA	NA
001	3	27	520	2	19	33	0	0	tt	18	NA	NA
001	3	27	266	3	33	47	0	0	ff	18	NA	NA
001	3	27	434	3	33	47	0	0	fp	18	NA	NA
001	3	27	434	3	33	47	0	0	rp	18	NA	NA
001	3	27	0	3	33	47	0	0	pr	18	NA	NA
001	3	27	434	3	33	47	0	0	rb	18	NA	NA
001	3	27	627	3	33	47	0	0	rr	18	NA	NA
001	3	27	1061	3	33	47	0	0	tt	18	NA	NA
001	3	27	411	4	47	58	0	0	ff	18	NA	NA
001	3	27	519	4	47	58	0	0	fp	18	NA	NA
001	3	27	1886	4	47	58	0	0	rp	18	NA	NA
001	3	27	1	4	47	58	0	0	pr	18	NA	NA
001	3	27	1259	4	47	58	0	0	rb	18	NA	NA
001	3	27	740	4	47	58	0	0	rr	18	NA	NA
001	3	27	1259	4	47	58	0	0	tt	18	NA	NA
001	3	27	222	5	58	73	0	0	ff	18	NA	NA
001	3	27	485	5	58	73	0	0	fp	18	NA	NA
001	3	27	485	5	58	73	0	0	rp	18	NA	NA
001	3	27	0	5	58	73	0	0	pr	18	NA	NA
001	3	27	485	5	58	73	0	0	rb	18	NA	NA
001	3	27	3542	5	58	73	0	0	rr	18	NA	NA
001	3	27	4027	5	58	73	0	0	tt	18	NA	NA
001	3	27	118	6	73	94	0	0	ff	18	NA	NA
001	3	27	955	6	73	94	0	0	fp	18	NA	NA
001	3	27	4815	6	73	94	0	0	rp	18	NA	NA
001	3	27	1	6	73	94	0	0	pr	18	NA	NA
001	3	27	955	6	73	94	0	0	rb	18	NA	NA
001	3	27	NA	6	73	94	0	0	rr	18	NA	NA
001	3	27	955	6	73	94	0	0	tt	18	NA	NA
001	5	45	285	1	0	18	0	0	ff	33	NA	NA
001	5	45	749	1	0	18	0	0	fp	33	NA	NA
001	5	45	749	1	0	18	0	0	rp	33	NA	NA
001	5	45	0	1	0	18	0	0	pr	33	NA	NA
001	5	45	749	1	0	18	0	0	rb	33	NA	NA
001	5	45	605	1	0	18	0	0	rr	33	NA	NA
001	5	45	1354	1	0	18	0	0	tt	33	NA	NA
001	5	45	336	2	18	30	0	0	ff	33	NA	NA
001	5	45	1210	2	18	30	0	0	fp	33	NA	NA
001	5	45	1210	2	18	30	0	0	rp	33	NA	NA
001	5	45	0	2	18	30	0	0	pr	33	NA	NA
001	5	45	1210	2	18	30	0	0	rb	33	NA	NA
001	5	45	310	2	18	30	0	0	rr	33	NA	NA
001	5	45	1520	2	18	30	0	0	tt	33	NA	NA
001	5	45	289	3	30	48	0	0	ff	33	NA	NA
001	5	45	1359	3	30	48	0	0	fp	33	NA	NA
001	5	45	1359	3	30	48	0	0	rp	33	NA	NA
001	5	45	0	3	30	48	0	0	pr	33	NA	NA
001	5	45	1359	3	30	48	0	0	rb	33	NA	NA
001	5	45	860	3	30	48	0	0	rr	33	NA	NA
001	5	45	2219	3	30	48	0	0	tt	33	NA	NA
001	5	45	188	4	48	64	0	0	ff	33	NA	NA
001	5	45	736	4	48	64	0	0	fp	33	NA	NA
001	5	45	1673	4	48	64	0	0	rp	33	NA	NA
001	5	45	1	4	48	64	0	0	pr	33	NA	NA
001	5	45	1063	4	48	64	0	0	rb	33	NA	NA
001	5	45	818	4	48	64	0	0	rr	33	NA	NA
001	5	45	1554	4	48	64	0	0	tt	33	NA	NA
001	5	45	219	5	64	78	0	0	ff	33	NA	NA
001	5	45	219	5	64	78	0	0	fp	33	NA	NA
001	5	45	449	5	64	78	0	0	rp	33	NA	NA
001	5	45	1	5	64	78	0	0	pr	33	NA	NA
001	5	45	219	5	64	78	0	0	rb	33	NA	NA
001	5	45	913	5	64	78	0	0	rr	33	NA	NA
001	5	45	1132	5	64	78	0	0	tt	33	NA	NA
001	5	45	212	6	78	104	0	0	ff	33	NA	NA
001	5	45	1008	6	78	104	0	0	fp	33	NA	NA
001	5	45	3557	6	78	104	0	0	rp	33	NA	NA
001	5	45	1	6	78	104	0	0	pr	33	NA	NA
001	5	45	1218	6	78	104	0	0	rb	33	NA	NA
001	5	45	210	6	78	104	0	0	rr	33	NA	NA
001	5	45	1218	6	78	104	0	0	tt	33	NA	NA
001	7	39	198	1	0	19	0	0	ff	59	NA	NA
001	7	39	580	1	0	19	0	0	fp	59	NA	NA
001	7	39	580	1	0	19	0	0	rp	59	NA	NA
001	7	39	0	1	0	19	0	0	pr	59	NA	NA
001	7	39	580	1	0	19	0	0	rb	59	NA	NA
001	7	39	NA	1	0	19	0	0	rr	59	NA	NA
001	7	39	580	1	0	19	0	0	tt	59	NA	NA
001	7	39	191	2	19	31	0	0	ff	59	NA	NA
001	7	39	437	2	19	31	0	0	fp	59	NA	NA
001	7	39	437	2	19	31	0	0	rp	59	NA	NA
001	7	39	0	2	19	31	0	0	pr	59	NA	NA
001	7	39	437	2	19	31	0	0	rb	59	NA	NA
001	7	39	NA	2	19	31	0	0	rr	59	NA	NA
001	7	39	437	2	19	31	0	0	tt	59	NA	NA
001	7	39	218	3	31	48	0	0	ff	59	NA	NA
001	7	39	698	3	31	48	0	0	fp	59	NA	NA
001	7	39	698	3	31	48	0	0	rp	59	NA	NA
001	7	39	0	3	31	48	0	0	pr	59	NA	NA
001	7	39	698	3	31	48	0	0	rb	59	NA	NA
001	7	39	NA	3	31	48	0	0	rr	59	NA	NA
001	7	39	698	3	31	48	0	0	tt	59	NA	NA
001	7	39	205	4	48	68	0	0	ff	59	NA	NA
001	7	39	547	4	48	68	0	0	fp	59	NA	NA
001	7	39	547	4	48	68	0	0	rp	59	NA	NA
001	7	39	0	4	48	68	0	0	pr	59	NA	NA
001	7	39	547	4	48	68	0	0	rb	59	NA	NA
001	7	39	NA	4	48	68	0	0	rr	59	NA	NA
001	7	39	547	4	48	68	0	0	tt	59	NA	NA
001	7	39	179	5	68	82	0	0	ff	59	NA	NA
001	7	39	179	5	68	82	0	0	fp	59	NA	NA
001	7	39	179	5	68	82	0	0	rp	59	NA	NA
001	7	39	0	5	68	82	0	0	pr	59	NA	NA
001	7	39	179	5	68	82	0	0	rb	59	NA	NA
001	7	39	NA	5	68	82	0	0	rr	59	NA	NA
001	7	39	179	5	68	82	0	0	tt	59	NA	NA
001	7	39	134	6	82	104	0	0	ff	59	NA	NA
001	7	39	365	6	82	104	0	0	fp	59	NA	NA
001	7	39	365	6	82	104	0	0	rp	59	NA	NA
001	7	39	0	6	82	104	0	0	pr	59	NA	NA
001	7	39	365	6	82	104	0	0	rb	59	NA	NA
001	7	39	NA	6	82	104	0	0	rr	59	NA	NA
001	7	39	365	6	82	104	0	0	tt	59	NA	NA
001	4	20	164	1	0	24	0	0	ff	48	NA	NA
001	4	20	822	1	0	24	0	0	fp	48	NA	NA
001	4	20	822	1	0	24	0	0	rp	48	NA	NA
001	4	20	0	1	0	24	0	0	pr	48	NA	NA
001	4	20	822	1	0	24	0	0	rb	48	NA	NA
001	4	20	NA	1	0	24	0	0	rr	48	NA	NA
001	4	20	822	1	0	24	0	0	tt	48	NA	NA
001	4	20	310	2	24	37	0	0	ff	48	NA	NA
001	4	20	310	2	24	37	0	0	fp	48	NA	NA
001	4	20	310	2	24	37	0	0	rp	48	NA	NA
001	4	20	0	2	24	37	0	0	pr	48	NA	NA
001	4	20	310	2	24	37	0	0	rb	48	NA	NA
001	4	20	NA	2	24	37	0	0	rr	48	NA	NA
001	4	20	310	2	24	37	0	0	tt	48	NA	NA
001	4	20	268	3	37	59	0	0	ff	48	NA	NA
001	4	20	646	3	37	59	0	0	fp	48	NA	NA
001	4	20	646	3	37	59	0	0	rp	48	NA	NA
001	4	20	0	3	37	59	0	0	pr	48	NA	NA
001	4	20	646	3	37	59	0	0	rb	48	NA	NA
001	4	20	NA	3	37	59	0	0	rr	48	NA	NA
001	4	20	646	3	37	59	0	0	tt	48	NA	NA
001	4	20	207	4	59	70	0	0	ff	48	NA	NA
001	4	20	207	4	59	70	0	0	fp	48	NA	NA
001	4	20	207	4	59	70	0	0	rp	48	NA	NA
001	4	20	0	4	59	70	0	0	pr	48	NA	NA
001	4	20	207	4	59	70	0	0	rb	48	NA	NA
001	4	20	NA	4	59	70	0	0	rr	48	NA	NA
001	4	20	207	4	59	70	0	0	tt	48	NA	NA
001	4	20	208	5	70	81	0	0	ff	48	NA	NA
001	4	20	416	5	70	81	0	0	fp	48	NA	NA
001	4	20	416	5	70	81	0	0	rp	48	NA	NA
001	4	20	0	5	70	81	0	0	pr	48	NA	NA
001	4	20	416	5	70	81	0	0	rb	48	NA	NA
001	4	20	NA	5	70	81	0	0	rr	48	NA	NA
001	4	20	416	5	70	81	0	0	tt	48	NA	NA
001	4	20	197	6	81	106	0	0	ff	48	NA	NA
001	4	20	1040	6	81	106	0	0	fp	48	NA	NA
001	4	20	1040	6	81	106	0	0	rp	48	NA	NA
001	4	20	0	6	81	106	0	0	pr	48	NA	NA
001	4	20	1040	6	81	106	0	0	rb	48	NA	NA
001	4	20	NA	6	81	106	0	0	rr	48	NA	NA
001	4	20	1040	6	81	106	0	0	tt	48	NA	NA
001	5	29	160	1	0	26	0	0	ff	27	NA	NA
001	5	29	734	1	0	26	0	0	fp	27	NA	NA
001	5	29	734	1	0	26	0	0	rp	27	NA	NA
001	5	29	0	1	0	26	0	0	pr	27	NA	NA
001	5	29	734	1	0	26	0	0	rb	27	NA	NA
001	5	29	NA	1	0	26	0	0	rr	27	NA	NA
001	5	29	734	1	0	26	0	0	tt	27	NA	NA
001	5	29	514	2	26	38	0	0	ff	27	NA	NA
001	5	29	673	2	26	38	0	0	fp	27	NA	NA
001	5	29	673	2	26	38	0	0	rp	27	NA	NA
001	5	29	0	2	26	38	0	0	pr	27	NA	NA
001	5	29	673	2	26	38	0	0	rb	27	NA	NA
001	5	29	147	2	26	38	0	0	rr	27	NA	NA
001	5	29	820	2	26	38	0	0	tt	27	NA	NA
001	5	29	625	3	38	58	0	0	ff	27	NA	NA
001	5	29	1408	3	38	58	0	0	fp	27	NA	NA
001	5	29	1408	3	38	58	0	0	rp	27	NA	NA
001	5	29	0	3	38	58	0	0	pr	27	NA	NA
001	5	29	1408	3	38	58	0	0	rb	27	NA	NA
001	5	29	2549	3	38	58	0	0	rr	27	NA	NA
001	5	29	3957	3	38	58	0	0	tt	27	NA	NA
001	5	29	313	4	58	75	0	0	ff	27	NA	NA
001	5	29	313	4	58	75	0	0	fp	27	NA	NA
001	5	29	3898	4	58	75	0	0	rp	27	NA	NA
001	5	29	1	4	58	75	0	0	pr	27	NA	NA
001	5	29	1584	4	58	75	0	0	rb	27	NA	NA
001	5	29	1271	4	58	75	0	0	rr	27	NA	NA
