subject	item	cloze	segment	lab	base100	base200	base500	filt01	prestim
york21	167	86	52	york	12.32	11.9122	12.9295	6.70	-0.5754
york21	162	0	53	york	6.12	-0.8688	1.4844	-1.13	5.7212
york21	172	73	54	york	6.89	10.3312	12.2178	1.34	-6.6842
york21	161	18	55	york	-4.86	-3.6561	-6.9901	-1.61	2.6725
york21	173	18	56	york	-0.78	4.5774	0.7985	1.86	-2.0139
york21	168	82	57	york	6.33	4.9427	5.4037	4.71	1.2088
york21	169	5	58	york	-9.32	-11.4910	-14.4920	-5.46	6.3955
york21	171	57	59	york	-9.32	-0.3190	0.6457	-7.12	-12.4368
york21	170	16	60	york	2.15	2.5777	3.2345	3.71	-1.3153
york21	166	0	61	york	4.98	5.5962	2.6361	3.93	2.936
york21	165	14	62	york	-2.57	0.7126	4.5781	-1.03	-8.9439
york21	178	0	63	york	-8.80	-1.8886	-1.6597	-7.54	-8.9864
york22	107	77	1	york	3.75	5.8059	6.4255	5.09	-3.4061
york22	102	0	2	york	-2.33	1.8114	1.4614	0.88	-4.7326
york22	103	55	3	york	8.44	8.5750	2.2946	10.24	7.6213
york22	115	59	4	york	7.11	7.5809	1.4944	9.07	7.016
york22	104	86	5	york	-3.73	-3.2259	-1.5448	-6.35	-2.709
york22	117	20	6	york	5.23	2.9522	-0.0341	7.21	6.6255
york22	101	0	7	york	17.28	8.8232	2.7024	17.82	18.1664
york22	106	0	8	york	1.58	-0.6855	3.3762	1.53	-2.1873
york22	112	66	9	york	5.90	6.3981	1.9920	8.66	4.8688
york22	105	0	10	york	2.70	0.4196	4.0879	5.96	-1.7044
york22	109	2	11	york	-21.23	-13.2927	-11.3596	-21.78	-12.3724
york22	116	75	12	york	-4.41	-8.6922	-12.1660	-5.25	9.6433
york22	114	5	13	york	-3.06	-1.9795	-2.5679	-3.34	-0.4184
york22	118	0	14	york	10.23	6.8278	-2.7955	10.93	16.286
york22	108	61	15	york	15.04	12.2498	6.9699	16.67	10.1078
york22	120	75	16	york	8.87	8.5939	10.7254	5.17	-2.2791
york22	119	98	17	york	-3.53	-1.7919	1.9055	-4.49	-6.7674
york22	113	36	18	york	0.08	-2.4726	-1.1007	-0.38	1.4565
york22	111	84	19	york	3.50	1.2902	-4.6987	7.53	10.272
york22	110	0	20	york	0.06	-2.1110	-0.2436	2.33	0.333
york22	133	11	21	york	-6.24	-7.1744	-0.8660	-10.48	-6.7095
york22	135	93	22	york	-12.59	-5.2784	-7.9009	-12.70	-5.9807
york22	139	93	23	york	-7.57	-7.1265	-4.3191	-8.98	-4.0577
york22	132	64	24	york	3.67	1.8561	2.9411	3.15	0.9236
york22	121	9	25	york	-10.88	-9.5943	-4.7510	-8.06	-7.6025
york22	125	2	26	york	4.23	8.9047	11.9716	1.10	-9.6362
york22	140	55	27	york	2.18	2.3765	-2.9138	2.47	6.3011
york22	137	11	28	york	0.16	-0.3830	-2.2050	-2.67	2.9298
york22	131	73	29	york	12.43	7.7369	7.5391	16.34	6.1954
york22	138	0	30	york	0.27	-1.7737	-3.0885	1.45	4.2163
york22	129	11	31	york	2.12	2.2932	4.1625	-2.00	-2.677
york22	128	61	32	york	-1.84	0.8505	5.3478	-5.05	-9.0098
york22	130	0	33	york	-4.40	-0.3816	-2.4264	-8.19	-2.4844
york22	127	70	34	york	2.83	2.6689	-6.2251	3.64	11.1857
york22	136	75	35	york	7.07	5.2975	2.3093	-0.60	5.8639
york22	134	0	36	york	1.36	0.8386	-1.5034	4.44	3.6402
york22	122	2	37	york	-3.40	-3.2766	-4.5000	-4.90	1.4141
york22	124	75	38	york	-10.08	-1.2823	0.0861	-11.16	-12.7143
york22	126	0	39	york	-6.79	-5.1367	-4.4100	-2.70	-2.9945
york22	123	70	40	york	12.83	9.4908	13.6348	7.76	-1.0715
york22	159	52	41	york	-14.36	-13.6314	-10.2498	-14.96	-5.1451
york22	157	11	42	york	1.91	4.6586	4.9332	0.36	-3.7486
york22	151	75	43	york	-2.77	1.6218	0.3336	-6.27	-3.7752
york22	142	0	44	york	1.86	-1.8734	-5.4248	8.42	9.1509
york22	160	16	45	york	3.78	3.6417	1.0150	0.42	3.4908
york22	144	77	46	york	-11.24	-13.0757	-16.8460	-9.38	6.9268
york22	141	9	47	york	8.16	6.2303	4.0175	8.11	5.2178
york22	153	25	48	york	-6.91	-3.5525	-1.9588	-5.79	-6.1574
york22	158	0	49	york	-7.68	-6.5714	-6.3593	-7.59	-1.5321
york22	150	0	50	york	9.97	3.1373	1.5958	7.53	10.434
york22	154	5	51	york	-9.27	-6.8733	0.0100	-6.62	-11.565
york22	149	2	52	york	17.91	19.8690	12.9461	17.71	6.1874
york22	147	91	53	york	12.02	10.5761	17.3728	10.85	-6.63
york22	146	16	54	york	-2.88	-1.2590	1.0577	-6.79	-4.9384
york22	152	86	55	york	-3.12	-0.5085	-1.8207	-3.15	-1.7013
york22	143	86	56	york	-3.03	3.8002	3.3679	-3.76	-8.0107
york22	156	100	57	york	3.45	-0.0596	-2.4332	2.59	7.25
york22	145	5	58	york	7.78	0.6482	5.0965	6.73	3.3045
york22	155	68	59	york	13.10	8.2271	1.8389	11.19	13.9252
york22	148	89	60	york	9.76	11.5288	10.7448	14.96	-1.0882
york22	161	18	61	york	18.50	16.5564	13.5088	15.06	6.2184
york22	162	0	62	york	1.51	0.1583	-0.4525	0.06	2.5228
york22	169	5	63	york	6.21	0.2171	-0.4178	5.61	8.2935
york22	176	73	64	york	-1.88	-2.8187	-2.4566	-0.84	0.801
york22	172	73	65	york	-9.45	-3.9401	3.6501	-12.90	-16.3315
york22	170	16	66	york	-3.27	-7.0807	-11.2392	-1.48	9.9215
york22	171	57	67	york	-2.91	-4.5644	-5.8177	-1.75	3.5565
york22	180	95	68	york	3.52	2.8541	3.2291	4.48	0.4137
york22	177	0	69	york	-4.17	-4.0889	7.0639	-3.67	-13.8972
york22	164	68	70	york	-8.40	-9.5950	-3.8143	-10.07	-5.6648
york22	163	75	71	york	6.71	5.0960	2.2634	9.48	5.5434
york22	174	0	72	york	-8.47	-14.0773	-16.6204	-7.92	10.25
york22	173	18	73	york	3.63	5.7380	5.8863	1.74	-2.8928
york22	175	68	74	york	8.13	7.3081	10.9852	9.06	-3.4568
york22	166	0	75	york	-0.82	-0.3907	-3.4809	-4.82	3.3604
york22	165	14	76	york	-8.76	-2.6356	9.4767	-11.14	-22.531
york22	168	82	77	york	3.80	4.0014	0.6592	5.33	3.8905
york22	178	0	78	york	8.97	13.0460	19.6011	5.70	-13.3028
york22	179	95	79	york	8.08	5.8639	4.8013	5.03	4.015
york22	167	86	80	york	0.92	-7.7442	-7.0901	-2.22	9.8773
york23	102	98	1	york	1.99	2.5328	-5.9215	4.22	9.8869
york23	108	0	2	york	13.34	13.1562	13.6896	11.69	-0.4869
york23	106	93	3	york	4.18	10.3938	10.9232	3.40	-8.4381
york23	119	2	4	york	-4.17	-4.1137	-2.0466	-6.62	-2.6607
york23	111	9	5	york	-5.61	0.6657	4.0164	-7.51	-11.9863
york23	118	95	6	york	5.64	4.4294	5.7462	3.02	-0.1746
york23	120	9	7	york	7.86	12.8365	9.4016	6.21	-1.9571
york23	110	25	8	york	1.87	2.1988	2.3319	0.34	-0.6273
york23	105	89	9	york	-3.95	-2.4945	-5.2031	-5.69	1.5818
york23	101	82	10	york	-1.63	0.1096	6.1895	-3.13	-9.6772
york23	115	27	11	york	-3.34	-3.6174	-6.7339	-0.04	4.3367
york23	117	70	12	york	-0.12	-0.8370	3.3598	0.39	-4.3066
york23	104	0	13	york	4.64	2.7736	2.0424	6.46	3.1877
york23	107	18	14	york	3.97	2.2202	-6.5576	6.48	13.0901
york23	103	39	15	york	-6.46	-3.0991	-0.9240	-5.56	-6.8145
york23	114	73	16	york	16.79	18.4215	10.4696	17.87	7.8635
york23	109	75	17	york	-5.75	-2.8441	-3.9230	-7.01	-2.3201
york23	112	2	18	york	-3.96	-4.4360	-3.6201	-2.39	-0.3859
york23	113	61	19	york	-2.73	-1.8649	-2.2235	-5.33	-0.6926
york23	139	2	20	york	7.01	8.1677	10.6337	6.94	-4.5599
york23	130	77	21	york	7.30	8.3143	-0.1208	5.88	9.162
york23	128	36	22	york	-0.30	-2.2080	-1.7849	-1.12	1.8619
york23	127	27	23	york	1.89	1.6270	2.4558	2.45	-0.6816
york23	138	93	24	york	-0.31	0.8664	1.5227	-2.01	-2.3296
york23	135	5	25	york	-0.92	-0.9465	3.6385	-0.04	-5.5928
york23	132	0	26	york	10.31	6.7191	4.6716	9.14	7.0061
york23	121	60	27	york	-0.84	3.3563	4.9617	-5.96	-7.3639
york23	124	0	28	york	-2.00	-3.6438	-9.7694	-2.26	9.6591
york23	122	52	29	york	-8.72	-9.6188	-11.9033	-8.14	3.9815
york23	129	66	30	york	-2.62	-5.8707	-7.7436	-1.20	6.3766
york23	131	11	31	york	-7.38	-4.1797	-1.9186	-6.49	-6.7904
york23	125	59	32	york	-8.39	-7.9870	-12.6912	-5.79	5.2725
york23	123	0	33	york	4.97	7.6619	7.6426	6.61	-3.3541
york23	137	82	34	york	-4.42	-3.0063	-2.4430	-2.93	-2.4999
york23	133	73	35	york	2.47	3.9893	3.5999	-0.51	-1.4552
york23	136	2	36	york	5.20	2.6154	5.3946	5.86	-0.2159
york23	126	84	37	york	16.36	13.4149	9.6441	15.30	8.3787
york23	134	95	38	york	27.06	21.8371	16.8720	20.92	12.7199
york23	140	0	39	york	3.15	5.7723	12.6402	-4.62	-11.8972
york23	157	34	40	york	1.92	4.7858	8.7934	-8.11	-8.5554
york23	145	73	41	york	5.95	6.8576	5.5846	5.23	0.3882
york23	149	20	42	york	19.87	20.7343	20.6435	11.30	-0.9729
york23	154	93	43	york	10.17	8.0321	4.7809	11.00	6.6739
york23	150	27	44	york	-0.37	0.9555	4.1594	-1.02	-5.5743
york23	144	0	45	york	-0.96	0.6584	-3.1080	-2.96	2.608
york23	148	0	46	york	-8.40	-5.3075	2.8768	-8.82	-13.9115
york23	141	91	47	york	11.29	5.5615	4.5205	13.40	8.3073
york23	152	5	48	york	-10.38	-8.5105	-0.9448	-14.42	-11.7241
york23	159	16	49	york	-7.73	-7.9301	-4.8460	-7.75	-3.6306
york23	146	82	50	york	-6.34	-7.0946	-9.5399	-7.63	3.9673
york23	153	70	51	york	7.98	11.4107	8.7481	7.19	-0.9693
york23	160	0	52	york	-0.67	-0.4684	-2.8573	0.24	2.6771
york23	155	25	53	york	-2.72	-4.6382	-4.2371	-0.22	1.8721
york23	151	25	54	york	-4.05	0.1753	-3.2599	-4.13	-1.054
york23	143	2	55	york	6.73	9.7693	5.1701	10.83	1.964
york23	156	0	56	york	-3.67	-7.6633	-4.3159	-1.43	0.7841
york23	158	66	57	york	-3.54	1.1817	-1.2439	-8.69	-2.8883
york23	147	7	58	york	8.59	10.5590	9.0935	2.44	-0.7446
york23	178	75	59	york	13.18	10.9198	5.9761	13.01	8.9236
york23	167	14	60	york	9.12	10.5323	15.7707	10.35	-8.1533
york23	176	0	61	york	-5.13	-2.2343	-4.0900	-3.10	-1.2287
york23	175	30	62	york	9.93	12.0247	8.1886	7.16	2.1441
york23	165	73	63	york	5.93	6.2901	6.8609	2.79	-1.2873
york23	174	80	64	york	-4.25	-1.5039	-2.9386	-3.46	-1.6208
york23	169	73	65	york	-11.14	-7.0985	-11.5424	-11.81	0.4821
york23	170	68	66	york	-1.67	0.8062	3.5193	-1.90	-6.4916
york23	172	0	67	york	-5.76	-5.1108	-4.9357	-6.80	-1.0709
york23	164	11	68	york	8.24	8.6818	11.2094	6.98	-3.6999
york23	180	5	69	york	1.47	1.2482	7.1145	4.01	-6.9842
york23	177	70	70	york	14.11	14.7109	4.7686	18.15	11.7771
york23	161	70	71	york	3.51	7.0050	5.1184	1.28	-2.1213
york23	168	18	72	york	12.18	14.4005	8.6472	15.10	4.4511
york23	171	0	73	york	-4.53	-2.3288	0.7446	-2.47	-6.4742
york23	173	77	74	york	8.21	4.8216	5.3537	7.78	3.6809
york23	166	100	75	york	1.25	5.7175	0.6394	-1.90	0.7569
york23	163	25	76	york	11.72	12.5563	6.5603	11.14	6.3436
york23	162	98	77	york	11.67	12.0595	7.0379	8.73	5.6845
york23	179	0	78	york	-8.46	-7.3665	-5.9500	-8.02	-3.2088
york24	113	61	1	york	7.55	7.9235	12.5698	7.59	-6.1953
york24	114	73	2	york	-5.01	-5.2330	-5.9015	-6.26	1.1176
york24	110	25	3	york	-4.78	-3.0031	-2.8577	-7.87	-2.3741
york24	111	9	4	york	-0.66	-0.6806	-7.2910	0.95	8.2718
york24	106	93	5	york	7.64	11.1454	9.8555	3.51	-2.7714
york24	103	39	6	york	-3.82	-3.3556	-3.7861	-5.31	-0.0399
york24	102	98	7	york	6.48	4.8951	1.2537	7.58	6.5443
york24	112	2	8	york	-16.38	-18.7830	-23.0976	-14.57	8.3635
york24	115	27	9	york	-13.19	-14.5883	-16.3550	-10.45	3.9613
york24	118	95	10	york	-15.93	-13.4930	-11.9182	-16.74	-5.0784
york24	120	9	11	york	-13.07	-14.2231	-15.3723	-8.92	2.8344
york24	105	89	12	york	-5.19	-5.6344	-8.3045	-4.82	3.9032
york24	117	70	13	york	4.92	5.4292	1.7487	3.96	3.8502
york24	119	2	14	york	-4.47	-5.7177	-0.9507	-6.98	-4.3259
york24	104	0	15	york	-2.51	-2.9152	1.6554	-3.86	-5.1306
york24	108	0	16	york	1.28	1.7111	4.5252	1.43	-3.9832
york24	116	2	17	york	-0.04	-5.8263	-13.2032	-1.87	16.2991
york24	101	82	18	york	7.24	5.4083	1.6632	8.95	6.9601
york24	137	82	19	york	3.99	1.0604	-2.2871	0.95	7.8397
york24	122	52	20	york	1.55	0.0052	-0.2244	3.72	2.2615
york24	127	27	21	york	-0.22	-6.9757	-9.3099	-1.32	11.2581
york24	126	84	22	york	-3.63	-6.4565	-9.5569	-0.52	7.4869
york24	138	93	23	york	13.48	14.5129	14.4290	14.95	-1.1438
york24	124	0	24	york	-1.54	-0.0712	3.1424	-3.90	-5.8188
york24	121	60	25	york	-2.56	-4.3413	-1.8972	-4.43	-0.8352
york24	140	0	26	york	0.06	-0.4548	-6.4606	0.33	8.0629
york24	133	73	27	york	2.49	-0.5429	-4.3444	3.53	8.4999
york24	123	0	28	york	3.84	5.8843	6.0946	6.72	-2.7669
york24	134	95	29	york	3.21	6.3511	5.5833	3.30	-2.964
york24	136	2	30	york	-1.83	-4.2854	-7.1793	0.46	6.6696
york24	131	11	31	york	-1.61	-2.4681	0.6202	-3.56	-2.7901
york24	125	59	32	york	-6.14	-1.9799	-5.8785	-3.12	-0.2389
york24	135	5	33	york	-7.94	-8.6424	-16.4474	-5.14	10.5516
york24	132	0	34	york	7.18	6.3601	2.6952	6.26	5.5723
york24	128	36	35	york	-11.23	-13.7823	-16.0280	-9.87	5.9943
york24	139	2	36	york	-4.49	-5.9749	-4.2966	-4.25	-0.2016
york24	129	66	37	york	5.51	6.1525	4.5432	4.72	1.2517
york24	130	77	38	york	12.44	12.2340	7.3871	12.34	6.3413
york24	154	93	39	york	-3.53	-4.3271	-5.7961	-1.52	2.8257
york24	142	91	40	york	-0.87	-1.1325	0.6668	-2.62	-1.9826
york24	145	73	41	york	-1.90	-1.4631	1.4493	-5.10	-4.2174
york24	153	70	42	york	0.72	-1.6266	-1.9398	-5.60	3.3098
york24	152	5	43	york	-8.73	-9.2827	-9.6533	-6.35	1.1316
york24	143	2	44	york	-8.77	-7.5374	-5.2097	-10.90	-4.3279
york24	159	16	45	york	7.59	4.1528	3.9393	6.08	4.5137
york24	149	20	46	york	0.56	1.9348	1.0445	-1.32	-0.525
york24	160	0	47	york	-8.15	-8.7135	-7.8974	-6.88	-0.308
york24	141	91	48	york	-8.33	-7.6538	-7.8500	-4.35	-0.6436
york24	144	0	49	york	0.54	0.1853	-2.1752	1.67	3.436
york24	156	0	50	york	2.34	1.2160	2.7838	-1.07	-0.5411
york24	157	34	51	york	-7.10	-8.6187	-3.7357	-9.40	-4.1556
york24	151	25	52	york	13.07	10.2273	9.7158	12.60	4.1497
york24	148	0	53	york	-9.86	-6.1684	-5.2416	-13.37	-5.7816
york24	150	27	54	york	-2.74	-3.3498	-0.2770	-2.50	-3.0919
york24	146	82	55	york	-0.47	-2.0215	-1.3980	-0.28	1.1775
york24	158	66	56	york	2.89	5.5390	6.5306	-1.81	-4.5626
york24	147	7	57	york	-6.54	-5.8650	-3.4644	-12.10	-3.9425
york24	166	100	58	york	12.18	10.7216	12.2155	6.04	-0.0232
york24	161	70	59	york	15.09	14.7113	15.8147	14.80	-0.9354
york24	171	0	60	york	1.57	0.2121	1.3462	2.79	0.3229
york24	178	75	61	york	3.55	4.2222	-5.4304	6.99	11.1748
york24	179	0	62	york	11.29	10.3385	11.7869	8.10	-0.635
york24	177	70	63	york	15.11	11.4630	7.8307	15.17	9.0058
york24	175	30	64	york	8.33	6.2967	5.7030	11.04	3.2935
york24	165	73	65	york	4.42	4.6468	-2.3759	3.37	8.4815
york24	169	73	66	york	-0.20	1.8896	-2.1432	-1.08	2.4455
york24	167	14	67	york	14.57	17.6078	22.4718	14.21	-9.8354
york24	170	68	68	york	0.92	0.9514	0.0686	1.46	1.0494
york24	174	80	69	york	-3.55	-5.1666	-7.8090	-2.51	5.3091
york24	162	98	70	york	-7.57	-6.7299	-1.7623	-7.99	-7.1904
york24	173	77	71	york	-2.78	-3.5114	-3.1242	-0.85	0.4447
york24	172	0	72	york	-11.34	-13.9275	-13.5631	-6.63	2.829
york24	168	18	73	york	-7.60	-6.6569	-7.4914	-4.43	-0.1364
york24	176	0	74	york	8.84	8.4513	10.5428	7.76	-2.1038
york24	163	25	75	york	14.63	15.3309	17.6949	8.78	-3.8368
york24	180	5	76	york	6.66	7.3015	9.5206	8.55	-3.5214
york25	116	75	1	york	10.35	2.5998	0.3785	13.87	12.4126
york25	113	36	2	york	-15.67	-14.6607	-14.8846	-11.18	-0.9918
york25	111	84	3	york	-2.01	-8.6139	-11.2283	1.70	11.4936
york25	107	77	4	york	6.76	5.4619	2.3511	3.33	5.4669
york25	120	75	5	york	0.20	-1.2668	-3.1736	2.50	4.1856
york25	117	20	6	york	-0.23	-1.6808	0.0629	2.68	-0.2913
york25	102	0	7	york	-15.73	-12.0010	-12.0229	-13.53	-4.611
york25	112	66	8	york	12.04	5.0661	3.3336	9.49	10.8479
york25	104	86	9	york	-6.83	-6.7358	-0.5173	-7.47	-7.8053
york25	114	5	10	york	-1.03	-1.6051	1.7105	-1.02	-3.3683
york25	108	61	11	york	21.69	20.5041	17.4050	21.92	5.318
york25	106	0	12	york	5.36	5.0645	2.6234	6.28	3.3967
york25	105	0	13	york	-6.03	-4.8440	-6.0647	-8.18	0.0663
york25	119	98	14	york	-1.54	-6.3775	-2.6773	-2.69	1.4272
york25	115	59	15	york	2.28	1.8367	-2.5444	6.62	6.0201
york25	109	2	16	york	-7.29	-10.8450	-9.8745	-4.41	3.2891
york25	126	0	17	york	-7.78	-7.6417	-3.8112	-6.26	-4.9346
york25	129	11	18	york	1.25	0.6631	2.7430	4.46	-1.8198
york25	123	70	19	york	-10.39	-8.2174	-6.6467	-8.51	-4.6588
york25	122	2	20	york	-11.62	-13.5181	-10.9135	-11.81	-0.8619
york25	134	0	21	york	3.58	0.0791	-4.0946	-0.47	9.4768
york25	127	70	22	york	-4.82	-6.4483	-6.1525	-7.51	1.6923
york25	125	2	23	york	2.01	1.3473	-3.9681	3.14	7.4403
york25	140	55	24	york	-5.29	-0.5748	1.3214	-8.69	-8.2647
york25	121	9	25	york	-12.05	-8.9540	-5.3660	-11.91	-8.3034
york25	136	75	26	york	-9.58	-9.4682	-10.3564	-11.25	0.9358
york25	128	61	27	york	-0.12	0.4503	-2.1027	-0.17	2.4402
york25	137	11	28	york	6.03	5.3129	2.0713	6.20	4.9601
york25	139	93	29	york	-11.89	-7.5266	-1.9060	-14.64	-12.406
york25	124	75	30	york	2.69	7.2720	5.8812	1.38	-3.9871
york25	135	93	31	york	-8.06	-9.4630	-7.1645	-6.13	-1.1128
york25	131	73	32	york	8.66	10.0008	3.7574	9.30	6.1149
york25	132	64	33	york	-3.64	-2.3182	-5.3309	-1.34	2.0078
york25	133	11	34	york	5.00	4.2959	-1.1081	4.07	7.6368
york25	138	0	35	york	-4.05	-5.7300	-2.2780	-4.12	-2.1499
york25	152	86	36	york	-8.10	-8.0316	-5.1766	-9.80	-3.5861
york25	153	25	37	york	-4.48	-4.0339	0.4224	-6.07	-6.0925
york25	156	100	38	york	2.87	2.2451	2.6756	3.22	0.1984
york25	141	9	39	york	6.61	5.4481	7.6950	5.90	-1.3722
york25	147	91	40	york	-0.49	0.7971	8.1129	-1.48	-10.7355
york25	150	0	41	york	-18.43	-12.6306	-6.7416	-20.57	-14.5989
york25	157	11	42	york	7.48	0.2892	-0.6595	6.86	10.072
york25	158	0	43	york	3.61	2.6790	-2.2095	1.38	7.2414
york25	148	89	44	york	-9.14	-6.8584	-3.2873	-10.44	-7.2438
york25	149	2	45	york	2.12	5.9406	9.3485	1.91	-8.9904
york25	144	77	46	york	0.38	-0.6834	3.5556	-3.32	-3.8997
york25	155	68	47	york	-7.61	-10.5044	-1.7841	-8.38	-7.2049
york25	142	0	48	york	-11.08	-11.4454	-10.9656	-10.56	-0.1746
york25	160	16	49	york	1.06	-2.0322	-7.4343	2.65	10.5324
york25	143	86	50	york	-3.50	-3.4010	-3.4739	-4.36	-0.048
york25	151	75	51	york	11.90	11.5765	16.6848	9.38	-5.9804
york25	145	5	52	york	5.05	0.8296	0.8118	6.16	5.2967
york25	146	16	53	york	-1.11	2.1749	0.6837	-2.19	-2.2663
york25	159	52	54	york	-1.42	-3.7649	-4.3735	-2.85	3.6341
york25	177	0	55	york	-2.18	3.4774	11.7468	-5.08	-17.3022
york25	167	86	56	york	-0.22	-7.1370	-13.3239	-0.59	16.2918
york25	180	95	57	york	-1.88	-3.9583	-5.1496	-2.15	4.0413
york25	164	68	58	york	-2.64	-5.5350	-4.1214	-1.79	1.8623
york25	162	0	59	york	-5.79	-3.5545	-4.6381	-7.91	-1.4343
york25	161	18	60	york	-4.43	-1.4309	0.7279	-3.56	-6.4199
york25	163	75	61	york	-8.45	-6.5454	-3.5324	-10.01	-6.1776
york25	171	57	62	york	6.50	8.4398	9.1362	4.98	-3.2524
york25	174	0	63	york	4.86	2.3923	-2.1462	5.59	8.7353
york25	172	73	64	york	5.38	1.5887	7.6723	3.50	-2.8665
york25	170	16	65	york	-2.29	-3.1811	-1.3741	-3.75	-1.1491
york25	166	0	66	york	-1.70	0.1213	-5.2795	-4.05	4.4159
york25	165	14	67	york	1.58	3.0896	-0.6382	3.98	2.7652
york25	169	5	68	york	3.71	-2.6731	-6.3826	3.39	12.5323
york25	173	18	69	york	-1.75	-3.3326	-0.6171	-3.02	-1.3634
york25	175	68	70	york	4.59	2.7249	-2.3152	5.14	8.6139
york26	115	59	1	york	2.87	-1.2234	-10.7182	3.73	16.8097
york26	118	0	2	york	-4.31	-6.2869	-11.0188	-2.02	8.3354
york26	117	20	3	york	3.21	0.7257	-6.4831	4.22	12.0755
york26	105	0	4	york	7.69	4.7244	-5.0947	10.79	15.9117
york26	120	75	5	york	10.12	10.7364	10.8786	8.33	-0.918
york26	107	77	6	york	-2.27	-2.3068	-3.9321	-1.17	2.1141
york26	104	86	7	york	-9.04	-9.7641	-5.1956	-9.63	-4.7563
york26	101	0	8	york	23.16	20.3056	19.0351	23.76	5.1338
york26	103	55	9	york	12.99	14.2691	5.8734	10.33	8.8608
york26	102	0	10	york	7.12	7.8425	9.3134	7.77	-2.711
york26	109	2	11	york	-14.68	-13.5530	-14.3043	-9.10	-0.4378
york26	110	0	12	york	-7.13	-12.9422	-18.8627	-2.50	14.5471
york26	116	75	13	york	-0.44	-0.8575	1.2681	2.71	-2.0676
york26	114	5	14	york	5.34	2.2044	-11.9438	7.72	21.4502
york26	108	61	15	york	45.34	47.1989	54.0502	26.59	-10.8142
york26	113	36	16	york	11.17	11.6772	13.3976	6.43	-2.7208
york26	112	66	17	york	-3.04	-4.8906	2.7522	-3.49	-7.1198
york26	119	98	18	york	9.27	10.6890	8.0110	9.08	1.5711
york26	106	0	19	york	7.54	7.6423	4.9665	9.90	3.2649
york26	129	11	20	york	19.80	10.0244	6.8529	17.04	16.0768
york26	132	64	21	york	3.49	3.8349	-2.5897	-1.05	7.513
york26	135	93	22	york	6.30	2.2893	-2.5236	9.10	10.9577
york26	139	93	23	york	-21.19	-28.1046	-32.6830	-17.01	14.2871
york26	126	0	24	york	7.22	7.6876	5.3846	8.93	2.1866
york26	133	11	25	york	23.93	27.5229	31.6574	20.64	-9.6463
york26	131	73	26	york	-3.99	-3.2463	-2.8449	-4.72	-1.4802
york26	136	75	27	york	-0.69	-2.8856	-5.4256	-1.19	5.8926
york26	140	55	28	york	6.28	8.4597	11.1901	0.47	-6.1203
york26	134	0	29	york	8.91	9.2754	3.2340	6.50	7.1021
york26	121	9	30	york	2.94	-3.7759	-10.8343	5.05	17.0912
york26	130	0	31	york	20.89	22.1027	15.8331	14.37	6.2594
york26	124	75	32	york	-6.66	-6.6228	-3.0746	-4.99	-4.4746
york26	122	2	33	york	-7.52	-9.5833	-13.9065	-8.27	7.9015
york26	138	0	34	york	8.36	10.0086	3.6880	5.68	5.7169
york26	127	70	35	york	-4.70	-2.5584	-1.7440	-6.66	-3.695
york26	128	61	36	york	9.73	7.4750	4.5075	8.55	6.4443
york26	137	11	37	york	34.64	28.3128	22.9711	34.88	14.4947
york26	123	70	38	york	10.01	6.5596	5.8519	6.49	5.1565
york26	125	2	39	york	1.13	0.0001	-2.5324	2.45	4.54
york26	141	9	40	york	5.73	5.4586	2.9972	2.00	3.409
york26	142	0	41	york	-4.88	-6.9073	-15.3383	-2.42	12.9854
york26	156	100	42	york	-0.52	0.1682	-6.9588	1.40	7.9954
york26	155	68	43	york	0.01	0.4718	-7.5951	-0.17	9.5033
york26	143	86	44	york	-9.82	-12.6297	-15.4522	-8.75	6.984
york26	152	86	45	york	3.34	-1.8951	-13.0009	6.35	20.2549
york26	157	11	46	york	-2.00	-2.6374	-14.1270	1.39	15.0019
york26	148	89	47	york	-4.23	-2.6308	-3.8575	-6.95	-0.4558
york26	149	2	48	york	-4.67	-3.0119	-9.0630	-4.36	5.4002
york26	160	16	49	york	-13.16	-10.1814	-19.5066	-13.59	7.7639
york26	154	5	50	york	7.60	10.6277	7.1119	11.65	0.6471
york26	146	16	51	york	-15.89	-17.2788	-25.0735	-6.73	11.4223
york26	145	5	52	york	-19.72	-18.1610	-22.1066	-18.00	2.8988
york26	151	75	53	york	5.14	2.5417	4.6044	3.00	0.7387
york26	144	77	54	york	22.21	15.0632	-0.1996	23.92	27.99
york26	147	91	55	york	4.43	3.3189	4.8653	2.43	-0.589
york26	159	52	56	york	-3.02	0.0405	3.2711	-7.28	-7.9271
york26	158	0	57	york	1.12	2.9372	6.1887	-2.83	-6.401
york26	153	25	58	york	-4.59	-6.6034	-15.2096	-0.95	13.164
york26	174	0	59	york	2.40	-0.0061	-2.8769	1.58	6.5785
york26	169	5	60	york	5.85	5.3405	1.7186	-1.49	5.1669
york26	176	73	61	york	0.79	-4.2150	-2.0336	1.63	3.5118
york26	164	68	62	york	3.28	9.3009	7.1859	2.83	-4.8686
york26	170	16	63	york	6.15	6.3851	2.4062	-0.71	4.6192
york26	161	18	64	york	28.13	28.4336	22.8610	38.51	6.5461
york26	178	0	65	york	-29.64	-25.5300	-25.4085	-31.20	-5.2162
york26	168	82	66	york	10.79	11.8017	11.1031	8.42	-0.4012
york26	175	68	67	york	-18.35	-21.6122	-31.6137	-11.42	16.4859
york26	167	86	68	york	13.71	12.9616	7.3745	13.87	7.8943
